x-axis,1,2
second,Volt,Volt
+3.79900000E-03,-12.89062519E-03,+15.25390625000E+00
+3.79902000E-03,-9.37500014E-03,+15.21484375000E+00
+3.79904000E-03,-7.03125010E-03,+15.23437500000E+00
+3.79906000E-03,-4.68750007E-03,+15.21484375000E+00
+3.79908000E-03,-1.95312503E-03,+15.23437500000E+00
+3.79910000E-03,+585.93751E-06,+15.21484375000E+00
+3.79912000E-03,+3.32031255E-03,+15.21484375000E+00
+3.79914000E-03,+5.85937509E-03,+15.17578125000E+00
+3.79916000E-03,+8.20312512E-03,+15.11718750000E+00
+3.79918000E-03,+8.59375013E-03,+15.01953125001E+00
+3.79920000E-03,+4.88281257E-03,+14.78515625001E+00
+3.79922000E-03,+5.85937509E-03,+14.43359375002E+00
+3.79924000E-03,+12.10937518E-03,+14.23828125001E+00
+3.79926000E-03,+11.71875017E-03,+14.10156250001E+00
+3.79928000E-03,+6.64062510E-03,+13.78906250003E+00
+3.79930000E-03,+7.61718761E-03,+13.43750000003E+00
+3.79932000E-03,+11.13281267E-03,+13.20312500002E+00
+3.79934000E-03,+8.78906263E-03,+12.96875000002E+00
+3.79936000E-03,+4.49218757E-03,+12.63671875004E+00
+3.79938000E-03,+8.78906263E-03,+12.36328125003E+00
+3.79940000E-03,+8.59375013E-03,+12.14843750003E+00
+3.79942000E-03,+4.29687506E-03,+11.89453125003E+00
+3.79944000E-03,+4.68750007E-03,+11.56250000004E+00
+3.79946000E-03,+7.81250012E-03,+11.25000000004E+00
+3.79948000E-03,+8.39843763E-03,+11.05468750003E+00
+3.79950000E-03,+6.64062510E-03,+10.74218750005E+00
+3.79952000E-03,+8.00781262E-03,+10.42968750005E+00
+3.79954000E-03,+9.76562515E-03,+10.17578125004E+00
+3.79956000E-03,+11.13281267E-03,+9.94140625004E+00
+3.79958000E-03,+12.30468768E-03,+9.64843750005E+00
+3.79960000E-03,+15.42968773E-03,+9.37500000005E+00
+3.79962000E-03,+16.79687525E-03,+9.10156250005E+00
+3.79964000E-03,+16.21093774E-03,+8.80859375006E+00
+3.79966000E-03,+17.57812526E-03,+8.53515625005E+00
+3.79968000E-03,+18.35937527E-03,+8.24218750006E+00
+3.79970000E-03,+18.16406277E-03,+7.98828125005E+00
+3.79972000E-03,+18.75000028E-03,+7.67578125007E+00
+3.79974000E-03,+20.11718780E-03,+7.40234375006E+00
+3.79976000E-03,+19.92187530E-03,+7.12890625006E+00
+3.79978000E-03,+18.35937527E-03,+6.81640625007E+00
