time	V(vin)	V(vout)
5.029871749319586e-002	-9.369286e-002	-7.877202e-001
5.035572300258959e-002	-1.115069e-001	-9.440655e-001
5.041272851198331e-002	-1.292995e-001	-1.100105e+000
5.041723836514749e-002	-1.307043e-001	-1.098845e+000
5.041736917176248e-002	-1.307450e-001	-1.099944e+000
5.041758598220250e-002	-1.308125e-001	-1.100958e+000
5.041780279264251e-002	-1.308800e-001	-1.101704e+000
5.041801960308253e-002	-1.309476e-001	-1.102182e+000
5.041823641352255e-002	-1.310151e-001	-1.102392e+000
5.041845322396257e-002	-1.310826e-001	-1.102335e+000
5.041867003440258e-002	-1.311502e-001	-1.102010e+000
5.041888684484260e-002	-1.312177e-001	-1.101417e+000
5.042322396148367e-002	-1.325683e-001	-1.100080e+000
5.042371848389531e-002	-1.327223e-001	-1.104298e+000
5.042421322380199e-002	-1.328764e-001	-1.114440e+000
5.042591487254481e-002	-1.334062e-001	-1.133657e+000
5.043128711443230e-002	-1.350787e-001	-1.150429e+000
5.043665935631979e-002	-1.367507e-001	-1.166690e+000
5.044203159820727e-002	-1.384224e-001	-1.182441e+000
5.044740384009476e-002	-1.400937e-001	-1.197681e+000
5.045277608198225e-002	-1.417646e-001	-1.212411e+000
5.045814832386974e-002	-1.434351e-001	-1.226629e+000
5.046352056575722e-002	-1.451052e-001	-1.240337e+000
5.065232723245074e-002	-2.039959e-001	-1.758533e+000
5.084113389914426e-002	-2.616745e-001	-2.266076e+000
5.102994056583778e-002	-3.181411e-001	-2.762965e+000
5.121874723253130e-002	-3.733956e-001	-3.249200e+000
5.140755389922481e-002	-4.274380e-001	-3.724782e+000
5.159636056591833e-002	-4.802683e-001	-4.189711e+000
5.178516723261185e-002	-5.318866e-001	-4.643985e+000
5.210203100951017e-002	-6.148377e-001	-5.374044e+000
5.241889478640849e-002	-6.901138e-001	-6.036593e+000
5.273575856330682e-002	-7.577148e-001	-6.631633e+000
5.305262234020515e-002	-8.176407e-001	-7.159163e+000
5.336948611710347e-002	-8.698916e-001	-7.619184e+000
5.368634989400180e-002	-9.144673e-001	-8.011694e+000
5.400321367090012e-002	-9.513680e-001	-8.336696e+000
5.419852617090012e-002	-9.685264e-001	-8.487864e+000
5.439383867090012e-002	-9.819590e-001	-8.606254e+000
5.458915117090012e-002	-9.916660e-001	-8.691865e+000
5.478446367090013e-002	-9.976473e-001	-8.744696e+000
5.497977617090013e-002	-9.999030e-001	-8.764748e+000
5.517508867090012e-002	-9.984329e-001	-8.752021e+000
5.537040117090013e-002	-9.932373e-001	-8.706515e+000
5.546805742090013e-002	-9.892084e-001	-8.671175e+000
5.581639377692693e-002	-9.656666e-001	-8.464409e+000
5.616473013295373e-002	-9.319772e-001	-8.168337e+000
5.651306648898053e-002	-8.881400e-001	-7.782958e+000
5.686140284500733e-002	-8.341551e-001	-7.308273e+000
5.720973920103414e-002	-7.700225e-001	-6.744281e+000
5.755807555706093e-002	-6.957422e-001	-6.090982e+000
5.790641191308774e-002	-6.113142e-001	-5.348377e+000
5.811393144433775e-002	-5.578392e-001	-4.877998e+000
5.832145097558776e-002	-5.026030e-001	-4.392109e+000
5.852897050683777e-002	-4.456056e-001	-3.890710e+000
5.873649003808779e-002	-3.868468e-001	-3.373801e+000
5.894400956933781e-002	-3.263267e-001	-2.841382e+000
5.915152910058782e-002	-2.640454e-001	-2.293453e+000
5.935904863183783e-002	-2.000028e-001	-1.730015e+000
5.959117066353782e-002	-1.280847e-001	-1.099815e+000
5.959195374019796e-002	-1.278407e-001	-1.100461e+000
5.959273681685808e-002	-1.275967e-001	-1.100727e+000
5.959351989351822e-002	-1.273527e-001	-1.100614e+000
5.959430297017835e-002	-1.271087e-001	-1.100120e+000
5.959508604683848e-002	-1.268647e-001	-1.099246e+000
5.959586912349861e-002	-1.266207e-001	-1.097992e+000
5.959665220015874e-002	-1.263766e-001	-1.096359e+000
5.959866021813354e-002	-1.257508e-001	-1.079151e+000
5.999390943430775e-002	-1.913406e-003	1.284369e-002
6.008625658973935e-002	2.715577e-002	2.686154e-001
6.017860374517096e-002	5.614130e-002	5.236541e-001
6.027095090060256e-002	8.504321e-002	7.779598e-001
6.036329805603415e-002	1.138615e-001	1.031532e+000
6.045564521146575e-002	1.425961e-001	1.284372e+000
6.054799236689736e-002	1.712471e-001	1.536479e+000
6.064033952232895e-002	1.998145e-001	1.787852e+000
6.084851192355611e-002	2.640638e-001	2.353213e+000
6.105668432478328e-002	3.265387e-001	2.902975e+000
6.126485672601045e-002	3.872392e-001	3.437138e+000
6.147302912723762e-002	4.461654e-001	3.955703e+000
6.168120152846478e-002	5.033172e-001	4.458668e+000
6.188937392969195e-002	5.586947e-001	4.946035e+000
6.209754633091911e-002	6.122978e-001	5.417802e+000
6.245183944326962e-002	6.978994e-001	6.171238e+000
6.280613255562012e-002	7.730104e-001	6.832392e+000
6.316042566797063e-002	8.376310e-001	7.401264e+000
6.351471878032114e-002	8.917610e-001	7.877854e+000
6.386901189267165e-002	9.354006e-001	8.262162e+000
6.422330500502216e-002	9.685496e-001	8.554189e+000
6.457759811737267e-002	9.912081e-001	8.753934e+000
6.499350911067625e-002	9.981183e-001	8.815198e+000
6.540942010397984e-002	9.893129e-001	8.738166e+000
6.582533109728342e-002	9.647919e-001	8.522837e+000
6.624124209058699e-002	9.245553e-001	8.169212e+000
6.665715308389057e-002	8.686030e-001	7.677291e+000
6.707306407719416e-002	7.969351e-001	7.047074e+000
6.748897507049774e-002	7.095516e-001	6.278560e+000
6.764766647674775e-002	6.735545e-001	5.961946e+000
6.787044479706018e-002	6.194787e-001	5.486305e+000
6.809322311737263e-002	5.630934e-001	4.990329e+000
6.831600143768507e-002	5.043986e-001	4.474018e+000
6.853877975799752e-002	4.433943e-001	3.937371e+000
6.876155807830996e-002	3.800805e-001	3.380389e+000
6.898433639862241e-002	3.144572e-001	2.803072e+000
6.920711471893484e-002	2.465243e-001	2.205420e+000
6.931697800018481e-002	2.128332e-001	1.909009e+000
6.942684128143478e-002	1.789899e-001	1.611255e+000
6.953670456268475e-002	1.449943e-001	1.312158e+000
6.964656784393473e-002	1.108466e-001	1.011717e+000
6.975643112518470e-002	7.654666e-002	7.099340e-001
6.986629440643467e-002	4.209453e-002	4.068075e-001
6.997615768768464e-002	7.490213e-003	1.023379e-001
6.998836471893465e-002	3.655183e-003	6.859479e-002
7.000057175018463e-002	-1.797598e-004	3.485236e-002
7.001277878143464e-002	-4.014616e-003	1.110633e-003
7.002498581268463e-002	-7.849385e-003	-3.263037e-002
7.003719284393463e-002	-1.168407e-002	-6.637067e-002
7.004939987518462e-002	-1.551866e-002	-1.001102e-001
7.006160690643462e-002	-1.935317e-002	-1.338491e-001
7.011184876525918e-002	-3.514091e-002	-2.731059e-001
7.016209062408375e-002	-5.091009e-002	-4.119890e-001
7.021233248290831e-002	-6.666069e-002	-5.504983e-001
7.026257434173287e-002	-8.239274e-002	-6.886340e-001
7.031281620055743e-002	-9.810621e-002	-8.263959e-001
7.036305805938201e-002	-1.138011e-001	-9.637840e-001
7.041329991820657e-002	-1.294775e-001	-1.100798e+000
7.042165111320424e-002	-1.320785e-001	-1.098285e+000
7.042184128009157e-002	-1.321378e-001	-1.100776e+000
7.042213577226997e-002	-1.322295e-001	-1.102099e+000
7.042291514078211e-002	-1.324722e-001	-1.101858e+000
7.042369450929427e-002	-1.327148e-001	-1.101617e+000
7.042447387780641e-002	-1.329575e-001	-1.101377e+000
7.042525324631857e-002	-1.332002e-001	-1.101137e+000
7.042603261483071e-002	-1.334429e-001	-1.100897e+000
7.042681198334287e-002	-1.336855e-001	-1.100657e+000
7.042759135185502e-002	-1.339281e-001	-1.100417e+000
7.042802158140431e-002	-1.340621e-001	-1.105192e+000
7.042845640588358e-002	-1.341975e-001	-1.117253e+000
7.042925934345394e-002	-1.344474e-001	-1.133533e+000
7.043161383431318e-002	-1.351804e-001	-1.151603e+000
7.061894218779279e-002	-1.937065e-001	-1.667220e+000
7.080627054127241e-002	-2.510772e-001	-2.172538e+000
7.099359889475201e-002	-3.072925e-001	-2.667557e+000
7.118092724823164e-002	-3.623522e-001	-3.152277e+000
7.136825560171124e-002	-4.162565e-001	-3.626698e+000
7.155558395519086e-002	-4.690054e-001	-4.090820e+000
7.174291230867047e-002	-5.205987e-001	-4.544643e+000
7.206382322980912e-002	-6.053514e-001	-5.290553e+000
7.238473415094775e-002	-6.823014e-001	-5.967831e+000
7.270564507208639e-002	-7.514488e-001	-6.576476e+000
7.302655599322502e-002	-8.127934e-001	-7.116491e+000
7.334746691436367e-002	-8.663354e-001	-7.587873e+000
7.366837783550230e-002	-9.120747e-001	-7.990624e+000
7.398928875664095e-002	-9.500113e-001	-8.324742e+000
7.446023024956530e-002	-9.840282e-001	-8.624565e+000
7.493117174248966e-002	-9.973265e-001	-8.742073e+000
7.540211323541401e-002	-9.899061e-001	-8.677268e+000
7.587305472833839e-002	-9.617670e-001	-8.430148e+000
7.634399622126274e-002	-9.129092e-001	-8.000715e+000
7.681493771418710e-002	-8.433326e-001	-7.388968e+000
7.728587920711146e-002	-7.530374e-001	-6.594906e+000
7.742931182429894e-002	-7.224437e-001	-6.325834e+000
7.757274444148642e-002	-6.905588e-001	-6.045396e+000
7.771617705867390e-002	-6.573829e-001	-5.753594e+000
7.785960967586138e-002	-6.229158e-001	-5.450426e+000
7.800304229304886e-002	-5.871577e-001	-5.135892e+000
7.814647491023634e-002	-5.501084e-001	-4.809994e+000
7.828990752742382e-002	-5.117680e-001	-4.472730e+000
7.829295928523632e-002	-5.109441e-001	-4.465482e+000
7.847693668478983e-002	-4.599839e-001	-4.017195e+000
7.866091408434336e-002	-4.079328e-001	-3.559299e+000
7.884489148389688e-002	-3.547909e-001	-3.091795e+000
7.902886888345041e-002	-3.005582e-001	-2.614681e+000
7.921284628300393e-002	-2.452346e-001	-2.127960e+000
7.939682368255746e-002	-1.888201e-001	-1.631629e+000
7.958080108211098e-002	-1.313149e-001	-1.125690e+000
7.958256512961767e-002	-1.307655e-001	-1.119009e+000
7.958432917712435e-002	-1.302160e-001	-1.113301e+000
7.958609322463105e-002	-1.296665e-001	-1.108565e+000
7.958785727213773e-002	-1.291170e-001	-1.104800e+000
7.958962131964442e-002	-1.285674e-001	-1.102008e+000
7.959138536715110e-002	-1.280178e-001	-1.100187e+000
7.959314941465780e-002	-1.274681e-001	-1.099339e+000
7.959609933633945e-002	-1.265489e-001	-1.099298e+000
7.959661178205471e-002	-1.263892e-001	-1.093682e+000
7.959878864874510e-002	-1.257108e-001	-1.077805e+000
7.998428566436486e-002	-4.936784e-003	-1.375803e-002
8.000780791014649e-002	2.453933e-003	5.127053e-002
8.003133015592812e-002	9.843507e-003	1.162892e-001
8.005485240170975e-002	1.723194e-002	1.812980e-001
8.007837464749139e-002	2.461923e-002	2.462970e-001
8.010189689327302e-002	3.200538e-002	3.112861e-001
8.012541913905465e-002	3.939038e-002	3.762654e-001
8.014894138483628e-002	4.677424e-002	4.412347e-001
8.029511534076499e-002	9.281793e-002	8.463696e-001
8.044128929669370e-002	1.384282e-001	1.247698e+000
8.058746325262241e-002	1.836051e-001	1.645220e+000
8.073363720855110e-002	2.283485e-001	2.038935e+000
8.087981116447982e-002	2.726585e-001	2.428844e+000
8.102598512040853e-002	3.165351e-001	2.814946e+000
8.117215907633724e-002	3.599783e-001	3.197241e+000
8.144350498303248e-002	4.391893e-001	3.894312e+000
8.171485088972773e-002	5.139991e-001	4.552676e+000
8.198619679642297e-002	5.844076e-001	5.172335e+000
8.225754270311822e-002	6.504149e-001	5.753287e+000
8.252888860981346e-002	7.120209e-001	6.295534e+000
8.280023451650871e-002	7.692257e-001	6.799074e+000
8.307158042320395e-002	8.220292e-001	7.263908e+000
