Freq.	V(vout)/V(vin)
1.73780082874937e+001	(1.88881990811317e+001dB,-1.10025033874604e-002°)
1.77827941003892e+001	(1.88881990743414e+001dB,-1.12587846083929e-002°)
1.81970085860998e+001	(1.88881990672311e+001dB,-1.15210353854301e-002°)
1.86208713666286e+001	(1.88881990597857e+001dB,-1.17893947673678e-002°)
1.90546071796324e+001	(1.88881990519895e+001dB,-1.20640050418625e-002°)
1.94984459975804e+001	(1.88881990438258e+001dB,-1.23450118108736e-002°)
1.99526231496887e+001	(1.88881990352773e+001dB,-1.26325640678639e-002°)
2.04173794466952e+001	(1.88881990263260e+001dB,-1.29268142767968e-002°)
2.08929613085403e+001	(1.88881990169528e+001dB,-1.32279184529752e-002°)
2.13796208950222e+001	(1.88881990071379e+001dB,-1.35360362457624e-002°)
2.18776162394954e+001	(1.88881989968604e+001dB,-1.38513310232299e-002°)
2.23872113856833e+001	(1.88881989860986e+001dB,-1.41739699587773e-002°)
2.29086765276776e+001	(1.88881989748295e+001dB,-1.45041241197692e-002°)
2.34422881531991e+001	(1.88881989630294e+001dB,-1.48419685582374e-002°)
2.39883291901948e+001	(1.88881989506731e+001dB,-1.51876824036951e-002°)
2.45470891568502e+001	(1.88881989377345e+001dB,-1.55414489581137e-002°)
2.51188643150957e+001	(1.88881989241862e+001dB,-1.59034557931114e-002°)
2.57039578276885e+001	(1.88881989099993e+001dB,-1.62738948494054e-002°)
2.63026799189537e+001	(1.88881988951438e+001dB,-1.66529625385815e-002°)
2.69153480392690e+001	(1.88881988795882e+001dB,-1.70408598472331e-002°)
2.75422870333815e+001	(1.88881988632995e+001dB,-1.74377924435270e-002°)
2.81838293126444e+001	(1.88881988462431e+001dB,-1.78439707862500e-002°)
2.88403150312659e+001	(1.88881988283829e+001dB,-1.82596102363972e-002°)
2.95120922666637e+001	(1.88881988096809e+001dB,-1.86849311713579e-002°)
3.01995172040200e+001	(1.88881987900975e+001dB,-1.91201591017623e-002°)
3.09029543251358e+001	(1.88881987695913e+001dB,-1.95655247910491e-002°)
3.16227766016837e+001	(1.88881987481185e+001dB,-2.00212643778190e-002°)
3.23593656929627e+001	(1.88881987256338e+001dB,-2.04876195010372e-002°)
3.31131121482590e+001	(1.88881987020895e+001dB,-2.09648374281530e-002°)
3.38844156139201e+001	(1.88881986774355e+001dB,-2.14531711862028e-002°)
3.46736850452530e+001	(1.88881986516196e+001dB,-2.19528796959680e-002°)
3.54813389233574e+001	(1.88881986245871e+001dB,-2.24642279092562e-002°)
3.63078054770100e+001	(1.88881985962805e+001dB,-2.29874869493817e-002°)
3.71535229097171e+001	(1.88881985666399e+001dB,-2.35229342549170e-002°)
3.80189396320559e+001	(1.88881985356024e+001dB,-2.40708537267930e-002°)
3.89045144994279e+001	(1.88881985031021e+001dB,-2.46315358788255e-002°)
3.98107170553495e+001	(1.88881984690702e+001dB,-2.52052779917479e-002°)
4.07380277804111e+001	(1.88881984334344e+001dB,-2.57923842708316e-002°)
4.16869383470333e+001	(1.88881983961191e+001dB,-2.63931660071780e-002°)
4.26579518801591e+001	(1.88881983570451e+001dB,-2.70079417427667e-002°)
4.36515832240164e+001	(1.88881983161297e+001dB,-2.76370374393490e-002°)
4.46683592150961e+001	(1.88881982732860e+001dB,-2.82807866512746e-002°)
4.57088189614873e+001	(1.88881982284232e+001dB,-2.89395307023440e-002°)
4.67735141287196e+001	(1.88881981814460e+001dB,-2.96136188667807e-002°)
4.78630092322636e+001	(1.88881981322548e+001dB,-3.03034085544173e-002°)
4.89778819368444e+001	(1.88881980807454e+001dB,-3.10092655001970e-002°)
5.01187233627270e+001	(1.88881980268084e+001dB,-3.17315639580871e-002°)
5.12861383991362e+001	(1.88881979703294e+001dB,-3.24706868995101e-002°)
5.24807460249770e+001	(1.88881979111886e+001dB,-3.32270262163967e-002°)
5.37031796370250e+001	(1.88881978492607e+001dB,-3.40009829289678e-002°)
5.49540873857622e+001	(1.88881977844141e+001dB,-3.47929673983565e-002°)
5.62341325190346e+001	(1.88881977165114e+001dB,-3.56033995441829e-002°)
5.75439937337154e+001	(1.88881976454086e+001dB,-3.64327090671952e-002°)
5.88843655355586e+001	(1.88881975709548e+001dB,-3.72813356770986e-002°)
6.02559586074355e+001	(1.88881974929921e+001dB,-3.81497293256884e-002°)
6.16595001861479e+001	(1.88881974113551e+001dB,-3.90383504454152e-002°)
6.30957344480190e+001	(1.88881973258707e+001dB,-3.99476701935056e-002°)
6.45654229034652e+001	(1.88881972363576e+001dB,-4.08781707017689e-002°)
6.60693448007593e+001	(1.88881971426258e+001dB,-4.18303453322223e-002°)
6.76082975391978e+001	(1.88881970444766e+001dB,-4.28046989386703e-002°)
6.91830970918933e+001	(1.88881969417018e+001dB,-4.38017481343760e-002°)
7.07945784384134e+001	(1.88881968340833e+001dB,-4.48220215659675e-002°)
7.24435960074986e+001	(1.88881967213929e+001dB,-4.58660601937232e-002°)
7.41310241300914e+001	(1.88881966033916e+001dB,-4.69344175783857e-002°)
7.58577575029180e+001	(1.88881964798291e+001dB,-4.80276601746559e-002°)
7.76247116628688e+001	(1.88881963504433e+001dB,-4.91463676315227e-002°)
7.94328234724277e+001	(1.88881962149597e+001dB,-5.02911330995875e-002°)
8.12830516164095e+001	(1.88881960730909e+001dB,-5.14625635455467e-002°)
8.31763771102667e+001	(1.88881959245361e+001dB,-5.26612800739990e-002°)
8.51138038202372e+001	(1.88881957689802e+001dB,-5.38879182567465e-002°)
8.70963589956076e+001	(1.88881956060931e+001dB,-5.51431284697673e-002°)
8.91250938133741e+001	(1.88881954355293e+001dB,-5.64275762380345e-002°)
9.12010839355905e+001	(1.88881952569272e+001dB,-5.77419425883673e-002°)
9.33254300796986e+001	(1.88881950699078e+001dB,-5.90869244104988e-002°)
9.54992586021431e+001	(1.88881948740745e+001dB,-6.04632348265545e-002°)
9.77237220955805e+001	(1.88881946690118e+001dB,-6.18716035691344e-002°)
9.99999999999995e+001	(1.88881944542849e+001dB,-6.33127773682014e-002°)
1.02329299228075e+002	(1.88881942294382e+001dB,-6.47875203469796e-002°)
1.04712854805089e+002	(1.88881939939948e+001dB,-6.62966144270736e-002°)
1.07151930523760e+002	(1.88881937474553e+001dB,-6.78408597430208e-002°)
1.09647819614318e+002	(1.88881934892968e+001dB,-6.94210750665005e-002°)
1.12201845430196e+002	(1.88881932189716e+001dB,-7.10380982404203e-002°)
1.14815362149688e+002	(1.88881929359064e+001dB,-7.26927866231129e-002°)
1.17489755493952e+002	(1.88881926395009e+001dB,-7.43860175428767e-002°)
1.20226443461741e+002	(1.88881923291261e+001dB,-7.61186887631025e-002°)
1.23026877081237e+002	(1.88881920041239e+001dB,-7.78917189582313e-002°)
1.25892541179416e+002	(1.88881916638048e+001dB,-7.97060482007958e-002°)
1.28824955169313e+002	(1.88881913074470e+001dB,-8.15626384598052e-002°)
1.31825673855640e+002	(1.88881909342947e+001dB,-8.34624741107336e-002°)
1.34896288259165e+002	(1.88881905435562e+001dB,-8.54065624573871e-002°)
1.38038426460288e+002	(1.88881901344028e+001dB,-8.73959342659200e-002°)
1.41253754462275e+002	(1.88881897059666e+001dB,-8.94316443112901e-002°)
1.44543977074592e+002	(1.88881892573390e+001dB,-9.15147719364341e-002°)
1.47910838816820e+002	(1.88881887875682e+001dB,-9.36464216244685e-002°)
1.51356124843620e+002	(1.88881882956578e+001dB,-9.58277235842102e-002°)
1.54881661891247e+002	(1.88881877805645e+001dB,-9.80598343493329e-002°)
1.58489319246110e+002	(1.88881872411957e+001dB,-1.00343937391474e-001°)
1.62181009735892e+002	(1.88881866764072e+001dB,-1.02681243747616e-001°)
1.65958690743755e+002	(1.88881860850012e+001dB,-1.05072992662080e-001°)
1.69824365246173e+002	(1.88881854657231e+001dB,-1.07520452243457e-001°)
1.73780082874936e+002	(1.88881848172595e+001dB,-1.10024920136847e-001°)
1.77827941003891e+002	(1.88881841382348e+001dB,-1.12587724211739e-001°)
1.81970085860997e+002	(1.88881834272088e+001dB,-1.15210223265908e-001°)
1.86208713666286e+002	(1.88881826826732e+001dB,-1.17893807745709e-001°)
1.90546071796323e+002	(1.88881819030490e+001dB,-1.20639900483121e-001°)
1.94984459975803e+002	(1.88881810866823e+001dB,-1.23449957449968e-001°)
1.99526231496887e+002	(1.88881802318416e+001dB,-1.26325468529687e-001°)
2.04173794466952e+002	(1.88881793367137e+001dB,-1.29267958307066e-001°)
2.08929613085403e+002	(1.88881783993999e+001dB,-1.32278986876360e-001°)
2.13796208950222e+002	(1.88881774179121e+001dB,-1.35360150668228e-001°)
2.18776162394954e+002	(1.88881763901685e+001dB,-1.38513083295905e-001°)
2.23872113856832e+002	(1.88881753139890e+001dB,-1.41739456421082e-001°)
2.29086765276776e+002	(1.88881741870910e+001dB,-1.45040980639929e-001°)
2.34422881531991e+002	(1.88881730070843e+001dB,-1.48419406389746e-001°)
2.39883291901947e+002	(1.88881717714659e+001dB,-1.51876524876712e-001°)
2.45470891568501e+002	(1.88881704776150e+001dB,-1.55414169025224e-001°)
2.51188643150956e+002	(1.88881691227872e+001dB,-1.59034214449329e-001°)
2.57039578276885e+002	(1.88881677041088e+001dB,-1.62738580446763e-001°)
2.63026799189536e+002	(1.88881662185706e+001dB,-1.66529231016119e-001°)
2.69153480392690e+002	(1.88881646630217e+001dB,-1.70408175897680e-001°)
2.75422870333815e+002	(1.88881630341626e+001dB,-1.74377471638476e-001°)
2.81838293126443e+002	(1.88881613285384e+001dB,-1.78439222682110e-001°)
2.88403150312659e+002	(1.88881595425313e+001dB,-1.82595582483946e-001°)
2.95120922666637e+002	(1.88881576723531e+001dB,-1.86848754652240e-001°)
3.01995172040200e+002	(1.88881557140370e+001dB,-1.91200994115806e-001°)
3.09029543251357e+002	(1.88881536634292e+001dB,-1.95654608318853e-001°)
3.16227766016836e+002	(1.88881515161803e+001dB,-2.00211958443607e-001°)
3.23593656929626e+002	(1.88881492677358e+001dB,-2.04875460661366e-001°)
3.31131121482589e+002	(1.88881469133266e+001dB,-2.09647587412651e-001°)
3.38844156139200e+002	(1.88881444479588e+001dB,-2.14530868717123e-001°)
3.46736850452529e+002	(1.88881418664034e+001dB,-2.19527893513961e-001°)
3.54813389233573e+002	(1.88881391631846e+001dB,-2.24641311033397e-001°)
3.63078054770099e+002	(1.88881363325689e+001dB,-2.29873832200141e-001°)
3.71535229097170e+002	(1.88881333685523e+001dB,-2.35228231069430e-001°)
3.80189396320558e+002	(1.88881302648481e+001dB,-2.40707346296444e-001°)
3.89045144994278e+002	(1.88881270148731e+001dB,-2.46314082639893e-001°)
3.98107170553494e+002	(1.88881236117341e+001dB,-2.52051412500520e-001°)
4.07380277804110e+002	(1.88881200482130e+001dB,-2.57922377495373e-001°)
4.16869383470332e+002	(1.88881163167515e+001dB,-2.63930090068640e-001°)
4.26579518801589e+002	(1.88881124094349e+001dB,-2.70077735139908e-001°)
4.36515832240163e+002	(1.88881083179760e+001dB,-2.76368571790705e-001°)
4.46683592150960e+002	(1.88881040336966e+001dB,-2.82805934990213e-001°)
4.57088189614872e+002	(1.88880995475099e+001dB,-2.89393237361049e-001°)
4.67735141287195e+002	(1.88880948499007e+001dB,-2.96133970986048e-001°)
4.78630092322635e+002	(1.88880899309053e+001dB,-3.03031709256981e-001°)
4.89778819368443e+002	(1.88880847800908e+001dB,-3.10090108766193e-001°)
5.01187233627268e+002	(1.88880793865324e+001dB,-3.17312911242127e-001°)
5.12861383991361e+002	(1.88880737387905e+001dB,-3.24703945529762e-001°)
5.24807460249769e+002	(1.88880678248866e+001dB,-3.32267129616994e-001°)
5.37031796370249e+002	(1.88880616322776e+001dB,-3.40006472708012e-001°)
5.49540873857620e+002	(1.88880551478293e+001dB,-3.47926077344755e-001°)
5.62341325190345e+002	(1.88880483577887e+001dB,-3.56030141577549e-001°)
5.75439937337152e+002	(1.88880412477546e+001dB,-3.64322961186061e-001°)
5.88843655355584e+002	(1.88880338026474e+001dB,-3.72808931951714e-001°)
6.02559586074353e+002	(1.88880260066766e+001dB,-3.81492551982752e-001°)
6.16595001861477e+002	(1.88880178433080e+001dB,-3.90378424093157e-001°)
6.30957344480188e+002	(1.88880092952280e+001dB,-3.99471258236644e-001°)
6.45654229034650e+002	(1.88880003443073e+001dB,-4.08775873997010e-001°)
6.60693448007591e+002	(1.88879909715624e+001dB,-4.18297203136105e-001°)
6.76082975391976e+002	(1.88879811571151e+001dB,-4.28040292200758e-001°)
6.91830970918931e+002	(1.88879708801509e+001dB,-4.38010305189986e-001°)
7.07945784384132e+002	(1.88879601188741e+001dB,-4.48212526283877e-001°)
7.24435960074984e+002	(1.88879488504624e+001dB,-4.58652362635533e-001°)
7.41310241300911e+002	(1.88879370510180e+001dB,-4.69335347227512e-001°)
7.58577575029177e+002	(1.88879246955170e+001dB,-4.80267141794254e-001°)
7.76247116628685e+002	(1.88879117577566e+001dB,-4.91453539811946e-001°)
7.94328234724275e+002	(1.88878982102994e+001dB,-5.02900469557386e-001°)
8.12830516164092e+002	(1.88878840244153e+001dB,-5.14613997237406e-001°)
8.31763771102664e+002	(1.88878691700204e+001dB,-5.26600330190421e-001°)
8.51138038202369e+002	(1.88878536156135e+001dB,-5.38865820161762e-001°)
8.70963589956073e+002	(1.88878373282094e+001dB,-5.51416966654431e-001°)
8.91250938133738e+002	(1.88878202732686e+001dB,-5.64260420356991e-001°)
9.12010839355902e+002	(1.88878024146245e+001dB,-5.77402986650298e-001°)
9.33254300796983e+002	(1.88877837144068e+001dB,-5.90851629194877e-001°)
9.54992586021428e+002	(1.88877641329606e+001dB,-6.04613473600704e-001°)
9.77237220955802e+002	(1.88877436287634e+001dB,-6.18695811181262e-001°)
9.99999999999991e+002	(1.88877221583362e+001dB,-6.33106102793733e-001°)
1.02329299228075e+003	(1.88876996761521e+001dB,-6.47851982767249e-001°)
1.04712854805089e+003	(1.88876761345392e+001dB,-6.62941262921141e-001°)
1.07151930523760e+003	(1.88876514835802e+001dB,-6.78381936675183e-001°)
1.09647819614318e+003	(1.88876256710063e+001dB,-6.94182183253861e-001°)
1.12201845430195e+003	(1.88875986420867e+001dB,-7.10350371986733e-001°)
1.14815362149687e+003	(1.88875703395126e+001dB,-7.26895066706978e-001°)
1.17489755493952e+003	(1.88875407032757e+001dB,-7.43825030250300e-001°)
1.20226443461740e+003	(1.88875096705413e+001dB,-7.61149229056349e-001°)
1.23026877081237e+003	(1.88874771755155e+001dB,-7.78876837874907e-001°)
1.25892541179416e+003	(1.88874431493052e+001dB,-7.97017244579092e-001°)
1.28824955169312e+003	(1.88874075197730e+001dB,-8.15580055087894e-001°)
1.31825673855640e+003	(1.88873702113841e+001dB,-8.34575098400394e-001°)
1.34896288259164e+003	(1.88873311450463e+001dB,-8.54012431744037e-001°)
1.38038426460287e+003	(1.88872902379430e+001dB,-8.73902345839415e-001°)
1.41253754462274e+003	(1.88872474033577e+001dB,-8.94255370284006e-001°)
1.44543977074591e+003	(1.88872025504907e+001dB,-9.15082279057391e-001°)
1.47910838816819e+003	(1.88871555842665e+001dB,-9.36394096150487e-001°)
1.51356124843619e+003	(1.88871064051334e+001dB,-9.58202101321405e-001°)
1.54881661891247e+003	(1.88870549088523e+001dB,-9.80517835980531e-001°)
1.58489319246110e+003	(1.88870009862766e+001dB,-1.00335310920753e+000°)
1.62181009735891e+003	(1.88869445231213e+001dB,-1.02672000390292e+000°)
1.65958690743754e+003	(1.88868853997214e+001dB,-1.05063088307707e+000°)
1.69824365246173e+003	(1.88868234907788e+001dB,-1.07509839627922e+000°)
1.73780082874936e+003	(1.88867586650976e+001dB,-1.10013548616951e+000°)
1.77827941003891e+003	(1.88866907853068e+001dB,-1.12575539523677e+000°)
1.81970085860997e+003	(1.88866197075701e+001dB,-1.15197167266494e+000°)
1.86208713666285e+003	(1.88865452812818e+001dB,-1.17879818135103e+000°)
1.90546071796323e+003	(1.88864673487492e+001dB,-1.20624910507767e+000°)
1.94984459975803e+003	(1.88863857448591e+001dB,-1.23433895584295e+000°)
1.99526231496886e+003	(1.88863002967292e+001dB,-1.26308258135083e+000°)
2.04173794466951e+003	(1.88862108233437e+001dB,-1.29249517266491e+000°)
2.08929613085402e+003	(1.88861171351708e+001dB,-1.32259227202864e+000°)
2.13796208950221e+003	(1.88860190337631e+001dB,-1.35338978085510e+000°)
2.18776162394953e+003	(1.88859163113387e+001dB,-1.38490396788920e+000°)
2.23872113856832e+003	(1.88858087503435e+001dB,-1.41715147754556e+000°)
2.29086765276775e+003	(1.88856961229921e+001dB,-1.45014933842499e+000°)
2.34422881531990e+003	(1.88855781907881e+001dB,-1.48391497201269e+000°)
2.39883291901947e+003	(1.88854547040216e+001dB,-1.51846620156114e+000°)
2.45470891568501e+003	(1.88853254012428e+001dB,-1.55382126116085e+000°)
2.51188643150955e+003	(1.88851900087121e+001dB,-1.58999880500181e+000°)
2.57039578276884e+003	(1.88850482398238e+001dB,-1.62701791682880e+000°)
2.63026799189535e+003	(1.88848997945027e+001dB,-1.66489811959336e+000°)
2.69153480392689e+003	(1.88847443585734e+001dB,-1.70365938530546e+000°)
2.75422870333814e+003	(1.88845816030997e+001dB,-1.74332214508767e+000°)
2.81838293126442e+003	(1.88844111836932e+001dB,-1.78390729943459e+000°)
2.88403150312658e+003	(1.88842327397902e+001dB,-1.82543622868040e+000°)
2.95120922666635e+003	(1.88840458938943e+001dB,-1.86793080367709e+000°)
3.01995172040198e+003	(1.88838502507844e+001dB,-1.91141339668591e+000°)
3.09029543251356e+003	(1.88836453966859e+001dB,-1.95590689248457e+000°)
3.16227766016835e+003	(1.88834308984028e+001dB,-2.00143469969252e+000°)
3.23593656929625e+003	(1.88832063024106e+001dB,-2.04802076231640e+000°)
3.31131121482588e+003	(1.88829711339063e+001dB,-2.09568957151789e+000°)
3.38844156139199e+003	(1.88827248958147e+001dB,-2.14446617760567e+000°)
3.46736850452528e+003	(1.88824670677491e+001dB,-2.19437620225328e+000°)
3.54813389233572e+003	(1.88821971049236e+001dB,-2.24544585094439e+000°)
3.63078054770097e+003	(1.88819144370151e+001dB,-2.29770192564661e+000°)
3.71535229097168e+003	(1.88816184669733e+001dB,-2.35117183771498e+000°)
