time	V(vin)	V(vout)
1.289879130897586e-002	-7.899222e-001	-6.914260e-001
1.351263059469015e-002	-8.940627e-001	-7.830744e-001
1.412646988040444e-002	-9.626068e-001	-8.433976e-001
1.474030916611873e-002	-9.955544e-001	-8.723957e-001
1.535414845183302e-002	-9.929055e-001	-8.700687e-001
1.596798773754730e-002	-9.546603e-001	-8.364165e-001
1.658182702326159e-002	-8.808185e-001	-7.714391e-001
1.719566630897588e-002	-7.713804e-001	-6.751367e-001
1.743283148754731e-002	-7.210523e-001	-6.308485e-001
1.766999666611874e-002	-6.675184e-001	-5.837391e-001
1.790716184469017e-002	-6.107789e-001	-5.338085e-001
1.814432702326161e-002	-5.508335e-001	-4.810568e-001
1.838149220183304e-002	-4.876825e-001	-4.254839e-001
1.861865738040447e-002	-4.213257e-001	-3.670899e-001
1.885582255897590e-002	-3.517631e-001	-3.058746e-001
1.899533148754733e-002	-3.102067e-001	-2.693050e-001
1.913484041611876e-002	-2.682582e-001	-2.323901e-001
1.927434934469019e-002	-2.259175e-001	-1.951301e-001
1.941385827326162e-002	-1.831847e-001	-1.575250e-001
1.955336720183306e-002	-1.400598e-001	-1.195747e-001
1.969287613040448e-002	-9.654267e-002	-8.127918e-002
1.983238505897592e-002	-5.263345e-002	-4.263854e-002
2.012535380897592e-002	3.937088e-002	3.832624e-002
2.026486273754735e-002	8.332010e-002	7.700214e-002
2.040437166611878e-002	1.269021e-001	1.153550e-001
2.054388059469021e-002	1.701169e-001	1.533847e-001
2.068338952326164e-002	2.129646e-001	1.910913e-001
2.082289845183307e-002	2.554450e-001	2.284749e-001
2.096240738040450e-002	2.975583e-001	2.655353e-001
2.110191630897593e-002	3.393043e-001	3.022727e-001
2.133908148754737e-002	4.092504e-001	3.638267e-001
2.157624666611880e-002	4.760507e-001	4.226125e-001
2.181341184469023e-002	5.397050e-001	4.786299e-001
2.205057702326166e-002	6.002135e-001	5.318790e-001
2.228774220183310e-002	6.575761e-001	5.823597e-001
2.252490738040452e-002	7.117928e-001	6.300721e-001
2.276207255897596e-002	7.628636e-001	6.750162e-001
2.326430470183311e-002	8.570998e-001	7.579486e-001
2.376653684469026e-002	9.274311e-001	8.198443e-001
2.426876898754741e-002	9.738575e-001	8.607034e-001
2.477100113040456e-002	9.963791e-001	8.805260e-001
2.527323327326171e-002	9.949958e-001	8.793120e-001
2.577546541611886e-002	9.697077e-001	8.570613e-001
2.627769755897601e-002	9.205147e-001	8.137741e-001
2.657066630897601e-002	8.794888e-001	7.776729e-001
2.686363505897602e-002	8.321766e-001	7.360396e-001
2.715660380897602e-002	7.785780e-001	6.888741e-001
2.744957255897602e-002	7.186930e-001	6.361765e-001
2.774254130897603e-002	6.525218e-001	5.779467e-001
2.803551005897603e-002	5.800641e-001	5.141847e-001
2.832847880897604e-002	5.013202e-001	4.448906e-001
2.850984041611889e-002	4.508008e-001	4.004333e-001
2.869120202326176e-002	3.992466e-001	3.550653e-001
2.887256363040461e-002	3.466576e-001	3.087865e-001
2.905392523754748e-002	2.930338e-001	2.615970e-001
2.923528684469033e-002	2.383752e-001	2.134968e-001
2.941664845183320e-002	1.826817e-001	1.644858e-001
2.959801005897605e-002	1.259534e-001	1.145641e-001
2.998863505897606e-002	3.570394e-003	6.865672e-003
3.007234041611892e-002	-2.276976e-002	-1.631321e-002
3.015604577326178e-002	-4.904886e-002	-3.943864e-002
3.023975113040463e-002	-7.526692e-002	-6.251062e-002
3.032345648754749e-002	-1.014239e-001	-8.552916e-002
3.040716184469035e-002	-1.275199e-001	-1.084942e-001
3.049086720183321e-002	-1.535548e-001	-1.314059e-001
3.057457255897607e-002	-1.795287e-001	-1.542641e-001
3.076988505897607e-002	-2.400525e-001	-2.075253e-001
3.096519755897607e-002	-2.991331e-001	-2.595167e-001
3.116051005897608e-002	-3.567702e-001	-3.102383e-001
3.135582255897608e-002	-4.129640e-001	-3.596901e-001
3.155113505897608e-002	-4.677145e-001	-4.078721e-001
3.174644755897609e-002	-5.210216e-001	-4.547842e-001
3.194176005897609e-002	-5.728854e-001	-5.004266e-001
3.226263059469038e-002	-6.540040e-001	-5.718130e-001
3.258350113040467e-002	-7.268802e-001	-6.359461e-001
3.290437166611896e-002	-7.915142e-001	-6.928261e-001
3.322524220183325e-002	-8.479059e-001	-7.424529e-001
3.354611273754754e-002	-8.960553e-001	-7.848264e-001
3.386698327326183e-002	-9.359624e-001	-8.199468e-001
3.418785380897612e-002	-9.676272e-001	-8.478140e-001
3.463428238040470e-002	-9.922432e-001	-8.694807e-001
3.508071095183327e-002	-9.981686e-001	-8.746989e-001
3.552713952326185e-002	-9.854032e-001	-8.634686e-001
3.597356809469043e-002	-9.539471e-001	-8.357898e-001
3.641999666611901e-002	-9.038003e-001	-7.916625e-001
3.686642523754759e-002	-8.349628e-001	-7.310867e-001
3.731285380897616e-002	-7.474345e-001	-6.540624e-001
3.755001898754760e-002	-6.950690e-001	-6.079819e-001
3.778718416611903e-002	-6.396651e-001	-5.592274e-001
3.802434934469046e-002	-5.812228e-001	-5.077990e-001
3.826151452326189e-002	-5.197421e-001	-4.536968e-001
3.849867970183332e-002	-4.552231e-001	-3.969206e-001
3.873584488040475e-002	-3.876657e-001	-3.374706e-001
3.897301005897619e-002	-3.170699e-001	-2.753466e-001
3.909856809469048e-002	-2.792729e-001	-2.420846e-001
3.922412613040476e-002	-2.411909e-001	-2.085716e-001
3.934968416611905e-002	-2.028239e-001	-1.748078e-001
3.947524220183334e-002	-1.641717e-001	-1.407931e-001
3.960080023754763e-002	-1.252346e-001	-1.065275e-001
3.972635827326191e-002	-8.601235e-002	-7.201103e-002
3.985191630897620e-002	-4.650509e-002	-3.724368e-002
4.014488505897620e-002	4.550127e-002	4.371917e-002
4.028439398754764e-002	8.943296e-002	8.238086e-002
4.042390291611907e-002	1.329859e-001	1.207089e-001
4.056341184469050e-002	1.761602e-001	1.587033e-001
4.070292077326192e-002	2.189557e-001	1.963640e-001
4.084242970183336e-002	2.613724e-001	2.336911e-001
4.098193863040479e-002	3.034105e-001	2.706846e-001
4.112144755897622e-002	3.450698e-001	3.073443e-001
4.137256363040479e-002	4.189773e-001	3.723858e-001
4.162367970183337e-002	4.892526e-001	4.342305e-001
4.187479577326194e-002	5.558955e-001	4.928784e-001
4.212591184469052e-002	6.189062e-001	5.483296e-001
4.237702791611910e-002	6.782847e-001	6.005841e-001
4.262814398754767e-002	7.340309e-001	6.496418e-001
4.287926005897624e-002	7.861448e-001	6.955028e-001
4.350705023754768e-002	8.932247e-001	7.897391e-001
4.413484041611912e-002	9.631534e-001	8.512820e-001
4.476263059469056e-002	9.959311e-001	8.801315e-001
4.539042077326200e-002	9.915576e-001	8.762875e-001
4.601821095183343e-002	9.500331e-001	8.397502e-001
4.664600113040487e-002	8.713574e-001	7.705194e-001
4.727379130897631e-002	7.555307e-001	6.685951e-001
4.751095648754774e-002	7.038365e-001	6.231043e-001
4.774812166611917e-002	6.490477e-001	5.748901e-001
4.798528684469060e-002	5.911643e-001	5.239524e-001
4.822245202326203e-002	5.301863e-001	4.702914e-001
4.845961720183346e-002	4.661136e-001	4.139069e-001
4.869678238040490e-002	3.989463e-001	3.547990e-001
4.893394755897633e-002	3.286844e-001	2.929676e-001
4.905950559469062e-002	2.910350e-001	2.598366e-001
4.918506363040490e-002	2.530819e-001	2.264383e-001
4.931062166611919e-002	2.148250e-001	1.927726e-001
4.943617970183348e-002	1.762644e-001	1.588396e-001
4.956173773754777e-002	1.373999e-001	1.246392e-001
4.968729577326205e-002	9.823177e-002	9.017143e-002
4.981285380897634e-002	5.875984e-002	5.543634e-002
5.010582255897635e-002	-3.323901e-002	-2.552802e-002
5.023138059469064e-002	-7.277779e-002	-6.032206e-002
5.035693863040492e-002	-1.120518e-001	-9.488314e-002
5.048249666611921e-002	-1.510611e-001	-1.292113e-001
5.060805470183349e-002	-1.898056e-001	-1.633064e-001
5.073361273754778e-002	-2.282854e-001	-1.971687e-001
5.085917077326207e-002	-2.665004e-001	-2.307980e-001
5.098472880897636e-002	-3.044507e-001	-2.641943e-001
5.122189398754779e-002	-3.753957e-001	-3.266279e-001
5.145905916611922e-002	-4.433637e-001	-3.864419e-001
5.169622434469066e-002	-5.083546e-001	-4.436361e-001
5.193338952326208e-002	-5.703686e-001	-4.982107e-001
5.217055470183352e-002	-6.294057e-001	-5.501656e-001
5.240771988040495e-002	-6.854657e-001	-5.995008e-001
5.264488505897638e-002	-7.385487e-001	-6.462163e-001
5.307736273754782e-002	-8.250385e-001	-7.223302e-001
5.350984041611925e-002	-8.940904e-001	-7.830988e-001
5.394231809469069e-002	-9.457046e-001	-8.285220e-001
5.437479577326213e-002	-9.798809e-001	-8.585999e-001
5.480727345183355e-002	-9.966193e-001	-8.733323e-001
5.523975113040499e-002	-9.959200e-001	-8.727194e-001
5.567222880897643e-002	-9.777828e-001	-8.567610e-001
5.599309934469072e-002	-9.504656e-001	-8.327245e-001
5.631396988040500e-002	-9.146621e-001	-8.012197e-001
5.663484041611930e-002	-8.703721e-001	-7.622466e-001
5.695571095183358e-002	-8.175958e-001	-7.158053e-001
5.727658148754788e-002	-7.563331e-001	-6.618958e-001
5.759745202326216e-002	-6.865841e-001	-6.005180e-001
5.791832255897646e-002	-6.083486e-001	-5.316719e-001
5.811363505897646e-002	-5.580212e-001	-4.873828e-001
5.830894755897646e-002	-5.060998e-001	-4.416913e-001
5.850426005897647e-002	-4.525845e-001	-3.945974e-001
5.869957255897647e-002	-3.974752e-001	-3.461012e-001
5.889488505897647e-002	-3.407719e-001	-2.962025e-001
5.909019755897647e-002	-2.824747e-001	-2.449015e-001
5.928551005897648e-002	-2.225835e-001	-1.921981e-001
5.938316630897648e-002	-1.925019e-001	-1.657256e-001
5.948082255897648e-002	-1.623106e-001	-1.391564e-001
5.957847880897648e-002	-1.320093e-001	-1.124905e-001
5.967613505897648e-002	-1.015983e-001	-8.572790e-002
5.977379130897648e-002	-7.107743e-002	-5.886867e-002
5.987144755897648e-002	-4.044672e-002	-3.191276e-002
5.996910380897649e-002	-9.706172e-003	-4.860178e-003
6.005280916611935e-002	1.663505e-002	1.831915e-002
6.013651452326220e-002	4.291945e-002	4.144891e-002
6.022021988040506e-002	6.914702e-002	6.452910e-002
6.030392523754792e-002	9.531777e-002	8.755971e-002
6.038763059469078e-002	1.214317e-001	1.105408e-001
6.047133595183363e-002	1.474888e-001	1.334722e-001
6.055504130897649e-002	1.734891e-001	1.563541e-001
6.075035380897650e-002	2.340920e-001	2.096845e-001
6.094566630897650e-002	2.932728e-001	2.617639e-001
6.114097880897650e-002	3.510315e-001	3.125923e-001
6.133629130897651e-002	4.073681e-001	3.621697e-001
6.153160380897651e-002	4.622827e-001	4.104962e-001
6.172691630897651e-002	5.157751e-001	4.575716e-001
6.192222880897651e-002	5.678455e-001	5.033961e-001
6.224309934469079e-002	6.493541e-001	5.751256e-001
6.256396988040507e-002	7.226559e-001	6.396330e-001
6.288484041611933e-002	7.877507e-001	6.969184e-001
6.320571095183361e-002	8.446385e-001	7.469817e-001
6.352658148754788e-002	8.933194e-001	7.898229e-001
6.384745202326216e-002	9.337933e-001	8.254420e-001
6.416832255897642e-002	9.660603e-001	8.538391e-001
6.461475113040496e-002	9.915622e-001	8.762853e-001
6.506117970183352e-002	9.983461e-001	8.822592e-001
6.550760827326206e-002	9.864120e-001	8.717605e-001
6.595403684469060e-002	9.557601e-001	8.447894e-001
6.640046541611916e-002	9.063902e-001	8.013459e-001
6.684689398754770e-002	8.383024e-001	7.414300e-001
6.729332255897624e-002	7.514967e-001	6.650416e-001
6.753048773754766e-002	6.994659e-001	6.192556e-001
6.776765291611907e-002	6.443685e-001	5.707708e-001
6.800481809469049e-002	5.862046e-001	5.195874e-001
6.824198327326191e-002	5.249741e-001	4.657052e-001
6.847914845183332e-002	4.606770e-001	4.091243e-001
6.871631363040473e-002	3.933134e-001	3.498446e-001
6.895347880897615e-002	3.228832e-001	2.878663e-001
6.907903684469043e-002	2.851594e-001	2.546687e-001
6.920459488040470e-002	2.471411e-001	2.212119e-001
6.933015291611898e-002	2.088284e-001	1.874960e-001
6.945571095183327e-002	1.702212e-001	1.535210e-001
6.958126898754755e-002	1.313197e-001	1.192870e-001
6.970682702326182e-002	9.212379e-002	8.479374e-002
6.983238505897610e-002	5.263345e-002	5.004142e-002
7.012535380897608e-002	-3.937088e-002	-3.092053e-002
7.026486273754751e-002	-8.332010e-002	-6.959733e-002
7.040437166611892e-002	-1.269021e-001	-1.079507e-001
7.054388059469034e-002	-1.701169e-001	-1.459808e-001
7.068338952326177e-002	-2.129646e-001	-1.836874e-001
7.082289845183319e-002	-2.554450e-001	-2.210706e-001
7.096240738040460e-002	-2.975583e-001	-2.581304e-001
7.110191630897603e-002	-3.393043e-001	-2.948669e-001
7.133908148754745e-002	-4.092504e-001	-3.564214e-001
7.157624666611885e-002	-4.760507e-001	-4.152075e-001
7.181341184469027e-002	-5.397050e-001	-4.712254e-001
7.205057702326169e-002	-6.002135e-001	-5.244749e-001
7.228774220183311e-002	-6.575761e-001	-5.749561e-001
7.252490738040451e-002	-7.117928e-001	-6.226690e-001
7.276207255897593e-002	-7.628636e-001	-6.676136e-001
7.326430470183305e-002	-8.570998e-001	-7.505448e-001
7.376653684469016e-002	-9.274311e-001	-8.124399e-001
7.426876898754728e-002	-9.738575e-001	-8.532987e-001
7.477100113040439e-002	-9.963791e-001	-8.731213e-001
7.527323327326151e-002	-9.949958e-001	-8.719077e-001
7.577546541611863e-002	-9.697077e-001	-8.496578e-001
7.627769755897573e-002	-9.205147e-001	-8.063717e-001
7.657066630897572e-002	-8.794888e-001	-7.702701e-001
7.686363505897570e-002	-8.321766e-001	-7.286362e-001
7.715660380897568e-002	-7.785780e-001	-6.814701e-001
7.744957255897567e-002	-7.186930e-001	-6.287719e-001
7.774254130897565e-002	-6.525218e-001	-5.705416e-001
7.803551005897563e-002	-5.800641e-001	-5.067790e-001
7.832847880897562e-002	-5.013202e-001	-4.374843e-001
7.850984041611846e-002	-4.508008e-001	-3.930276e-001
7.869120202326131e-002	-3.992466e-001	-3.476601e-001
7.887256363040415e-002	-3.466576e-001	-3.013819e-001
7.905392523754701e-002	-2.930338e-001	-2.541930e-001
7.923528684468985e-002	-2.383752e-001	-2.060933e-001
7.941664845183270e-002	-1.826817e-001	-1.570829e-001
7.959801005897554e-002	-1.259534e-001	-1.071618e-001
7.998863505897552e-002	-3.570394e-003	5.365653e-004
8.008629130897552e-002	2.717774e-002	2.759555e-002
8.018394755897551e-002	5.782845e-002	5.456881e-002
8.028160380897551e-002	8.838173e-002	8.145635e-002
8.037926005897550e-002	1.188376e-001	1.082582e-001
8.047691630897549e-002	1.491960e-001	1.349743e-001
8.057457255897549e-002	1.794570e-001	1.616047e-001
8.067222880897548e-002	2.096206e-001	1.881493e-001
8.088149220183262e-002	2.740516e-001	2.448495e-001
8.109075559468974e-002	3.366459e-001	2.999335e-001
8.130001898754688e-002	3.974036e-001	3.534013e-001
8.150928238040400e-002	4.563247e-001	4.052529e-001
8.171854577326114e-002	5.134091e-001	4.554884e-001
8.192780916611826e-002	5.686569e-001	5.041077e-001
8.213707255897540e-002	6.220680e-001	5.511109e-001
8.247189398754681e-002	7.024126e-001	6.218172e-001
8.280671541611821e-002	7.733405e-001	6.842366e-001
8.314153684468963e-002	8.348516e-001	7.383691e-001
8.347635827326104e-002	8.869458e-001	7.842147e-001
8.381117970183245e-002	9.296233e-001	8.217735e-001
8.414600113040385e-002	9.628840e-001	8.510453e-001
8.448082255897527e-002	9.867280e-001	8.720302e-001
8.489934934468953e-002	9.981810e-001	8.821124e-001
8.531787613040379e-002	9.934342e-001	8.779385e-001
8.573640291611805e-002	9.724877e-001	8.595083e-001
8.615492970183232e-002	9.353415e-001	8.268220e-001
8.657345648754658e-002	8.819956e-001	7.798794e-001
8.699198327326084e-002	8.124499e-001	7.186807e-001
8.741051005897510e-002	7.267044e-001	6.432258e-001
8.763372434468937e-002	6.760768e-001	5.986743e-001
8.785693863040364e-002	6.228186e-001	5.518076e-001
8.808015291611791e-002	5.669299e-001	5.026260e-001
8.830336720183220e-002	5.084107e-001	4.511292e-001
8.852658148754647e-002	4.472609e-001	3.973174e-001
8.874979577326074e-002	3.834807e-001	3.411906e-001
8.897301005897501e-002	3.170699e-001	2.827487e-001
8.909856809468929e-002	2.792729e-001	2.494873e-001
8.922412613040356e-002	2.411909e-001	2.159750e-001
8.934968416611784e-002	2.028239e-001	1.822118e-001
8.947524220183213e-002	1.641717e-001	1.481977e-001
8.960080023754641e-002	1.252346e-001	1.139327e-001
8.972635827326068e-002	8.601235e-002	7.941686e-002
8.985191630897496e-002	4.650509e-002	4.465013e-002
9.014488505897494e-002	-4.550127e-002	-3.631705e-002
9.028439398754637e-002	-8.943296e-002	-7.497739e-002
9.042390291611778e-002	-1.329859e-001	-1.133045e-001
9.056341184468920e-002	-1.761602e-001	-1.512985e-001
9.070292077326063e-002	-2.189557e-001	-1.889592e-001
9.084242970183205e-002	-2.613724e-001	-2.262868e-001
9.098193863040346e-002	-3.034105e-001	-2.632811e-001
9.112144755897489e-002	-3.450698e-001	-2.999422e-001
9.137256363040344e-002	-4.189773e-001	-3.649823e-001
9.162367970183201e-002	-4.892526e-001	-4.268261e-001
9.187479577326056e-002	-5.558955e-001	-4.854736e-001
9.212591184468912e-002	-6.189062e-001	-5.409248e-001
9.237702791611767e-002	-6.782847e-001	-5.931797e-001
9.262814398754624e-002	-7.340309e-001	-6.422383e-001
9.287926005897479e-002	-7.861448e-001	-6.881006e-001
9.350705023754619e-002	-8.932247e-001	-7.823364e-001
9.413484041611757e-002	-9.631534e-001	-8.438787e-001
9.476263059468897e-002	-9.959311e-001	-8.727275e-001
9.539042077326036e-002	-9.915576e-001	-8.688830e-001
9.601821095183176e-002	-9.500331e-001	-8.323450e-001
9.664600113040314e-002	-8.713574e-001	-7.631136e-001
9.727379130897454e-002	-7.555307e-001	-6.611888e-001
9.734354577326025e-002	-7.409757e-001	-6.483807e-001
9.741330023754596e-002	-7.260833e-001	-6.352755e-001
9.748305470183168e-002	-7.108534e-001	-6.218734e-001
9.755280916611737e-002	-6.952861e-001	-6.081742e-001
9.762256363040309e-002	-6.793813e-001	-5.941781e-001
9.769231809468880e-002	-6.631391e-001	-5.798850e-001
9.776207255897451e-002	-6.465594e-001	-5.652950e-001
9.785972880897451e-002	-6.228544e-001	-5.444351e-001
9.806899220183164e-002	-5.694830e-001	-4.974685e-001
9.827825559468877e-002	-5.142711e-001	-4.488821e-001
9.848751898754590e-002	-4.572186e-001	-3.986759e-001
9.869678238040303e-002	-3.983255e-001	-3.468499e-001
9.890604577326016e-002	-3.375919e-001	-2.934041e-001
9.911530916611729e-002	-2.750177e-001	-2.383384e-001
9.932457255897442e-002	-2.106030e-001	-1.816530e-001
9.939432702326013e-002	-1.891056e-001	-1.627352e-001
9.946408148754585e-002	-1.675434e-001	-1.437604e-001
9.953383595183156e-002	-1.459164e-001	-1.247284e-001
9.960359041611726e-002	-1.242245e-001	-1.056395e-001
9.967334488040297e-002	-1.024678e-001	-8.649342e-002
9.974309934468868e-002	-8.064622e-002	-6.729032e-002
9.981285380897439e-002	-5.875984e-002	-4.803016e-002
9.991051005897439e-002	-2.811039e-002	-2.105780e-002
1.000000000000000e-001	2.328067e-015	3.679151e-003
