Freq.	V(vout)/V(vin)
6.90192132301438e+003	(1.99477686864664e+001dB,1.73769514654955e+002°)
7.06268772311372e+003	(1.99455494525468e+001dB,1.73625433780268e+002°)
7.22719885372959e+003	(1.99432268427028e+001dB,1.73478070588271e+002°)
7.39554194084099e+003	(1.99407961005667e+001dB,1.73327353822106e+002°)
7.56780624218099e+003	(1.99382522565562e+001dB,1.73173210926564e+002°)
7.74408309456235e+003	(1.99355901188516e+001dB,1.73015568042477e+002°)
7.92446596230551e+003	(1.99328042640425e+001dB,1.72854350002606e+002°)
8.10905048679459e+003	(1.99298890274365e+001dB,1.72689480329145e+002°)
8.29793453718774e+003	(1.99268384930238e+001dB,1.72520881233000e+002°)
8.49121826230866e+003	(1.99236464830904e+001dB,1.72348473614965e+002°)
8.68900414374682e+003	(1.99203065474763e+001dB,1.72172177068993e+002°)
8.89139705019455e+003	(1.99168119524711e+001dB,1.71991909887688e+002°)
9.09850429304985e+003	(1.99131556693447e+001dB,1.71807589070241e+002°)
9.31043568331427e+003	(1.99093303625092e+001dB,1.71619130332958e+002°)
9.52730358981617e+003	(1.99053283773089e+001dB,1.71426448122608e+002°)
9.74922299879016e+003	(1.99011417274382e+001dB,1.71229455632790e+002°)
9.97631157484433e+003	(1.98967620819862e+001dB,1.71028064823530e+002°)
1.02086897233476e+004	(1.98921807521108e+001dB,1.70822186444365e+002°)
1.04464806542701e+004	(1.98873886773431e+001dB,1.70611730061119e+002°)
1.06898104475111e+004	(1.98823764115299e+001dB,1.70396604086672e+002°)
1.09388081197477e+004	(1.98771341084170e+001dB,1.70176715815937e+002°)
1.11936056928416e+004	(1.98716515068861e+001dB,1.69951971465367e+002°)
1.14543382638388e+004	(1.98659179158528e+001dB,1.69722276217251e+002°)
1.17211440765995e+004	(1.98599221988421e+001dB,1.69487534269109e+002°)
1.19941645950974e+004	(1.98536527582560e+001dB,1.69247648888498e+002°)
1.22735445784251e+004	(1.98470975193548e+001dB,1.69002522473547e+002°)
1.25594321575478e+004	(1.98402439139724e+001dB,1.68752056619555e+002°)
1.28519789138442e+004	(1.98330788639943e+001dB,1.68496152191991e+002°)
1.31513399594768e+004	(1.98255887646288e+001dB,1.68234709406243e+002°)
1.34576740196345e+004	(1.98177594675038e+001dB,1.67967627914483e+002°)
1.37711435166907e+004	(1.98095762636320e+001dB,1.67694806899996e+002°)
1.40919146563222e+004	(1.98010238662850e+001dB,1.67416145179361e+002°)
1.44201575156329e+004	(1.97920863938292e+001dB,1.67131541312835e+002°)
1.47560461333318e+004	(1.97827473525753e+001dB,1.66840893723333e+002°)
1.50997586020100e+004	(1.97729896197043e+001dB,1.66544100824365e+002°)
1.54514771625678e+004	(1.97627954263363e+001dB,1.66241061157302e+002°)
1.58113883008418e+004	(1.97521463408159e+001dB,1.65931673538345e+002°)
1.61796828464813e+004	(1.97410232522940e+001dB,1.65615837215531e+002°)
1.65565560741294e+004	(1.97294063546952e+001dB,1.65293452036144e+002°)
1.69422078069600e+004	(1.97172751311641e+001dB,1.64964418624835e+002°)
1.73368425226264e+004	(1.97046083390956e+001dB,1.64628638572772e+002°)
1.77406694616786e+004	(1.96913839958579e+001dB,1.64286014638087e+002°)
1.81539027385049e+004	(1.96775793653295e+001dB,1.63936450957882e+002°)
1.85767614548585e+004	(1.96631709453760e+001dB,1.63579853271993e+002°)
1.90094698160279e+004	(1.96481344564039e+001dB,1.63216129158696e+002°)
1.94522572497139e+004	(1.96324448311346e+001dB,1.62845188282464e+002°)
1.99053585276747e+004	(1.96160762057526e+001dB,1.62466942653856e+002°)
2.03690138902055e+004	(1.95990019125878e+001dB,1.62081306901527e+002°)
2.08434691735166e+004	(1.95811944745012e+001dB,1.61688198556303e+002°)
2.13289759400795e+004	(1.95626256011507e+001dB,1.61287538347165e+002°)
2.18257916120081e+004	(1.95432661873204e+001dB,1.60879250508932e+002°)
2.23341796075480e+004	(1.95230863135035e+001dB,1.60463263101283e+002°)
2.28544094807436e+004	(1.95020552489342e+001dB,1.60039508338718e+002°)
2.33867570643597e+004	(1.94801414572697e+001dB,1.59607922930904e+002°)
2.39315046161317e+004	(1.94573126051255e+001dB,1.59168448432730e+002°)
2.44889409684221e+004	(1.94335355736698e+001dB,1.58721031603305e+002°)
2.50593616813634e+004	(1.94087764734850e+001dB,1.58265624772942e+002°)
2.56430691995680e+004	(1.93830006629006e+001dB,1.57802186217073e+002°)
2.62403730124884e+004	(1.93561727700009e+001dB,1.57330680535855e+002°)
2.68515898185124e+004	(1.93282567185046e+001dB,1.56851079038095e+002°)
2.74770436928810e+004	(1.92992157577055e+001dB,1.56363360127936e+002°)
2.81170662595172e+004	(1.92690124966555e+001dB,1.55867509692600e+002°)
2.87719968668576e+004	(1.92376089427546e+001dB,1.55363521489308e+002°)
2.94421827677792e+004	(1.92049665448998e+001dB,1.54851397529323e+002°)
3.01279793037176e+004	(1.91710462413240e+001dB,1.54331148456907e+002°)
3.08297500930738e+004	(1.91358085122339e+001dB,1.53802793920817e+002°)
3.15478672240094e+004	(1.90992134373318e+001dB,1.53266362935801e+002°)
3.22827114517325e+004	(1.90612207582737e+001dB,1.52721894231427e+002°)
3.30346724003795e+004	(1.90217899460867e+001dB,1.52169436585427e+002°)
3.38041487695988e+004	(1.89808802735324e+001dB,1.51609049138629e+002°)
3.45915485459465e+004	(1.89384508923614e+001dB,1.51040801688455e+002°)
3.53972892192066e+004	(1.88944609153644e+001dB,1.50464774957868e+002°)
3.62217980037492e+004	(1.88488695030789e+001dB,1.49881060836628e+002°)
3.70655120650455e+004	(1.88016359549632e+001dB,1.49289762591664e+002°)
3.79288787514588e+004	(1.87527198047986e+001dB,1.48690995043392e+002°)
3.88123558314342e+004	(1.87020809200312e+001dB,1.48084884704866e+002°)
3.97164117362137e+004	(1.86496796047093e+001dB,1.47471569880695e+002°)
4.06415258082046e+004	(1.85954767056225e+001dB,1.46851200722821e+002°)
4.15881885551332e+004	(1.85394337211922e+001dB,1.46223939240373e+002°)
4.25569019101184e+004	(1.84815129126149e+001dB,1.45589959261065e+002°)
4.35481794978036e+004	(1.84216774167075e+001dB,1.44949446341804e+002°)
4.45625469066869e+004	(1.83598913598573e+001dB,1.44302597626505e+002°)
4.56005419677951e+004	(1.82961199724353e+001dB,1.43649621649427e+002°)
4.66627150398491e+004	(1.82303297029944e+001dB,1.42990738082716e+002°)
4.77496293010714e+004	(1.81624883315374e+001dB,1.42326177427262e+002°)
4.88618610477901e+004	(1.80925650811147e+001dB,1.41656180646421e+002°)
4.99999999999995e+004	(1.80205307269912e+001dB,1.40980998742626e+002°)
5.11646496140372e+004	(1.79463577026083e+001dB,1.40300892277408e+002°)
5.23564274025445e+004	(1.78700202015649e+001dB,1.39616130835889e+002°)
5.35759652618798e+004	(1.77914942748448e+001dB,1.38926992437301e+002°)
5.48239098071587e+004	(1.77107579225330e+001dB,1.38233762893653e+002°)
5.61009227150976e+004	(1.76277911792885e+001dB,1.37536735119182e+002°)
5.74076810748436e+004	(1.75425761928728e+001dB,1.36836208393744e+002°)
5.87448777469759e+004	(1.74550972950774e+001dB,1.36132487583786e+002°)
6.01132217308701e+004	(1.73653410644475e+001dB,1.35425882325030e+002°)
6.15134385406185e+004	(1.72732963802561e+001dB,1.34716706171403e+002°)
6.29462705897078e+004	(1.71789544672544e+001dB,1.34005275715155e+002°)
6.44124775846561e+004	(1.70823089308000e+001dB,1.33291909683412e+002°)
6.59128369278197e+004	(1.69833557820434e+001dB,1.32576928016709e+002°)
6.74481441295820e+004	(1.68820934529427e+001dB,1.31860650935245e+002°)
6.90192132301436e+004	(1.67785228009648e+001dB,1.31143397998754e+002°)
7.06268772311370e+004	(1.66726471034237e+001dB,1.30425487165935e+002°)
7.22719885372956e+004	(1.65644720414985e+001dB,1.29707233859427e+002°)
7.39554194084096e+004	(1.64540056740684e+001dB,1.28988950042200e+002°)
7.56780624218096e+004	(1.63412584015884e+001dB,1.28270943311130e+002°)
7.74408309456233e+004	(1.62262429203194e+001dB,1.27553516013279e+002°)
7.92446596230549e+004	(1.61089741673044e+001dB,1.26836964390186e+002°)
8.10905048679457e+004	(1.59894692565634e+001dB,1.26121577755068e+002°)
8.29793453718772e+004	(1.58677474070428e+001dB,1.25407637707534e+002°)
8.49121826230863e+004	(1.57438298629202e+001dB,1.24695417389911e+002°)
8.68900414374679e+004	(1.56177398069175e+001dB,1.23985180788868e+002°)
8.89139705019452e+004	(1.54895022673154e+001dB,1.23277182085504e+002°)
9.09850429304982e+004	(1.53591440194008e+001dB,1.22571665056557e+002°)
9.31043568331424e+004	(1.52266934820995e+001dB,1.21868862528861e+002°)
9.52730358981614e+004	(1.50921806105635e+001dB,1.21168995888645e+002°)
9.74922299879012e+004	(1.49556367854860e+001dB,1.20472274646741e+002°)
9.97631157484429e+004	(1.48170946999142e+001dB,1.19778896060239e+002°)
1.02086897233475e+005	(1.46765882443191e+001dB,1.19089044810636e+002°)
1.04464806542701e+005	(1.45341523906589e+001dB,1.18402892738053e+002°)
1.06898104475110e+005	(1.43898230761485e+001dB,1.17720598630619e+002°)
1.09388081197476e+005	(1.42436370874111e+001dB,1.17042308067753e+002°)
1.11936056928416e+005	(1.40956319456516e+001dB,1.16368153315658e+002°)
1.14543382638387e+005	(1.39458457934462e+001dB,1.15698253273019e+002°)
1.17211440765995e+005	(1.37943172836969e+001dB,1.15032713464625e+002°)
1.19941645950973e+005	(1.36410854712471e+001dB,1.14371626080348e+002°)
1.22735445784250e+005	(1.34861897076058e+001dB,1.13715070056737e+002°)
1.25594321575478e+005	(1.33296695391732e+001dB,1.13063111198305e+002°)
1.28519789138442e+005	(1.31715646093068e+001dB,1.12415802335474e+002°)
1.31513399594768e+005	(1.30119145645153e+001dB,1.11773183516051e+002°)
1.34576740196344e+005	(1.28507589650162e+001dB,1.11135282227080e+002°)
1.37711435166907e+005	(1.26881371998411e+001dB,1.10502113643890e+002°)
1.40919146563221e+005	(1.25240884066273e+001dB,1.09873680903186e+002°)
1.44201575156329e+005	(1.23586513961861e+001dB,1.09249975397090e+002°)
1.47560461333318e+005	(1.21918645818976e+001dB,1.08630977085107e+002°)
1.50997586020099e+005	(1.20237659139415e+001dB,1.08016654821091e+002°)
1.54514771625678e+005	(1.18543928183377e+001dB,1.07406966692414e+002°)
1.58113883008417e+005	(1.16837821407358e+001dB,1.06801860368659e+002°)
1.61796828464812e+005	(1.15119700948665e+001dB,1.06201273457323e+002°)
1.65565560741294e+005	(1.13389922155383e+001dB,1.05605133864157e+002°)
1.69422078069599e+005	(1.11648833160424e+001dB,1.05013360155944e+002°)
1.73368425226264e+005	(1.09896774498088e+001dB,1.04425861923676e+002°)
1.77406694616786e+005	(1.08134078761404e+001dB,1.03842540144266e+002°)
1.81539027385049e+005	(1.06361070298378e+001dB,1.03263287539107e+002°)
1.85767614548584e+005	(1.04578064945176e+001dB,1.02687988927932e+002°)
1.90094698160278e+005	(1.02785369794199e+001dB,1.02116521576638e+002°)
1.94522572497138e+005	(1.00983282994935e+001dB,1.01548755537845e+002°)
1.99053585276746e+005	(9.91720935854424e+000dB,1.00984553983166e+002°)
2.03690138902054e+005	(9.73520813523224e+000dB,1.00423773526275e+002°)
2.08434691735165e+005	(9.55235167170180e+000dB,9.98662645360173e+001°)
2.13289759400794e+005	(9.36866606463085e+000dB,9.93118714389342e+001°)
2.18257916120080e+005	(9.18417645849001e+000dB,9.87604330107078e+001°)
2.23341796075479e+005	(8.99890704080537e+000dB,9.82117826561335e+001°)
2.28544094807435e+005	(8.81288103922455e+000dB,9.76657486773485e+001°)
