Freq.	V(vin)/-I(R6)
6.30957344480196e+006	(6.52930882482763e+001dB,-6.09435527256197e+001°)
7.94328234724285e+006	(6.36803951098520e+001dB,-6.61473496432305e+001°)
1.00000000000000e+007	(6.19472031128891e+001dB,-7.06231612680229e+001°)
1.25892541179417e+007	(6.01258614699774e+001dB,-7.43770778903164e+001°)
1.58489319246112e+007	(5.82431097757138e+001dB,-7.74687490218659e+001°)
1.99526231496889e+007	(5.63190072459198e+001dB,-7.99832536084627e+001°)
2.51188643150959e+007	(5.43676918200142e+001dB,-8.20112615332443e+001°)
3.16227766016839e+007	(5.23987361237088e+001dB,-8.36379401494677e+001°)
3.98107170553499e+007	(5.04184572016796e+001dB,-8.49380844509986e+001°)
5.01187233627275e+007	(4.84309560478501e+001dB,-8.59748754461669e+001°)
6.30957344480196e+007	(4.64388676256906e+001dB,-8.68004514895301e+001°)
7.94328234724286e+007	(4.44438740921455e+001dB,-8.74572273308379e+001°)
1.00000000000001e+008	(4.24470451515986e+001dB,-8.79794043882510e+001°)
1.25892541179417e+008	(4.04490593930393e+001dB,-8.83944119056267e+001°)
1.58489319246112e+008	(3.84503463136753e+001dB,-8.87241752883796e+001°)
1.99526231496889e+008	(3.64511765700770e+001dB,-8.89861842885673e+001°)
2.51188643150959e+008	(3.44517191841904e+001dB,-8.91943685818145e+001°)
3.16227766016840e+008	(3.24520783653334e+001dB,-8.93598047932581e+001°)
3.98107170553499e+008	(3.04523179648060e+001dB,-8.94912868593121e+001°)
5.01187233627275e+008	(2.84524777669837e+001dB,-8.95957899171554e+001°)
6.30957344480197e+008	(2.64525836133351e+001dB,-8.96788477706839e+001°)
7.94328234724286e+008	(2.44526530124996e+001dB,-8.97448553889229e+001°)
1.00000000000001e+009	(2.24526980522262e+001dB,-8.97973069852939e+001°)
1.25892541179417e+009	(2.04527270340851e+001dB,-8.98389821657259e+001°)
1.58489319246112e+009	(1.84527455636966e+001dB,-8.98720921741512e+001°)
1.99526231496889e+009	(1.64527573571433e+001dB,-8.98983956963928e+001°)
2.51188643150960e+009	(1.44527648403168e+001dB,-8.99192910458733e+001°)
3.16227766016840e+009	(1.24527695789663e+001dB,-8.99358896936948e+001°)
3.98107170553500e+009	(1.04527725757470e+001dB,-8.99490749167814e+001°)
5.01187233627275e+009	(8.45277446935644e+000dB,-8.99595485386257e+001°)
6.30957344480197e+009	(6.45277566525146e+000dB,-8.99678681465496e+001°)
7.94328234724287e+009	(4.45277642025292e+000dB,-8.99744767035615e+001°)
1.00000000000001e+010	(2.45277689680326e+000dB,-8.99797260958908e+001°)
1.25892541179418e+010	(4.52777197556619e-001dB,-8.99838958509411e+001°)
1.58489319246112e+010	(-1.54722261265279e+000dB,-8.99872080123874e+001°)
1.99526231496889e+010	(-3.54722249289184e+000dB,-8.99898389593919e+001°)
2.51188643150960e+010	(-5.54722241732334e+000dB,-8.99919287967115e+001°)
3.16227766016840e+010	(-7.54722236964107e+000dB,-8.99935888144179e+001°)
3.98107170553500e+010	(-9.54722233955489e+000dB,-8.99949074138120e+001°)
5.01187233627276e+010	(-1.15472223205715e+001dB,-8.99959548147715e+001°)
6.30957344480198e+010	(-1.35472223085937e+001dB,-8.99967867950422e+001°)
7.94328234724287e+010	(-1.55472223010362e+001dB,-8.99974476605199e+001°)
1.00000000000000e+011	(-1.75472222962676e+001dB,-8.99979726046572e+001°)
