Freq.	V(vin)/-I(R6)
1.58489319246112e+004	(6.82828843481026e+001dB,8.44045569291535e+000°)
1.99526231496889e+004	(6.84552884746379e+001dB,1.02653772400235e+001°)
2.51188643150959e+004	(6.87056361581636e+001dB,1.22676444445931e+001°)
3.16227766016839e+004	(6.90543952584108e+001dB,1.43024668943526e+001°)
3.98107170553498e+004	(6.95140035853507e+001dB,1.61305460294834e+001°)
5.01187233627274e+004	(7.00787314514125e+001dB,1.74430981023000e+001°)
6.30957344480195e+004	(7.07176327949840e+001dB,1.79408633770423e+001°)
7.94328234724284e+004	(7.13776620166654e+001dB,1.74422474856510e+001°)
1.00000000000000e+005	(7.19986009863810e+001dB,1.59566099891545e+001°)
1.25892541179417e+005	(7.25321451074946e+001dB,1.36700187820374e+001°)
1.58489319246112e+005	(7.29538377063121e+001dB,1.08533167371648e+001°)
1.99526231496889e+005	(7.32626424766227e+001dB,7.75493767346983e+000°)
2.51188643150959e+005	(7.34720020737309e+001dB,4.53483912538288e+000°)
3.16227766016839e+005	(7.35995860274843e+001dB,1.25139108046333e+000°)
3.98107170553499e+005	(7.36600952790754e+001dB,-2.11939782201250e+000°)
5.01187233627274e+005	(7.36615966631230e+001dB,-5.65561498228413e+000°)
6.30957344480196e+005	(7.36040898146433e+001dB,-9.46368880943107e+000°)
7.94328234724285e+005	(7.34791003199614e+001dB,-1.36565218224261e+001°)
1.00000000000000e+006	(7.32698224363574e+001dB,-1.83328600405453e+001°)
1.25892541179417e+006	(7.29519451593149e+001dB,-2.35557462235731e+001°)
1.58489319246112e+006	(7.24955607066765e+001dB,-2.93300509426544e+001°)
1.99526231496889e+006	(7.18686806999246e+001dB,-3.55811561375759e+001°)
2.51188643150959e+006	(7.10430102288779e+001dB,-4.21413500463244e+001°)
3.16227766016839e+006	(7.00017041516004e+001dB,-4.87588400155626e+001°)
3.98107170553499e+006	(6.87460277829693e+001dB,-5.51426499895539e+001°)
5.01187233627275e+006	(6.72963073806859e+001dB,-6.10314791169120e+001°)
6.30957344480196e+006	(6.56859571261123e+001dB,-6.62499874868094e+001°)
7.94328234724285e+006	(6.39524435956213e+001dB,-7.07257187646976e+001°)
1.00000000000000e+007	(6.21300129405629e+001dB,-7.44708612753977e+001°)
1.25892541179417e+007	(6.02461681481709e+001dB,-7.75500811796175e+001°)
1.58489319246112e+007	(5.83211985465559e+001dB,-8.00515420194343e+001°)
1.99526231496889e+007	(5.63692606313519e+001dB,-8.20674736144182e+001°)
2.51188643150959e+007	(5.43998801897286e+001dB,-8.36836632897069e+001°)
3.16227766016839e+007	(5.24193189630155e+001dB,-8.49750253159803e+001°)
3.98107170553499e+007	(5.04316319449660e+001dB,-8.60046266306910e+001°)
5.01187233627275e+007	(4.84394201648449e+001dB,-8.68244026527314e+001°)
6.30957344480196e+007	(4.64443419593011e+001dB,-8.74765470550867e+001°)
7.94328234724286e+007	(4.44474505926621e+001dB,-8.79950523263762e+001°)
1.00000000000001e+008	(4.24494134133204e+001dB,-8.84071605569555e+001°)
1.25892541179417e+008	(4.04506526083863e+001dB,-8.87346323205648e+001°)
1.58489319246112e+008	(3.84514350032767e+001dB,-8.89948138070289e+001°)
1.99526231496889e+008	(3.64519291114617e+001dB,-8.92015143845289e+001°)
2.51188643150959e+008	(3.44522412869336e+001dB,-8.93657186734501e+001°)
3.16227766016840e+008	(3.24524386107564e+001dB,-8.94961596725395e+001°)
3.98107170553499e+008	(3.04525633807927e+001dB,-8.95997778458222e+001°)
5.01187233627275e+008	(2.84526422805318e+001dB,-8.96820878467274e+001°)
6.30957344480197e+008	(2.64526921638716e+001dB,-8.97474709174841e+001°)
7.94328234724286e+008	(2.44527236904041e+001dB,-8.97994076599641e+001°)
1.00000000000001e+009	(2.24527436072171e+001dB,-8.98406631154952e+001°)
1.25892541179417e+009	(2.04527561850629e+001dB,-8.98734338347862e+001°)
1.58489319246112e+009	(1.84527641259652e+001dB,-8.98994647261164e+001°)
1.99526231496889e+009	(1.64527691383543e+001dB,-8.99201418937147e+001°)
2.51188643150960e+009	(1.44527723017882e+001dB,-8.99365664008806e+001°)
3.16227766016840e+009	(1.24527742981176e+001dB,-8.99496128756793e+001°)
3.98107170553500e+009	(1.04527755578524e+001dB,-8.99599760716402e+001°)
5.01187233627275e+009	(8.45277635274594e+000dB,-8.99682078571822e+001°)
6.30957344480197e+009	(6.45277685431175e+000dB,-8.99747466000752e+001°)
7.94328234724287e+009	(4.45277717078712e+000dB,-8.99799405097900e+001°)
1.00000000000001e+010	(2.45277737047306e+000dB,-8.99840661797360e+001°)
1.25892541179418e+010	(4.52777496467762e-001dB,-8.99873433162681e+001°)
1.58489319246112e+010	(-1.54722242403440e+000dB,-8.99899464385487e+001°)
1.99526231496889e+010	(-3.54722237387444e+000dB,-8.99920141721769e+001°)
2.51188643150960e+010	(-5.54722234222555e+000dB,-8.99936566314309e+001°)
3.16227766016840e+010	(-7.54722232225642e+000dB,-8.99949612832165e+001°)
3.98107170553500e+010	(-9.54722230965673e+000dB,-8.99959976049791e+001°)
5.01187233627276e+010	(-1.15472223017069e+001dB,-8.99968207846219e+001°)
6.30957344480198e+010	(-1.35472222966908e+001dB,-8.99974746594576e+001°)
7.94328234724287e+010	(-1.55472222935259e+001dB,-8.99979940507033e+001°)
1.00000000000000e+011	(-1.75472222915290e+001dB,-8.99984066178354e+001°)
