x-axis,1,2
second,Volt,Volt
+3.1576000E-03,-1.7070312500E+00,+14.5898437500E+00
+3.1578000E-03,-1.7460937500E+00,+14.5898437500E+00
+3.1580000E-03,-1.7851562500E+00,+14.5703125000E+00
+3.1582000E-03,-1.8242187500E+00,+14.5800781250E+00
+3.1584000E-03,-1.8632812500E+00,+14.5800781250E+00
+3.1586000E-03,-1.9121093750E+00,+14.5898437500E+00
+3.1588000E-03,-1.9511718750E+00,+14.5703125000E+00
+3.1590000E-03,-2.0000000000E+00,+14.5703125000E+00
+3.1592000E-03,-2.0390625000E+00,+14.5800781250E+00
+3.1594000E-03,-2.0878906250E+00,+14.5800781250E+00
+3.1596000E-03,-2.1269531250E+00,+14.5898437500E+00
+3.1598000E-03,-2.1757812500E+00,+14.5605468750E+00
+3.1600000E-03,-2.2148437500E+00,+14.5800781250E+00
+3.1602000E-03,-2.2539062500E+00,+14.5800781250E+00
+3.1604000E-03,-2.3027343750E+00,+14.5703125000E+00
+3.1606000E-03,-2.3417968750E+00,+14.5703125000E+00
+3.1608000E-03,-2.3808593750E+00,+14.5800781250E+00
+3.1610000E-03,-2.4296875000E+00,+14.5605468750E+00
+3.1612000E-03,-2.4589843750E+00,+14.5703125000E+00
+3.1614000E-03,-2.4980468750E+00,+14.5800781250E+00
+3.1616000E-03,-2.5371093750E+00,+14.5703125000E+00
+3.1618000E-03,-2.5761718750E+00,+14.5605468750E+00
+3.1620000E-03,-2.6152343750E+00,+14.5703125000E+00
+3.1622000E-03,-2.6640625000E+00,+14.5605468750E+00
+3.1624000E-03,-2.7031250000E+00,+14.5605468750E+00
+3.1626000E-03,-2.7421875000E+00,+14.5703125000E+00
+3.1628000E-03,-2.7910156250E+00,+14.5703125000E+00
+3.1630000E-03,-2.8300781250E+00,+14.5605468750E+00
+3.1632000E-03,-2.8691406250E+00,+14.5605468750E+00
+3.1634000E-03,-2.9082031250E+00,+14.5605468750E+00
+3.1636000E-03,-2.9472656250E+00,+14.5507812500E+00
+3.1638000E-03,-2.9863281250E+00,+14.5605468750E+00
+3.1640000E-03,-3.0351562500E+00,+14.5605468750E+00
+3.1642000E-03,-3.0742187500E+00,+14.5507812500E+00
+3.1644000E-03,-3.1132812500E+00,+14.5605468750E+00
+3.1646000E-03,-3.1523437500E+00,+14.5703125000E+00
+3.1648000E-03,-3.2011718750E+00,+14.5605468750E+00
+3.1650000E-03,-3.2304687500E+00,+14.5410156250E+00
+3.1652000E-03,-3.2695312500E+00,+14.5605468750E+00
