time	V(vin)	V(vout)
1.042749688669441e-002	-1.338987e-001	-2.024664e-001
1.042821354799853e-002	-1.341218e-001	-2.023810e-001
1.042893020930264e-002	-1.343450e-001	-2.022958e-001
1.042964687060676e-002	-1.345681e-001	-2.022107e-001
1.043036353191088e-002	-1.347911e-001	-2.021258e-001
1.043108019321500e-002	-1.350142e-001	-2.020409e-001
1.043179685451911e-002	-1.352373e-001	-2.019562e-001
1.043251351582323e-002	-1.354604e-001	-2.018715e-001
1.043282184088398e-002	-1.355564e-001	-2.018351e-001
1.043305203517404e-002	-1.356280e-001	-2.035737e-001
1.043328273770283e-002	-1.356998e-001	-2.081005e-001
1.043341846888576e-002	-1.357421e-001	-2.105005e-001
1.043356010314882e-002	-1.357862e-001	-2.113769e-001
1.043370976590228e-002	-1.358327e-001	-2.114145e-001
1.061290413906434e-002	-1.917331e-001	-3.007364e-001
1.079209851222639e-002	-2.466180e-001	-3.884621e-001
1.097129288538845e-002	-3.004876e-001	-4.745916e-001
1.115048725855051e-002	-3.533417e-001	-5.591249e-001
1.132968163171256e-002	-4.051805e-001	-6.420619e-001
1.150887600487462e-002	-4.560039e-001	-7.234026e-001
1.168807037803667e-002	-5.058119e-001	-8.031471e-001
1.198988883720884e-002	-5.866220e-001	-9.324461e-001
1.229170729638101e-002	-6.606886e-001	-1.050956e+000
1.259352575555318e-002	-7.280116e-001	-1.158678e+000
1.289534421472535e-002	-7.885912e-001	-1.255610e+000
1.319716267389751e-002	-8.424273e-001	-1.341754e+000
1.349898113306968e-002	-8.895199e-001	-1.417109e+000
1.380079959224185e-002	-9.298689e-001	-1.481675e+000
1.430303173509899e-002	-9.746110e-001	-1.553278e+000
1.480526387795613e-002	-9.957161e-001	-1.587061e+000
1.530749602081327e-002	-9.931844e-001	-1.583026e+000
1.580972816367041e-002	-9.670158e-001	-1.541173e+000
1.631196030652755e-002	-9.172103e-001	-1.461500e+000
1.681419244938470e-002	-8.437680e-001	-1.344008e+000
1.731642459224183e-002	-7.466888e-001	-1.188698e+000
1.755446170161683e-002	-6.940555e-001	-1.104492e+000
1.779249881099183e-002	-6.383713e-001	-1.015404e+000
1.803053592036682e-002	-5.796362e-001	-9.214346e-001
1.826857302974182e-002	-5.178501e-001	-8.225830e-001
1.850661013911682e-002	-4.530130e-001	-7.188494e-001
1.874464724849181e-002	-3.851250e-001	-6.102339e-001
1.898268435786681e-002	-3.141860e-001	-4.967364e-001
1.899489138911681e-002	-3.105430e-001	-4.909078e-001
1.907995438127220e-002	-2.849843e-001	-4.499072e-001
1.916501737342761e-002	-2.592691e-001	-4.087154e-001
1.925008036558301e-002	-2.333974e-001	-3.673324e-001
1.933514335773841e-002	-2.073693e-001	-3.257582e-001
1.942020634989381e-002	-1.811846e-001	-2.839928e-001
1.950526934204921e-002	-1.548435e-001	-2.420362e-001
1.959033233420461e-002	-1.283459e-001	-1.998884e-001
1.959780951535602e-002	-1.260159e-001	-2.001284e-001
1.959798133767688e-002	-1.259624e-001	-1.994040e-001
1.959807302225505e-002	-1.259338e-001	-1.987992e-001
1.959815603489430e-002	-1.259079e-001	-1.985967e-001
1.959826126464914e-002	-1.258751e-001	-1.985830e-001
1.959904186897979e-002	-1.256319e-001	-1.986086e-001
1.959982247331045e-002	-1.253886e-001	-1.986341e-001
1.960060307764111e-002	-1.251453e-001	-1.986595e-001
1.960138368197177e-002	-1.249019e-001	-1.986848e-001
1.960216428630243e-002	-1.246586e-001	-1.987100e-001
1.960294489063308e-002	-1.244153e-001	-1.987350e-001
1.960372549496374e-002	-1.241720e-001	-1.987600e-001
1.960375318277344e-002	-1.241633e-001	-1.986659e-001
1.960380855839283e-002	-1.241461e-001	-1.982463e-001
1.960391930963163e-002	-1.241116e-001	-1.964547e-001
1.960400712048601e-002	-1.240842e-001	-1.948167e-001
1.960412316926413e-002	-1.240480e-001	-1.933222e-001
1.960424511728367e-002	-1.240100e-001	-1.925628e-001
1.960442230632768e-002	-1.239548e-001	-1.922442e-001
1.960486404342581e-002	-1.238171e-001	-1.921643e-001
1.997825216967149e-002	-6.832229e-003	-4.985279e-003
2.001652387347410e-002	5.191104e-003	1.425167e-002
2.012430948826512e-002	3.913945e-002	6.856804e-002
2.023209510305614e-002	7.294651e-002	1.226585e-001
2.033988071784717e-002	1.066123e-001	1.765229e-001
2.044766633263818e-002	1.401367e-001	2.301614e-001
2.055545194742921e-002	1.735199e-001	2.835740e-001
2.066323756222023e-002	2.067618e-001	3.367606e-001
2.077102317701125e-002	2.398624e-001	3.897212e-001
2.099128073767117e-002	3.071524e-001	4.973851e-001
2.121153829833108e-002	3.722251e-001	6.015018e-001
2.143179585899100e-002	4.350805e-001	7.020713e-001
2.165205341965092e-002	4.957186e-001	7.990935e-001
2.187231098031083e-002	5.541394e-001	8.925686e-001
2.209256854097074e-002	6.103428e-001	9.824965e-001
2.231282610163066e-002	6.643290e-001	1.068877e+000
2.269718840460986e-002	7.511487e-001	1.207795e+000
2.308155070758906e-002	8.250128e-001	1.325985e+000
2.346591301056826e-002	8.859213e-001	1.423447e+000
2.385027531354745e-002	9.338742e-001	1.500181e+000
2.423463761652665e-002	9.688716e-001	1.556187e+000
2.461899991950585e-002	9.909133e-001	1.591465e+000
2.500336222248505e-002	9.999995e-001	1.606016e+000
2.539049949927076e-002	9.905008e-001	1.590831e+000
2.577763677605648e-002	9.678906e-001	1.554667e+000
2.616477405284219e-002	9.321688e-001	1.497525e+000
2.655191132962790e-002	8.833355e-001	1.419404e+000
2.693904860641361e-002	8.213907e-001	1.320305e+000
2.732618588319933e-002	7.463343e-001	1.200227e+000
2.771332315998504e-002	6.581664e-001	1.059170e+000
2.793304972248504e-002	6.039544e-001	9.724369e-001
2.815277628498503e-002	5.475677e-001	8.822240e-001
2.837250284748503e-002	4.890064e-001	7.885314e-001
2.859222940998502e-002	4.282705e-001	6.913590e-001
2.881195597248502e-002	3.653599e-001	5.907069e-001
2.903168253498502e-002	3.002747e-001	4.865750e-001
2.925140909748501e-002	2.330149e-001	3.789633e-001
2.935516886311001e-002	2.011112e-001	3.279191e-001
2.945892862873501e-002	1.690793e-001	2.766698e-001
2.956268839436001e-002	1.369193e-001	2.252152e-001
2.966644815998501e-002	1.046310e-001	1.735554e-001
2.977020792561001e-002	7.221456e-002	1.216904e-001
2.987396769123500e-002	3.966991e-002	6.962013e-002
2.997772745686000e-002	6.997069e-003	1.734470e-002
3.000824503498500e-002	-2.590251e-003	2.005294e-003
3.006585719681490e-002	-2.070399e-002	-2.700234e-002
3.012346935864479e-002	-3.879581e-002	-5.596141e-002
3.018108152047469e-002	-5.686571e-002	-8.487193e-002
3.023869368230458e-002	-7.491370e-002	-1.137339e-001
3.029630584413447e-002	-9.293976e-002	-1.425473e-001
3.035391800596437e-002	-1.109439e-001	-1.713122e-001
3.041153016779426e-002	-1.289261e-001	-2.000285e-001
3.041218937286926e-002	-1.291315e-001	-1.999518e-001
3.041284857794425e-002	-1.293369e-001	-1.998753e-001
3.041350778301925e-002	-1.295422e-001	-1.997990e-001
3.041416698809424e-002	-1.297476e-001	-1.997227e-001
3.041482619316923e-002	-1.299529e-001	-1.996465e-001
3.041548539824423e-002	-1.301583e-001	-1.995705e-001
3.041614460331922e-002	-1.303636e-001	-1.994946e-001
3.041630760176830e-002	-1.304144e-001	-1.998524e-001
3.041644763163797e-002	-1.304580e-001	-2.006260e-001
3.041668621629618e-002	-1.305323e-001	-2.011871e-001
3.042183994910665e-002	-1.321373e-001	-2.005667e-001
3.042200432706524e-002	-1.321885e-001	-2.005479e-001
3.042233308298240e-002	-1.322909e-001	-2.020023e-001
3.042269469737972e-002	-1.324035e-001	-2.053035e-001
3.042289498772393e-002	-1.324659e-001	-2.062369e-001
3.042316660864937e-002	-1.325505e-001	-2.060438e-001
3.042404970465146e-002	-1.328254e-001	-2.063725e-001
3.060745883966443e-002	-1.901369e-001	-2.980679e-001
3.079086797467740e-002	-2.463614e-001	-3.880249e-001
3.097427710969037e-002	-3.014990e-001	-4.762438e-001
3.115768624470333e-002	-3.555496e-001	-5.627243e-001
3.134109537971631e-002	-4.085133e-001	-6.474665e-001
3.152450451472928e-002	-4.603900e-001	-7.304705e-001
3.170791364974224e-002	-5.111797e-001	-8.117362e-001
3.201059420285074e-002	-5.918619e-001	-9.408306e-001
3.231327475595924e-002	-6.657286e-001	-1.059021e+000
3.261595530906773e-002	-7.327797e-001	-1.166307e+000
3.291863586217624e-002	-7.930153e-001	-1.262690e+000
3.322131641528473e-002	-8.464354e-001	-1.348168e+000
3.352399696839323e-002	-8.930400e-001	-1.422742e+000
3.382667752150172e-002	-9.328290e-001	-1.486413e+000
3.432542194114458e-002	-9.760904e-001	-1.555646e+000
3.482416636078744e-002	-9.960530e-001	-1.587601e+000
3.532291078043030e-002	-9.927167e-001	-1.582279e+000
3.582165520007316e-002	-9.660815e-001	-1.539678e+000
3.632039961971602e-002	-9.161474e-001	-1.459800e+000
3.681914403935888e-002	-8.429145e-001	-1.342643e+000
3.731788845900173e-002	-7.463828e-001	-1.188209e+000
3.748268338087674e-002	-7.109431e-001	-1.131510e+000
3.771112925141247e-002	-6.579114e-001	-1.046666e+000
3.793957512194821e-002	-6.022490e-001	-9.576127e-001
3.816802099248393e-002	-5.439558e-001	-8.643497e-001
3.839646686301966e-002	-4.830319e-001	-7.668772e-001
3.862491273355539e-002	-4.194773e-001	-6.651950e-001
3.885335860409112e-002	-3.532919e-001	-5.593034e-001
3.908180447462685e-002	-2.844758e-001	-4.492022e-001
3.915444383526757e-002	-2.624972e-001	-4.139640e-001
3.922708319590829e-002	-2.404108e-001	-3.785990e-001
3.929972255654902e-002	-2.182166e-001	-3.431071e-001
3.937236191718974e-002	-1.959147e-001	-3.074883e-001
3.944500127783047e-002	-1.735050e-001	-2.717425e-001
3.951764063847119e-002	-1.509875e-001	-2.358698e-001
3.959027999911191e-002	-1.283622e-001	-1.998702e-001
3.959835333007246e-002	-1.258465e-001	-2.001304e-001
3.959852034037096e-002	-1.257944e-001	-1.994001e-001
3.959861021646537e-002	-1.257664e-001	-1.987739e-001
3.959869251822466e-002	-1.257407e-001	-1.985544e-001
3.959879644026308e-002	-1.257084e-001	-1.985359e-001
3.960409567481777e-002	-1.240566e-001	-1.987084e-001
3.960426430736166e-002	-1.240040e-001	-1.987138e-001
3.960460157244945e-002	-1.238989e-001	-1.967723e-001
3.960492534389331e-002	-1.237979e-001	-1.928918e-001
3.960508612069149e-002	-1.237478e-001	-1.917053e-001
3.960534453267993e-002	-1.236673e-001	-1.916726e-001
3.960633170270889e-002	-1.233595e-001	-1.913348e-001
3.960731887273784e-002	-1.230517e-001	-1.909573e-001
3.960830604276679e-002	-1.227440e-001	-1.905400e-001
3.960929321279574e-002	-1.224362e-001	-1.900829e-001
3.961028038282470e-002	-1.221284e-001	-1.895860e-001
3.961126755285365e-002	-1.218206e-001	-1.890494e-001
3.961225472288261e-002	-1.215127e-001	-1.884730e-001
3.998759046556547e-002	-3.898560e-003	-2.915337e-004
4.007300291663755e-002	2.298066e-002	4.271439e-002
4.015841536770964e-002	4.979520e-002	8.561692e-002
4.024382781878172e-002	7.654508e-002	1.284160e-001
4.032924026985381e-002	1.032303e-001	1.711118e-001
4.041465272092589e-002	1.298508e-001	2.137041e-001
4.050006517199798e-002	1.564067e-001	2.561930e-001
4.058547762307006e-002	1.828979e-001	2.985785e-001
4.079358573798379e-002	2.473555e-001	4.017102e-001
4.100169385289752e-002	3.101162e-001	5.021273e-001
4.120980196781125e-002	3.711802e-001	5.998299e-001
4.141791008272497e-002	4.305473e-001	6.948181e-001
4.162601819763870e-002	4.882175e-001	7.870917e-001
4.183412631255243e-002	5.441910e-001	8.766508e-001
4.204223442746615e-002	5.984675e-001	9.634955e-001
4.238315528765217e-002	6.822637e-001	1.097574e+000
4.272407614783819e-002	7.564835e-001	1.216331e+000
4.306499700802421e-002	8.211268e-001	1.319767e+000
4.340591786821023e-002	8.761937e-001	1.407881e+000
4.374683872839625e-002	9.216842e-001	1.480674e+000
4.408775958858227e-002	9.575982e-001	1.538146e+000
4.442868044876829e-002	9.839357e-001	1.580296e+000
4.485679847332186e-002	9.971559e-001	1.601462e+000
4.528491649787544e-002	9.935658e-001	1.595732e+000
4.571303452242902e-002	9.731653e-001	1.563105e+000
4.614115254698259e-002	9.359545e-001	1.503581e+000
4.656927057153616e-002	8.819333e-001	1.417161e+000
4.699738859608973e-002	8.111018e-001	1.303844e+000
4.742550662064331e-002	7.234599e-001	1.163631e+000
4.766092793760761e-002	6.696289e-001	1.077509e+000
4.789634925457191e-002	6.129573e-001	9.868405e-001
4.813177057153621e-002	5.534450e-001	8.916271e-001
4.836719188850051e-002	4.910920e-001	7.918682e-001
4.860261320546481e-002	4.258985e-001	6.875639e-001
4.883803452242911e-002	3.578642e-001	5.787142e-001
4.907345583939341e-002	2.869893e-001	4.653191e-001
4.919639808269699e-002	2.496440e-001	4.055690e-001
4.931934032600057e-002	2.120676e-001	3.454487e-001
4.944228256930415e-002	1.742599e-001	2.849583e-001
4.956522481260773e-002	1.362209e-001	2.240979e-001
4.968816705591131e-002	9.795079e-002	1.628673e-001
4.981110929921489e-002	5.944942e-002	1.012666e-001
4.993405154251847e-002	2.071684e-002	3.929587e-002
4.994625857376847e-002	1.688242e-002	3.316094e-002
4.995846560501847e-002	1.304790e-002	2.702584e-002
4.997067263626847e-002	9.213277e-003	2.089056e-002
4.998287966751847e-002	5.378543e-003	1.475511e-002
4.999508669876848e-002	1.543700e-003	8.619485e-003
5.000729373001847e-002	-2.291249e-003	2.483687e-003
5.001950076126847e-002	-6.126306e-003	-3.652286e-003
5.007555639039937e-002	-2.374814e-002	-3.189467e-002
5.013161201953027e-002	-4.134898e-002	-6.007396e-002
5.018766764866117e-002	-5.892883e-002	-8.819017e-002
5.024372327779206e-002	-7.648769e-002	-1.162433e-001
5.029977890692296e-002	-9.402555e-002	-1.442333e-001
5.035583453605385e-002	-1.115424e-001	-1.721603e-001
5.041189016518475e-002	-1.290383e-001	-2.000242e-001
5.041654501004442e-002	-1.304883e-001	-1.994868e-001
5.041684053383008e-002	-1.305804e-001	-1.994527e-001
5.041697433526152e-002	-1.306220e-001	-2.000228e-001
5.041719360687987e-002	-1.306903e-001	-2.006460e-001
5.042233966639025e-002	-1.322930e-001	-2.000302e-001
5.042262260501997e-002	-1.323811e-001	-1.999975e-001
5.042291259383486e-002	-1.324714e-001	-2.014800e-001
5.042319937245475e-002	-1.325607e-001	-2.048441e-001
5.042335736627304e-002	-1.326099e-001	-2.061710e-001
5.042360450847799e-002	-1.326868e-001	-2.064047e-001
5.059367319262013e-002	-1.857924e-001	-2.912565e-001
5.076374187676226e-002	-2.380027e-001	-3.747027e-001
5.093381056090440e-002	-2.893179e-001	-4.567434e-001
5.110387924504654e-002	-3.397379e-001	-5.373785e-001
5.127394792918869e-002	-3.892626e-001	-6.166081e-001
5.144401661333082e-002	-4.378922e-001	-6.944320e-001
5.161408529747296e-002	-4.856266e-001	-7.708505e-001
5.188874416459209e-002	-5.602485e-001	-8.902477e-001
5.216340303171121e-002	-6.295466e-001	-1.001128e+000
5.243806189883035e-002	-6.935210e-001	-1.103490e+000
5.271272076594947e-002	-7.521716e-001	-1.197336e+000
5.298737963306860e-002	-8.054985e-001	-1.282664e+000
5.326203850018772e-002	-8.535017e-001	-1.359475e+000
5.353669736730685e-002	-8.961812e-001	-1.427769e+000
5.357696149442379e-002	-9.017217e-001	-1.436634e+000
5.410599529020073e-002	-9.596690e-001	-1.529365e+000
5.463502908597766e-002	-9.912763e-001	-1.579953e+000
5.516406288175459e-002	-9.965434e-001	-1.588396e+000
5.569309667753153e-002	-9.754703e-001	-1.554696e+000
5.622213047330846e-002	-9.280572e-001	-1.478852e+000
5.675116426908539e-002	-8.543039e-001	-1.360864e+000
5.728019806486233e-002	-7.542105e-001	-1.200732e+000
5.752085096664806e-002	-7.015868e-001	-1.116541e+000
5.776150386843379e-002	-6.458050e-001	-1.027298e+000
5.800215677021952e-002	-5.868651e-001	-9.330002e-001
5.824280967200524e-002	-5.247671e-001	-8.336496e-001
5.848346257379097e-002	-4.595110e-001	-7.292456e-001
5.872411547557670e-002	-3.910968e-001	-6.197883e-001
5.896476837736243e-002	-3.195245e-001	-5.052777e-001
5.905412980013335e-002	-2.927422e-001	-4.622874e-001
5.914349122290426e-002	-2.657840e-001	-4.190864e-001
5.923285264567517e-002	-2.386501e-001	-3.756747e-001
5.932221406844608e-002	-2.113404e-001	-3.320524e-001
5.941157549121699e-002	-1.838549e-001	-2.882194e-001
5.950093691398790e-002	-1.561936e-001	-2.441757e-001
5.959029833675882e-002	-1.283565e-001	-1.999214e-001
5.959640274881635e-002	-1.264544e-001	-2.001184e-001
5.959651124455626e-002	-1.264205e-001	-1.998638e-001
5.959657828674778e-002	-1.263997e-001	-1.995413e-001
5.959673671728435e-002	-1.263503e-001	-1.992891e-001
5.960200909927965e-002	-1.247070e-001	-1.994527e-001
5.960217408994248e-002	-1.246556e-001	-1.994580e-001
5.960250407126814e-002	-1.245527e-001	-1.976471e-001
5.960283412448867e-002	-1.244498e-001	-1.938670e-001
5.960299910671498e-002	-1.243984e-001	-1.927238e-001
5.960325978767896e-002	-1.243172e-001	-1.927306e-001
5.960378056457058e-002	-1.241548e-001	-1.926026e-001
5.960430134146219e-002	-1.239925e-001	-1.924413e-001
5.960482211835381e-002	-1.238301e-001	-1.922467e-001
5.960534289524543e-002	-1.236678e-001	-1.920188e-001
5.960586367213704e-002	-1.235054e-001	-1.917575e-001
5.960638444902865e-002	-1.233431e-001	-1.914630e-001
5.960690522592027e-002	-1.231807e-001	-1.911351e-001
5.998621605248524e-002	-4.330341e-003	-9.823703e-004
6.006502661238763e-002	2.046512e-002	3.868959e-002
6.014383717229001e-002	4.521021e-002	7.828103e-002
6.022264773219240e-002	6.990492e-002	1.177919e-001
6.030145829209479e-002	9.454926e-002	1.572223e-001
6.038026885199718e-002	1.191432e-001	1.965722e-001
6.045907941189956e-002	1.436868e-001	2.358415e-001
6.053788997180195e-002	1.681800e-001	2.750303e-001
6.073988342365261e-002	2.309115e-001	3.754000e-001
6.094187687550326e-002	2.921277e-001	4.733456e-001
6.114387032735392e-002	3.518286e-001	5.688672e-001
6.134586377920457e-002	4.100142e-001	6.619648e-001
6.154785723105523e-002	4.666845e-001	7.526383e-001
6.174985068290588e-002	5.218395e-001	8.408877e-001
6.195184413475654e-002	5.754791e-001	9.267131e-001
6.228268730048014e-002	6.587766e-001	1.059993e+000
6.261353046620376e-002	7.332691e-001	1.179186e+000
6.294437363192736e-002	7.989565e-001	1.284292e+000
6.327521679765097e-002	8.558390e-001	1.375310e+000
6.360605996337458e-002	9.039164e-001	1.452242e+000
6.393690312909818e-002	9.431889e-001	1.515087e+000
6.426774629482179e-002	9.736563e-001	1.563844e+000
6.471155907383965e-002	9.941200e-001	1.596600e+000
6.515537185285750e-002	9.963714e-001	1.600216e+000
6.559918463187535e-002	9.804104e-001	1.574693e+000
6.604299741089321e-002	9.462370e-001	1.520030e+000
6.648681018991107e-002	8.938513e-001	1.436227e+000
6.693062296892892e-002	8.232533e-001	1.323285e+000
6.737443574794677e-002	7.344428e-001	1.181202e+000
6.761247285732179e-002	6.808246e-001	1.095420e+000
6.785050996669680e-002	6.242406e-001	1.004893e+000
6.808854707607182e-002	5.646908e-001	9.096191e-001
6.832658418544683e-002	5.021751e-001	8.096000e-001
6.856462129482185e-002	4.366935e-001	7.048352e-001
6.880265840419686e-002	3.682462e-001	5.953246e-001
6.904069551357188e-002	2.968329e-001	4.810684e-001
6.916712548008974e-002	2.585259e-001	4.197794e-001
6.929355544660761e-002	2.199643e-001	3.580831e-001
6.941998541312547e-002	1.811482e-001	2.959793e-001
6.954641537964335e-002	1.420775e-001	2.334681e-001
6.967284534616121e-002	1.027523e-001	1.705495e-001
6.979927531267907e-002	6.317256e-002	1.072235e-001
6.992570527919693e-002	2.333826e-002	4.349006e-002
7.001115449794694e-002	-3.504282e-003	5.428725e-004
7.006836082022648e-002	-2.148986e-002	-2.826351e-002
7.012556714250602e-002	-3.945373e-002	-5.701976e-002
7.018277346478556e-002	-5.739590e-002	-8.572589e-002
7.023997978706510e-002	-7.531636e-002	-1.143819e-001
7.029718610934464e-002	-9.321512e-002	-1.429878e-001
7.035439243162418e-002	-1.110922e-001	-1.715435e-001
7.041159875390372e-002	-1.289475e-001	-2.000491e-001
7.041662595939449e-002	-1.305135e-001	-1.994661e-001
7.041684346526421e-002	-1.305813e-001	-1.997841e-001
7.041697163800696e-002	-1.306212e-001	-2.005408e-001
7.041719940219152e-002	-1.306921e-001	-2.011689e-001
7.042233533542519e-002	-1.322916e-001	-2.005513e-001
7.042265297484586e-002	-1.323905e-001	-2.005147e-001
7.042295511159061e-002	-1.324846e-001	-2.019347e-001
7.042324254371754e-002	-1.325741e-001	-2.049942e-001
7.042340892971212e-002	-1.326259e-001	-2.062195e-001
7.042366429819416e-002	-1.327054e-001	-2.063938e-001
7.051671068691852e-002	-1.616783e-001	-2.526516e-001
7.060975707564289e-002	-1.904521e-001	-2.986134e-001
7.070280346436725e-002	-2.190268e-001	-3.442791e-001
7.079584985309162e-002	-2.474024e-001	-3.896487e-001
7.088889624181598e-002	-2.755789e-001	-4.347222e-001
7.098194263054035e-002	-3.035563e-001	-4.794997e-001
7.107498901926471e-002	-3.313346e-001	-5.239810e-001
7.108562610959644e-002	-3.344857e-001	-5.290229e-001
7.134395544622417e-002	-4.107743e-001	-6.510853e-001
7.160228478285190e-002	-4.832762e-001	-7.670897e-001
7.186061411947962e-002	-5.519914e-001	-8.770360e-001
7.211894345610737e-002	-6.169198e-001	-9.809243e-001
7.237727279273509e-002	-6.780616e-001	-1.078755e+000
7.263560212936282e-002	-7.354167e-001	-1.170527e+000
7.289393146599055e-002	-7.889851e-001	-1.256241e+000
7.353053468369039e-002	-8.958478e-001	-1.427237e+000
7.416713790139025e-002	-9.647378e-001	-1.537478e+000
7.480374111909009e-002	-9.956552e-001	-1.586964e+000
7.544034433678995e-002	-9.886000e-001	-1.575694e+000
7.607694755448979e-002	-9.435722e-001	-1.503670e+000
7.671355077218965e-002	-8.605717e-001	-1.370890e+000
7.735015398988950e-002	-7.395985e-001	-1.177355e+000
7.758819109926451e-002	-6.863904e-001	-1.092229e+000
7.782622820863952e-002	-6.301808e-001	-1.002301e+000
7.806426531801454e-002	-5.709695e-001	-9.075690e-001
7.830230242738956e-002	-5.087567e-001	-8.080345e-001
7.854033953676458e-002	-4.435423e-001	-7.036971e-001
7.877837664613958e-002	-3.753263e-001	-5.945568e-001
7.901641375551460e-002	-3.041087e-001	-4.806135e-001
7.909840464320080e-002	-2.794308e-001	-4.410465e-001
7.918039553088700e-002	-2.546089e-001	-4.013010e-001
7.926238641857319e-002	-2.296430e-001	-3.613770e-001
7.934437730625940e-002	-2.045333e-001	-3.212744e-001
7.942636819394559e-002	-1.792796e-001	-2.809934e-001
7.950835908163180e-002	-1.538819e-001	-2.405338e-001
7.959034996931799e-002	-1.283404e-001	-1.998957e-001
7.959748102735824e-002	-1.261183e-001	-2.001256e-001
7.959764572307944e-002	-1.260670e-001	-1.994776e-001
7.959773485505714e-002	-1.260392e-001	-1.989139e-001
