Freq.	V(vout)/V(vin)
3.98107170553498e+006	(-2.09414014873606e+001dB,-1.53211906339596e+002°)
5.01187233627274e+006	(-2.49142088855861e+001dB,-1.58953112725202e+002°)
6.30957344480195e+006	(-2.89038385416548e+001dB,-1.63403830767831e+002°)
7.94328234724284e+006	(-3.29005977974599e+001dB,-1.66880489861157e+002°)
1.00000000000000e+007	(-3.69007869867462e+001dB,-1.69611672754378e+002°)
1.25892541179417e+007	(-4.09032478687177e+001dB,-1.71765692316828e+002°)
1.58489319246112e+007	(-4.49080349462139e+001dB,-1.73469054138269e+002°)
1.99526231496889e+007	(-4.89159954810411e+001dB,-1.74818485044682e+002°)
2.51188643150959e+007	(-5.29287834416994e+001dB,-1.75888897140185e+002°)
3.16227766016839e+007	(-5.69491581334240e+001dB,-1.76738837287054e+002°)
3.98107170553499e+007	(-6.09815792862465e+001dB,-1.77414354427312e+002°)
5.01187233627274e+007	(-6.50332274804339e+001dB,-1.77951837386601e+002°)
6.30957344480195e+007	(-6.91157262460554e+001dB,-1.78380158285412e+002°)
7.94328234724284e+007	(-7.32481085973554e+001dB,-1.78722337164719e+002°)
1.00000000000000e+008	(-7.74621453516654e+001dB,-1.78996885361317e+002°)
