Freq.	V(vout)/V(vin)
1.00000000000000e+007	(-3.69900721465428e+001dB,-1.69689998892054e+002°)
1.25892541179417e+007	(-4.09683147625695e+001dB,-1.71807301142572e+002°)
1.58489319246112e+007	(-4.49562582396222e+001dB,-1.73492761633975e+002°)
1.99526231496889e+007	(-4.89513227510207e+001dB,-1.74833921777082e+002°)
2.51188643150959e+007	(-5.29524548800921e+001dB,-1.75901094699811e+002°)
3.16227766016839e+007	(-5.69599111478460e+001dB,-1.76750560770030e+002°)
3.98107170553499e+007	(-6.09753245156383e+001dB,-1.77427291939988e+002°)
5.01187233627274e+007	(-6.50020785173511e+001dB,-1.77967215351775e+002°)
6.30957344480195e+007	(-6.90460900562716e+001dB,-1.78399072095072e+002°)
7.94328234724284e+007	(-7.31172198614706e+001dB,-1.78745944197226e+002°)
1.00000000000000e+008	(-7.72317457440573e+001dB,-1.79026533015561e+002°)
