x-axis,1,2
second,Volt,Volt
+533.0000E-06,+1.0334843397E+00,+5.5644531250E+00
+533.1000E-06,+1.0276249647E+00,+5.6230468750E+00
+533.2000E-06,+1.0237187147E+00,+5.6718750000E+00
+533.3000E-06,+1.0178593397E+00,+5.7207031250E+00
+533.4000E-06,+1.0139530897E+00,+5.7695312500E+00
+533.5000E-06,+1.0080937147E+00,+5.8085937500E+00
+533.6000E-06,+1.0022343397E+00,+5.8476562500E+00
+533.7000E-06,+996.3749647E-03,+5.8867187500E+00
+533.8000E-06,+990.5155897E-03,+5.9257812500E+00
+533.9000E-06,+984.6562147E-03,+5.9453125000E+00
+534.0000E-06,+980.7499647E-03,+5.9843750000E+00
+534.1000E-06,+974.8905897E-03,+6.0136718750E+00
+534.2000E-06,+969.0312147E-03,+6.0234375000E+00
+534.3000E-06,+961.2187147E-03,+6.0332031250E+00
+534.4000E-06,+955.3593397E-03,+6.0527343750E+00
+534.5000E-06,+949.4999647E-03,+6.0527343750E+00
+534.6000E-06,+943.6405897E-03,+6.0820312500E+00
+534.7000E-06,+937.7812147E-03,+6.0820312500E+00
+534.8000E-06,+931.9218397E-03,+6.0917968750E+00
+534.9000E-06,+926.0624647E-03,+6.0917968750E+00
+535.0000E-06,+920.2030897E-03,+6.0917968750E+00
+535.1000E-06,+914.3437147E-03,+6.0917968750E+00
+535.2000E-06,+908.4843397E-03,+6.0820312500E+00
+535.3000E-06,+902.6249647E-03,+6.0820312500E+00
+535.4000E-06,+896.7655897E-03,+6.0820312500E+00
+535.5000E-06,+890.9062147E-03,+6.0722656250E+00
+535.6000E-06,+885.0468397E-03,+6.0625000000E+00
+535.7000E-06,+881.1405897E-03,+6.0527343750E+00
+535.8000E-06,+873.3280897E-03,+6.0429687500E+00
+535.9000E-06,+869.4218397E-03,+6.0332031250E+00
+536.0000E-06,+863.5624647E-03,+6.0234375000E+00
+536.1000E-06,+857.7030897E-03,+6.0136718750E+00
+536.2000E-06,+851.8437147E-03,+6.0039062500E+00
+536.3000E-06,+845.9843397E-03,+5.9941406250E+00
+536.4000E-06,+840.1249647E-03,+5.9843750000E+00
+536.5000E-06,+834.2655897E-03,+5.9746093750E+00
+536.6000E-06,+828.4062147E-03,+5.9648437500E+00
+536.7000E-06,+822.5468397E-03,+5.9550781250E+00
+536.8000E-06,+816.6874647E-03,+5.9453125000E+00
+536.9000E-06,+810.8280897E-03,+5.9453125000E+00
+537.0000E-06,+804.9687147E-03,+5.9355468750E+00
+537.1000E-06,+799.1093397E-03,+5.9355468750E+00
