x-axis,2
second,Volt
+14.9480000E-03,-162.6562476E-03
+14.9482000E-03,-162.6562476E-03
+14.9484000E-03,-162.6562476E-03
+14.9486000E-03,-162.6562476E-03
+14.9488000E-03,-143.1249976E-03
+14.9490000E-03,-152.8906226E-03
+14.9492000E-03,-143.1249976E-03
+14.9494000E-03,-143.1249976E-03
+14.9496000E-03,-152.8906226E-03
+14.9498000E-03,-133.3593726E-03
+14.9500000E-03,-133.3593726E-03
+14.9502000E-03,-133.3593726E-03
+14.9504000E-03,-123.5937476E-03
+14.9506000E-03,-113.8281226E-03
+14.9508000E-03,-104.0624976E-03
+14.9510000E-03,-123.5937476E-03
+14.9512000E-03,-133.3593726E-03
+14.9514000E-03,-133.3593726E-03
+14.9516000E-03,-133.3593726E-03
+14.9518000E-03,-143.1249976E-03
+14.9520000E-03,-133.3593726E-03
+14.9522000E-03,-133.3593726E-03
+14.9524000E-03,-133.3593726E-03
+14.9526000E-03,-143.1249976E-03
+14.9528000E-03,-133.3593726E-03
+14.9530000E-03,-133.3593726E-03
+14.9532000E-03,-143.1249976E-03
+14.9534000E-03,-152.8906226E-03
+14.9536000E-03,-162.6562476E-03
+14.9538000E-03,-152.8906226E-03
+14.9540000E-03,-152.8906226E-03
+14.9542000E-03,-152.8906226E-03
+14.9544000E-03,-152.8906226E-03
+14.9546000E-03,-133.3593726E-03
+14.9548000E-03,-133.3593726E-03
+14.9550000E-03,-133.3593726E-03
+14.9552000E-03,-143.1249976E-03
+14.9554000E-03,-133.3593726E-03
+14.9556000E-03,-123.5937476E-03
+14.9558000E-03,-143.1249976E-03
+14.9560000E-03,-152.8906226E-03
+14.9562000E-03,-152.8906226E-03
+14.9564000E-03,-152.8906226E-03
+14.9566000E-03,-143.1249976E-03
+14.9568000E-03,-152.8906226E-03
+14.9570000E-03,-113.8281226E-03
+14.9572000E-03,-113.8281226E-03
+14.9574000E-03,-182.1874976E-03
+14.9576000E-03,-191.9531226E-03
+14.9578000E-03,-143.1249976E-03
+14.9580000E-03,-182.1874976E-03
+14.9582000E-03,-211.4843726E-03
+14.9584000E-03,-143.1249976E-03
+14.9586000E-03,-74.7656226E-03
+14.9588000E-03,-84.5312476E-03
+14.9590000E-03,-123.5937476E-03
+14.9592000E-03,-113.8281226E-03
+14.9594000E-03,-84.5312476E-03
+14.9596000E-03,-123.5937476E-03
+14.9598000E-03,-172.4218726E-03
+14.9600000E-03,-162.6562476E-03
+14.9602000E-03,-172.4218726E-03
+14.9604000E-03,-172.4218726E-03
+14.9606000E-03,-172.4218726E-03
+14.9608000E-03,-172.4218726E-03
+14.9610000E-03,-182.1874976E-03
+14.9612000E-03,-191.9531226E-03
+14.9614000E-03,-133.3593726E-03
+14.9616000E-03,-94.2968726E-03
+14.9618000E-03,-123.5937476E-03
+14.9620000E-03,-152.8906226E-03
+14.9622000E-03,-94.2968726E-03
+14.9624000E-03,-55.2343726E-03
+14.9626000E-03,-152.8906226E-03
+14.9628000E-03,-172.4218726E-03
+14.9630000E-03,-104.0624976E-03
+14.9632000E-03,-123.5937476E-03
+14.9634000E-03,-231.0156226E-03
+14.9636000E-03,-201.7187476E-03
+14.9638000E-03,-143.1249976E-03
+14.9640000E-03,-104.0624976E-03
+14.9642000E-03,-123.5937476E-03
+14.9644000E-03,-123.5937476E-03
+14.9646000E-03,-94.2968726E-03
+14.9648000E-03,-113.8281226E-03
+14.9650000E-03,-113.8281226E-03
+14.9652000E-03,-123.5937476E-03
+14.9654000E-03,-143.1249976E-03
+14.9656000E-03,-182.1874976E-03
+14.9658000E-03,-172.4218726E-03
+14.9660000E-03,-162.6562476E-03
+14.9662000E-03,-172.4218726E-03
+14.9664000E-03,-162.6562476E-03
+14.9666000E-03,-152.8906226E-03
+14.9668000E-03,-123.5937476E-03
+14.9670000E-03,-133.3593726E-03
+14.9672000E-03,-152.8906226E-03
+14.9674000E-03,-143.1249976E-03
+14.9676000E-03,-123.5937476E-03
+14.9678000E-03,-123.5937476E-03
+14.9680000E-03,-113.8281226E-03
+14.9682000E-03,-113.8281226E-03
+14.9684000E-03,-94.2968726E-03
+14.9686000E-03,-94.2968726E-03
+14.9688000E-03,-133.3593726E-03
+14.9690000E-03,-172.4218726E-03
+14.9692000E-03,-191.9531226E-03
+14.9694000E-03,-172.4218726E-03
+14.9696000E-03,-162.6562476E-03
+14.9698000E-03,-152.8906226E-03
+14.9700000E-03,-152.8906226E-03
+14.9702000E-03,-113.8281226E-03
+14.9704000E-03,-74.7656226E-03
+14.9706000E-03,-84.5312476E-03
+14.9708000E-03,-123.5937476E-03
+14.9710000E-03,-152.8906226E-03
+14.9712000E-03,-143.1249976E-03
+14.9714000E-03,-133.3593726E-03
+14.9716000E-03,-133.3593726E-03
+14.9718000E-03,-133.3593726E-03
+14.9720000E-03,-133.3593726E-03
+14.9722000E-03,-123.5937476E-03
