x-axis,1,2
second,Volt,Volt
+24.520000E-03,+346.562503E-03,-12.001953125E+00
+24.525000E-03,+346.953128E-03,-12.011718750E+00
+24.530000E-03,+347.343753E-03,-12.021484375E+00
+24.535000E-03,+346.953128E-03,-12.041015625E+00
+24.540000E-03,+346.953128E-03,-12.060546875E+00
+24.545000E-03,+346.953128E-03,-12.070312500E+00
+24.550000E-03,+346.953128E-03,-12.099609375E+00
+24.555000E-03,+346.953128E-03,-12.119140625E+00
+24.560000E-03,+346.953128E-03,-12.138671875E+00
+24.565000E-03,+346.953128E-03,-12.158203125E+00
+24.570000E-03,+347.343753E-03,-12.167968750E+00
+24.575000E-03,+346.953128E-03,-12.187500000E+00
+24.580000E-03,+347.343753E-03,-12.197265625E+00
+24.585000E-03,+346.953128E-03,-12.207031250E+00
+24.590000E-03,+347.343753E-03,-12.226562500E+00
+24.595000E-03,+347.343753E-03,-12.246093750E+00
+24.600000E-03,+347.343753E-03,-12.265625000E+00
+24.605000E-03,+347.343753E-03,-12.275390625E+00
+24.610000E-03,+347.343753E-03,-12.285156250E+00
+24.615000E-03,+347.343753E-03,-12.304687500E+00
+24.620000E-03,-375.312507E-03,-12.304687500E+00
+24.625000E-03,-624.531261E-03,-12.265625000E+00
+24.630000E-03,-623.750011E-03,-12.236328125E+00
+24.635000E-03,-623.359386E-03,-12.207031250E+00
+24.640000E-03,-623.750011E-03,-12.187500000E+00
+24.645000E-03,-623.750011E-03,-12.158203125E+00
+24.650000E-03,-623.750011E-03,-12.128906250E+00
+24.655000E-03,-623.750011E-03,-12.099609375E+00
+24.660000E-03,-624.140636E-03,-12.070312500E+00
+24.665000E-03,-624.140636E-03,-12.050781250E+00
+24.670000E-03,-623.750011E-03,-12.011718750E+00
+24.675000E-03,-623.750011E-03,-11.982421875E+00
+24.680000E-03,-623.750011E-03,-11.943359375E+00
+24.685000E-03,-623.750011E-03,-11.914062500E+00
+24.690000E-03,-624.140636E-03,-11.884765625E+00
+24.695000E-03,-623.750011E-03,-11.855468750E+00
+24.700000E-03,-623.750011E-03,-11.816406250E+00
+24.705000E-03,-623.750011E-03,-11.787109375E+00
+24.710000E-03,-623.750011E-03,-11.757812500E+00
+24.715000E-03,-623.750011E-03,-11.728515625E+00
+24.720000E-03,-623.750011E-03,-11.699218750E+00
+24.725000E-03,-623.359386E-03,-11.669921875E+00
+24.730000E-03,-623.750011E-03,-11.630859375E+00
+24.735000E-03,-623.359386E-03,-11.601562500E+00
+24.740000E-03,-623.359386E-03,-11.562500000E+00
