x-axis,1,2
second,Volt,Volt
+403.8000E-06,+82.1874988E-03,-4.9257812500E+00
+404.0000E-06,+96.6406240E-03,-3.4218750000E+00
+404.2000E-06,+109.9218742E-03,-1.9375000000E+00
+404.4000E-06,+123.5937494E-03,-531.2500000E-03
+404.6000E-06,+136.0937496E-03,+777.3437500E-03
+404.8000E-06,+147.8124998E-03,+2.0078125000E+00
+405.0000E-06,+157.9687499E-03,+3.1015625000E+00
+405.2000E-06,+166.5625001E-03,+3.9804687500E+00
+405.4000E-06,+172.8125002E-03,+4.6250000000E+00
+405.6000E-06,+175.9375002E-03,+5.0156250000E+00
+405.8000E-06,+176.7187502E-03,+5.1523437500E+00
+406.0000E-06,+175.1562502E-03,+5.0351562500E+00
+406.2000E-06,+171.6406251E-03,+4.7031250000E+00
+406.4000E-06,+166.5625001E-03,+4.2343750000E+00
+406.6000E-06,+161.0937500E-03,+3.6484375000E+00
+406.8000E-06,+154.8437499E-03,+3.0429687500E+00
+407.0000E-06,+148.5937498E-03,+2.3789062500E+00
+407.2000E-06,+141.9531247E-03,+1.7734375000E+00
+407.4000E-06,+136.0937496E-03,+1.1484375000E+00
+407.6000E-06,+130.6249995E-03,+621.0937500E-03
+407.8000E-06,+126.3281245E-03,+152.3437500E-03
+408.0000E-06,+122.4218744E-03,-218.7500000E-03
+408.2000E-06,+119.6874994E-03,-531.2500000E-03
+408.4000E-06,+117.7343743E-03,-765.6250000E-03
+408.6000E-06,+116.5624993E-03,-902.3437500E-03
+408.8000E-06,+115.3906243E-03,-960.9375000E-03
+409.0000E-06,+115.7812493E-03,-960.9375000E-03
+409.2000E-06,+116.5624993E-03,-882.8125000E-03
+409.4000E-06,+117.7343743E-03,-785.1562500E-03
+409.6000E-06,+118.9062494E-03,-648.4375000E-03
+409.8000E-06,+120.8593744E-03,-492.1875000E-03
+410.0000E-06,+122.4218744E-03,-335.9375000E-03
+410.2000E-06,+123.5937494E-03,-160.1562500E-03
+410.4000E-06,+125.1562494E-03,-23.4375000E-03
+410.6000E-06,+127.1093745E-03,+113.2812500E-03
+410.8000E-06,+127.8906245E-03,+230.4687500E-03
+411.0000E-06,+128.2812495E-03,+328.1250000E-03
+411.2000E-06,+129.0624995E-03,+425.7812500E-03
+411.4000E-06,+130.2343745E-03,+484.3750000E-03
+411.6000E-06,+130.6249995E-03,+503.9062500E-03
+411.8000E-06,+130.2343745E-03,+523.4375000E-03
+412.0000E-06,+129.8437495E-03,+523.4375000E-03
+412.2000E-06,+130.6249995E-03,+523.4375000E-03
