x-axis,1,2
second,Volt,Volt
+2.002400E-03,+69.921871E-03,-7.898437500E+00
+2.004400E-03,+170.781248E-03,+412.109375E-03
+2.006400E-03,+179.609373E-03,+1.673828125E+00
+2.008400E-03,+156.328122E-03,-601.562500E-03
+2.010400E-03,+157.656248E-03,-445.312500E-03
+2.012400E-03,+160.234373E-03,-179.687500E-03
+2.014400E-03,+159.218748E-03,-248.046875E-03
+2.016400E-03,+158.906248E-03,-269.531250E-03
+2.018400E-03,+158.828123E-03,-259.765625E-03
+2.020400E-03,+158.515623E-03,-253.906250E-03
+2.022400E-03,+158.515623E-03,-259.765625E-03
+2.024400E-03,+158.437498E-03,-251.953125E-03
+2.026400E-03,+158.124998E-03,-253.906250E-03
+2.028400E-03,+158.124998E-03,-259.765625E-03
+2.030400E-03,+158.046873E-03,-251.953125E-03
+2.032400E-03,+157.734373E-03,-251.953125E-03
+2.034400E-03,+157.656248E-03,-251.953125E-03
+2.036400E-03,+157.343748E-03,-253.906250E-03
+2.038400E-03,+157.343748E-03,-261.718750E-03
+2.040400E-03,+157.343748E-03,-259.765625E-03
+2.042400E-03,+157.343748E-03,-251.953125E-03
+2.044400E-03,+157.265623E-03,-251.953125E-03
+2.046400E-03,+156.953122E-03,-251.953125E-03
+2.048400E-03,+156.953122E-03,-251.953125E-03
+2.050400E-03,+156.874997E-03,-253.906250E-03
+2.052400E-03,+156.562497E-03,-259.765625E-03
+2.054400E-03,+156.484372E-03,-253.906250E-03
+2.056400E-03,+156.249997E-03,-259.765625E-03
+2.058400E-03,+156.484372E-03,-251.953125E-03
+2.060400E-03,+156.171872E-03,-251.953125E-03
+2.062400E-03,+156.171872E-03,-251.953125E-03
+2.064400E-03,+156.093747E-03,-251.953125E-03
+2.066400E-03,+155.781247E-03,-251.953125E-03
+2.068400E-03,+155.703122E-03,-251.953125E-03
+2.070400E-03,+155.390622E-03,-251.953125E-03
+2.072400E-03,+155.390622E-03,-251.953125E-03
+2.074400E-03,+155.390622E-03,-251.953125E-03
+2.076400E-03,+155.390622E-03,-251.953125E-03
+2.078400E-03,+155.312497E-03,-253.906250E-03
+2.080400E-03,+155.078122E-03,-259.765625E-03
+2.082400E-03,+155.312497E-03,-251.953125E-03
+2.084400E-03,+154.999997E-03,-251.953125E-03
+2.086400E-03,+154.921872E-03,-251.953125E-03
+2.088400E-03,+154.609372E-03,-253.906250E-03
+2.090400E-03,+154.609372E-03,-261.718750E-03
+2.092400E-03,+154.609372E-03,-261.718750E-03
+2.094400E-03,+154.609372E-03,-259.765625E-03
