time	V(vin)	V(vout)
8.783259814779057e-002	6.287519e-001	-6.198338e-001
8.805668436430843e-002	5.725255e-001	-5.636219e-001
8.828077058082630e-002	5.139160e-001	-5.050265e-001
8.850485679734417e-002	4.529233e-001	-4.440476e-001
8.872894301386204e-002	3.895476e-001	-3.806851e-001
8.895302923037990e-002	3.237888e-001	-3.149392e-001
8.917711544689777e-002	2.556469e-001	-2.468097e-001
8.925530311692426e-002	2.317886e-001	-2.229555e-001
8.933349078695074e-002	2.078268e-001	-1.989977e-001
8.941167845697723e-002	1.837615e-001	-1.749363e-001
8.948986612700371e-002	1.595927e-001	-1.507713e-001
8.956805379703020e-002	1.353203e-001	-1.265026e-001
8.964624146705669e-002	1.109444e-001	-1.021304e-001
8.972442913708317e-002	8.646504e-002	-7.765456e-002
8.972502257344467e-002	8.627930e-002	-7.762202e-002
8.973014445326737e-002	8.467610e-002	-7.808594e-002
8.973046108958580e-002	8.457699e-002	-7.811457e-002
8.973089131151386e-002	8.444231e-002	-7.744347e-002
8.973130775085175e-002	8.431195e-002	-7.605565e-002
8.973161692682524e-002	8.421516e-002	-7.545888e-002
8.973202658484523e-002	8.408692e-002	-7.530615e-002
8.996070143049438e-002	1.234570e-002	-3.545345e-003
8.998907384914119e-002	3.432545e-003	5.366657e-003
9.007433586887786e-002	-2.339930e-002	3.219511e-002
9.015959788861454e-002	-5.016640e-002	5.895896e-002
9.024485990835121e-002	-7.686875e-002	8.565820e-002
9.033012192808787e-002	-1.035064e-001	1.122928e-001
9.041538394782454e-002	-1.300792e-001	1.388629e-001
9.050064596756122e-002	-1.565874e-001	1.653683e-001
9.058590798729789e-002	-1.830308e-001	1.918091e-001
9.079041746880492e-002	-2.463865e-001	2.551592e-001
9.099492695031196e-002	-3.081088e-001	3.168767e-001
9.119943643181899e-002	-3.681976e-001	3.769615e-001
9.140394591332601e-002	-4.266528e-001	4.354138e-001
9.160845539483305e-002	-4.834746e-001	4.922334e-001
9.181296487634008e-002	-5.386629e-001	5.474204e-001
9.201747435784712e-002	-5.922177e-001	6.009748e-001
9.236871317510867e-002	-6.789283e-001	6.876870e-001
9.271995199237022e-002	-7.555102e-001	7.642729e-001
9.307119080963178e-002	-8.219633e-001	8.307324e-001
9.342242962689333e-002	-8.782877e-001	8.870656e-001
9.377366844415488e-002	-9.244833e-001	9.332725e-001
9.412490726141644e-002	-9.605502e-001	9.693530e-001
9.447614607867799e-002	-9.864883e-001	9.953072e-001
9.489728865680300e-002	-9.976231e-001	1.006465e+000
9.531843123492800e-002	-9.925352e-001	1.001401e+000
9.573957381305301e-002	-9.712246e-001	9.801155e-001
9.616071639117801e-002	-9.336914e-001	9.426084e-001
9.658185896930302e-002	-8.799354e-001	8.888797e-001
9.700300154742803e-002	-8.099567e-001	8.189295e-001
9.742414412555303e-002	-7.237554e-001	7.327577e-001
9.765956544251733e-002	-6.699467e-001	6.789650e-001
9.789498675948163e-002	-6.132954e-001	6.223292e-001
9.813040807644594e-002	-5.538014e-001	5.628503e-001
9.836582939341024e-002	-4.914648e-001	5.005284e-001
9.860125071037454e-002	-4.262856e-001	4.353634e-001
9.883667202733884e-002	-3.582638e-001	3.673553e-001
9.907209334430314e-002	-2.873993e-001	2.965042e-001
9.919503558760669e-002	-2.500585e-001	2.591700e-001
9.931797783091022e-002	-2.124858e-001	2.216037e-001
9.944092007421376e-002	-1.746813e-001	1.838054e-001
9.956386231751729e-002	-1.366450e-001	1.457749e-001
9.968680456082084e-002	-9.837677e-002	1.075124e-001
9.980974680412437e-002	-5.987670e-002	6.901780e-002
9.993268904742791e-002	-2.114478e-002	3.029110e-002
9.998762068805291e-002	-3.889066e-003	1.303763e-002
1.000000000000000e-001	2.328067e-015	9.149062e-003
