x-axis,1,2
second,Volt,Volt
+493.0000E-06,-310.2656603E-03,-3.5585937500E+00
+493.5000E-06,-290.7344103E-03,-3.5585937500E+00
+494.0000E-06,-273.1562853E-03,-3.5585937500E+00
+494.5000E-06,-253.6250353E-03,-3.5585937500E+00
+495.0000E-06,-234.0937853E-03,-3.5390625000E+00
+495.5000E-06,-218.4687853E-03,-3.5390625000E+00
+496.0000E-06,-200.8906603E-03,-3.5390625000E+00
+496.5000E-06,-183.3125353E-03,-3.5585937500E+00
+497.0000E-06,-163.7812853E-03,-3.5390625000E+00
+497.5000E-06,-144.2500353E-03,-3.5585937500E+00
+498.0000E-06,-124.7187853E-03,-3.5585937500E+00
+498.5000E-06,-105.1875353E-03,-3.5585937500E+00
+499.0000E-06,-87.6094103E-03,-3.5585937500E+00
+499.5000E-06,-68.0781603E-03,-3.5585937500E+00
+500.0000E-06,-50.5000353E-03,-3.5585937500E+00
+500.5000E-06,-32.9219103E-03,-3.5585937500E+00
+501.0000E-06,-13.3906603E-03,-3.5585937500E+00
+501.5000E-06,+4.1874647E-03,-3.5390625000E+00
+502.0000E-06,+23.7187147E-03,-3.5195312500E+00
+502.5000E-06,+41.2968397E-03,-3.5195312500E+00
+503.0000E-06,+58.8749647E-03,-3.5585937500E+00
+503.5000E-06,+76.4530897E-03,-3.5585937500E+00
+504.0000E-06,+95.9843397E-03,-3.5585937500E+00
+504.5000E-06,+113.5624647E-03,-3.5585937500E+00
+505.0000E-06,+131.1405897E-03,-3.5390625000E+00
+505.5000E-06,+150.6718397E-03,-3.5585937500E+00
+506.0000E-06,+170.2030897E-03,-3.5585937500E+00
+506.5000E-06,+189.7343397E-03,-3.5585937500E+00
+507.0000E-06,+207.3124647E-03,-3.5585937500E+00
+507.5000E-06,+224.8905897E-03,-3.5585937500E+00
+508.0000E-06,+244.4218397E-03,-3.5585937500E+00
+508.5000E-06,+263.9530897E-03,-3.5390625000E+00
+509.0000E-06,+281.5312147E-03,-3.5585937500E+00
+509.5000E-06,+301.0624647E-03,-3.5585937500E+00
+510.0000E-06,+320.5937147E-03,-3.5585937500E+00
+510.5000E-06,+340.1249647E-03,-3.5585937500E+00
+511.0000E-06,+359.6562147E-03,-3.5585937500E+00
+511.5000E-06,+377.2343397E-03,-3.5585937500E+00
+512.0000E-06,+396.7655897E-03,-3.5585937500E+00
+512.5000E-06,+414.3437147E-03,-3.5585937500E+00
+513.0000E-06,+431.9218397E-03,-3.5781250000E+00
+513.5000E-06,+447.5468397E-03,-3.5781250000E+00
