Freq.	V(vo)
3.31131121482588e+004	(2.67630162072126e+001dB,-9.00884725421670e+001°)
3.38844156139199e+004	(2.69823204049101e+001dB,-9.00878211638657e+001°)
3.46736850452528e+004	(2.72025817262275e+001dB,-9.00869476636112e+001°)
3.54813389233572e+004	(2.74238500892582e+001dB,-9.00858303793886e+001°)
3.63078054770098e+004	(2.76461782666621e+001dB,-9.00844457401717e+001°)
3.71535229097169e+004	(2.78696220746711e+001dB,-9.00827680898569e+001°)
3.80189396320557e+004	(2.80942405772462e+001dB,-9.00807694931674e+001°)
3.89045144994277e+004	(2.83200963068674e+001dB,-9.00784195214177e+001°)
3.98107170553493e+004	(2.85472555036146e+001dB,-9.00756850157416e+001°)
4.07380277804108e+004	(2.87757883743917e+001dB,-9.00725298250596e+001°)
4.16869383470331e+004	(2.90057693743726e+001dB,-9.00689145156826e+001°)
4.26579518801588e+004	(2.92372775130028e+001dB,-9.00647960490032e+001°)
4.36515832240161e+004	(2.94703966871815e+001dB,-9.00601274232175e+001°)
4.46683592150958e+004	(2.97052160445866e+001dB,-9.00548572744194e+001°)
4.57088189614870e+004	(2.99418303804885e+001dB,-9.00489294317082e+001°)
4.67735141287193e+004	(3.01803405718402e+001dB,-9.00422824201350e+001°)
4.78630092322633e+004	(3.04208540529457e+001dB,-9.00348489043432e+001°)
4.89778819368441e+004	(3.06634853375967e+001dB,-9.00265550646252e+001°)
5.01187233627267e+004	(3.09083565932563e+001dB,-9.00173198957696e+001°)
5.12861383991359e+004	(3.11555982736640e+001dB,-9.00070544174783e+001°)
5.24807460249767e+004	(3.14053498171706e+001dB,-8.99956607832299e+001°)
5.37031796370247e+004	(3.16577604191976e+001dB,-8.99830312721945e+001°)
5.49540873857619e+004	(3.19129898884963e+001dB,-8.99690471460817e+001°)
5.62341325190343e+004	(3.21712095983873e+001dB,-8.99535773495231e+001°)
5.75439937337151e+004	(3.24326035459397e+001dB,-8.99364770286290e+001°)
5.88843655355583e+004	(3.26973695341577e+001dB,-8.99175858375496e+001°)
6.02559586074351e+004	(3.29657204947511e+001dB,-8.98967259970146e+001°)
6.16595001861475e+004	(3.32378859720661e+001dB,-8.98737000616535e+001°)
6.30957344480186e+004	(3.35141137923424e+001dB,-8.98482883440823e+001°)
6.45654229034648e+004	(3.37946719467935e+001dB,-8.98202459328493e+001°)
6.60693448007589e+004	(3.40798507222387e+001dB,-8.97892992278042e+001°)
6.76082975391974e+004	(3.43699651193725e+001dB,-8.97551418995628e+001°)
6.91830970918929e+004	(3.46653576065176e+001dB,-8.97174301585334e+001°)
7.07945784384130e+004	(3.49664012662255e+001dB,-8.96757771921887e+001°)
7.24435960074982e+004	(3.52735034038241e+001dB,-8.96297465952281e+001°)
7.41310241300909e+004	(3.55871097015670e+001dB,-8.95788445737408e+001°)
7.58577575029175e+004	(3.59077090201815e+001dB,-8.95225106484068e+001°)
7.76247116628683e+004	(3.62358389723813e+001dB,-8.94601065090212e+001°)
7.94328234724272e+004	(3.65720924216546e+001dB,-8.93909025775120e+001°)
8.12830516164090e+004	(3.69171250961803e+001dB,-8.93140617112422e+001°)
8.31763771102661e+004	(3.72716645545089e+001dB,-8.92286193116674e+001°)
8.51138038202367e+004	(3.76365207999907e+001dB,-8.91334588796767e+001°)
8.70963589956071e+004	(3.80125989194052e+001dB,-8.90272817556895e+001°)
8.91250938133735e+004	(3.84009142241366e+001dB,-8.89085693672028e+001°)
9.12010839355899e+004	(3.88026105083735e+001dB,-8.87755357310652e+001°)
9.33254300796980e+004	(3.92189822206293e+001dB,-8.86260671509110e+001°)
9.54992586021425e+004	(3.96515015901742e+001dB,-8.84576449039900e+001°)
9.77237220955799e+004	(4.01018520844266e+001dB,-8.82672450602559e+001°)
9.99999999999988e+004	(4.05719700345443e+001dB,-8.80512071608752e+001°)
1.02329299228074e+005	(4.10640969100000e+001dB,-8.78050598906128e+001°)
1.04712854805089e+005	(4.15808456321725e+001dB,-8.75232864383802e+001°)
1.07151930523759e+005	(4.21252856184163e+001dB,-8.71990038390562e+001°)
1.09647819614317e+005	(4.27010531358270e+001dB,-8.68235173334050e+001°)
1.12201845430195e+005	(4.33124963189106e+001dB,-8.63856893641354e+001°)
1.14815362149687e+005	(4.39648683367384e+001dB,-8.58710273015246e+001°)
1.17489755493952e+005	(4.46645884129315e+001dB,-8.52603333388670e+001°)
1.20226443461740e+005	(4.54195998204673e+001dB,-8.45276530501479e+001°)
1.23026877081237e+005	(4.62398681947969e+001dB,-8.36370636304783e+001°)
1.25892541179415e+005	(4.71380844334330e+001dB,-8.25374709804044e+001°)
1.28824955169312e+005	(4.81306646550209e+001dB,-8.11538452287764e+001°)
1.31825673855639e+005	(4.92391667940822e+001dB,-7.93717799854639e+001°)
1.34896288259164e+005	(5.04922197173473e+001dB,-7.70088656500318e+001°)
1.38038426460287e+005	(5.19277582211641e+001dB,-7.37585319807024e+001°)
1.41253754462274e+005	(5.35937653705912e+001dB,-6.90734438473628e+001°)
1.44543977074591e+005	(5.55382802722121e+001dB,-6.19145893550325e+001°)
1.47910838816819e+005	(5.77461836277371e+001dB,-5.02532385180617e+001°)
1.51356124843619e+005	(5.98688438304406e+001dB,-3.07302310839132e+001°)
1.54881661891246e+005	(6.07300298089547e+001dB,-2.53381702162473e+000°)
1.58489319246109e+005	(5.94855613752166e+001dB,2.43817726473604e+001°)
1.62181009735891e+005	(5.72701772875402e+001dB,4.20698337142980e+001°)
1.65958690743754e+005	(5.50909090366638e+001dB,5.26026679903145e+001°)
1.69824365246172e+005	(5.31907132200418e+001dB,5.91384473972113e+001°)
1.73780082874935e+005	(5.15609904307821e+001dB,6.34595164469607e+001°)
1.77827941003890e+005	(5.01515315123438e+001dB,6.64776921956382e+001°)
1.81970085860996e+005	(4.89161211127870e+001dB,6.86787694699931e+001°)
1.86208713666284e+005	(4.78187971959201e+001dB,7.03382497533115e+001°)
1.90546071796322e+005	(4.68324795745945e+001dB,7.16218920792830e+001°)
1.94984459975802e+005	(4.59367387013529e+001dB,7.26346568231671e+001°)
1.99526231496885e+005	(4.51159686500619e+001dB,7.34459422381833e+001°)
2.04173794466950e+005	(4.43580626106078e+001dB,7.41033410235244e+001°)
2.08929613085401e+005	(4.36534803108776e+001dB,7.46405220124143e+001°)
2.13796208950220e+005	(4.29945918085026e+001dB,7.50819473205037e+001°)
2.18776162394952e+005	(4.23752111743042e+001dB,7.54458050377873e+001°)
2.23872113856831e+005	(4.17902605315479e+001dB,7.57458941473185e+001°)
2.29086765276774e+005	(4.12355243833718e+001dB,7.59928718845169e+001°)
2.34422881531989e+005	(4.07074672860968e+001dB,7.61951007194149e+001°)
2.39883291901946e+005	(4.02030966028241e+001dB,7.63592367715661e+001°)
2.45470891568500e+005	(3.97198578039423e+001dB,7.64906470189228e+001°)
2.51188643150955e+005	(3.92555535971371e+001dB,7.65937105808615e+001°)
2.57039578276883e+005	(3.88082807388185e+001dB,7.66720399087259e+001°)
2.63026799189535e+005	(3.83763801312710e+001dB,7.67286456227942e+001°)
2.69153480392688e+005	(3.79583970211307e+001dB,7.67660610357925e+001°)
2.75422870333813e+005	(3.75530489632630e+001dB,7.67864373976267e+001°)
2.81838293126442e+005	(3.71591998161265e+001dB,7.67916175781920e+001°)
2.88403150312657e+005	(3.67758384671670e+001dB,7.67831936666853e+001°)
2.95120922666635e+005	(3.64020613011026e+001dB,7.67625524308814e+001°)
3.01995172040197e+005	(3.60370576549647e+001dB,7.67309115113490e+001°)
3.09029543251355e+005	(3.56800976753258e+001dB,7.66893484714469e+001°)
3.16227766016834e+005	(3.53305221218300e+001dB,7.66388242847723e+001°)
3.23593656929624e+005	(3.49877337585733e+001dB,7.65802024516475e+001°)
3.31131121482586e+005	(3.46511900492914e+001dB,7.65142646508386e+001°)
3.38844156139198e+005	(3.43203969296256e+001dB,7.64417236217477e+001°)
3.46736850452527e+005	(3.39949034742174e+001dB,7.63632338148703e+001°)
3.54813389233570e+005	(3.36742973111641e+001dB,7.62794002297471e+001°)
3.63078054770096e+005	(3.33582006637533e+001dB,7.61907857695997e+001°)
3.71535229097167e+005	(3.30462669211028e+001dB,7.60979173729438e+001°)
3.80189396320556e+005	(3.27381776566398e+001dB,7.60012911293686e+001°)
3.89045144994275e+005	(3.24336400272463e+001dB,7.59013765454842e+001°)
3.98107170553492e+005	(3.21323844971029e+001dB,7.57986200948930e+001°)
4.07380277804107e+005	(3.18341628393541e+001dB,7.56934481608329e+001°)
4.16869383470329e+005	(3.15387463761346e+001dB,7.55862694602785e+001°)
4.26579518801586e+005	(3.12459244235716e+001dB,7.54774770225718e+001°)
4.36515832240160e+005	(3.09555029133864e+001dB,7.53674497831971e+001°)
4.46683592150957e+005	(3.06673031668654e+001dB,7.52565538434022e+001°)
4.57088189614868e+005	(3.03811608004183e+001dB,7.51451434384808e+001°)
4.67735141287191e+005	(3.00969247448305e+001dB,7.50335616512475e+001°)
4.78630092322631e+005	(2.98144563627412e+001dB,7.49221409022309e+001°)
4.89778819368439e+005	(2.95336286509353e+001dB,7.48112032441265e+001°)
5.01187233627265e+005	(2.92543255157805e+001dB,7.47010604848895e+001°)
5.12861383991357e+005	(2.89764411116420e+001dB,7.45920141613308e+001°)
5.24807460249765e+005	(2.86998792333911e+001dB,7.44843553830901e+001°)
5.37031796370245e+005	(2.84245527552499e+001dB,7.43783645652792e+001°)
5.49540873857616e+005	(2.81503831091890e+001dB,7.42743110668220e+001°)
5.62341325190341e+005	(2.78772997969604e+001dB,7.41724527505093e+001°)
5.75439937337148e+005	(2.76052399306128e+001dB,7.40730354799460e+001°)
5.88843655355580e+005	(2.73341477970218e+001dB,7.39762925678714e+001°)
6.02559586074349e+005	(2.70639744425828e+001dB,7.38824441897132e+001°)
6.16595001861473e+005	(2.67946772747736e+001dB,7.37916967756695e+001°)
6.30957344480184e+005	(2.65262196777992e+001dB,7.37042423940631e+001°)
6.45654229034646e+005	(2.62585706399969e+001dB,7.36202581381567e+001°)
6.60693448007586e+005	(2.59917043911013e+001dB,7.35399055280304e+001°)
6.76082975391971e+005	(2.57256000478597e+001dB,7.34633299384996e+001°)
6.91830970918926e+005	(2.54602412668395e+001dB,7.33906600633648e+001°)
7.07945784384127e+005	(2.51956159035980e+001dB,7.33220074255436e+001°)
7.24435960074979e+005	(2.49317156776735e+001dB,7.32574659418226e+001°)
7.41310241300906e+005	(2.46685358431232e+001dB,7.31971115500927e+001°)
7.58577575029172e+005	(2.44060748645700e+001dB,7.31410019059887e+001°)
7.76247116628680e+005	(2.41443340989236e+001dB,7.30891761548590e+001°)
7.94328234724269e+005	(2.38833174831228e+001dB,7.30416547839445e+001°)
8.12830516164087e+005	(2.36230312283953e+001dB,7.29984395585582e+001°)
8.31763771102658e+005	(2.33634835216515e+001dB,7.29595135449491e+001°)
8.51138038202363e+005	(2.31046842347286e+001dB,7.29248412214062e+001°)
8.70963589956067e+005	(2.28466446422636e+001dB,7.28943686780366e+001°)
8.91250938133732e+005	(2.25893771490213e+001dB,7.28680239045483e+001°)
9.12010839355895e+005	(2.23328950275174e+001dB,7.28457171642919e+001°)
9.33254300796976e+005	(2.20772121667719e+001dB,7.28273414517911e+001°)
9.54992586021421e+005	(2.18223428330023e+001dB,7.28127730300289e+001°)
9.77237220955795e+005	(2.15683014430148e+001dB,7.28018720428629e+001°)
9.99999999999984e+005	(2.13151023509888e+001dB,7.27944831971448e+001°)
1.02329299228074e+006	(2.10627596492703e+001dB,7.27904365084089e+001°)
1.04712854805088e+006	(2.08112869836921e+001dB,7.27895481033942e+001°)
1.07151930523759e+006	(2.05606973838379e+001dB,7.27916210721740e+001°)
1.09647819614317e+006	(2.03110031085536e+001dB,7.27964463622894e+001°)
1.12201845430195e+006	(2.00622155068915e+001dB,7.28038037070255e+001°)
1.14815362149686e+006	(1.98143448945508e+001dB,7.28134625798223e+001°)
1.17489755493951e+006	(1.95674004457622e+001dB,7.28251831667855e+001°)
1.20226443461739e+006	(1.93213901004379e+001dB,7.28387173493383e+001°)
1.23026877081236e+006	(1.90763204862997e+001dB,7.28538096892364e+001°)
1.25892541179415e+006	(1.88321968555865e+001dB,7.28701984084459e+001°)
1.28824955169311e+006	(1.85890230358393e+001dB,7.28876163567416e+001°)
1.31825673855639e+006	(1.83468013941735e+001dB,7.29057919603197e+001°)
1.34896288259163e+006	(1.81055328143634e+001dB,7.29244501452194e+001°)
1.38038426460286e+006	(1.78652166859921e+001dB,7.29433132298978e+001°)
1.41253754462273e+006	(1.76258509048645e+001dB,7.29621017818934e+001°)
1.44543977074590e+006	(1.73874318838280e+001dB,7.29805354341366e+001°)
1.47910838816818e+006	(1.71499545731147e+001dB,7.29983336571019e+001°)
1.51356124843618e+006	(1.69134124892932e+001dB,7.30152164836386e+001°)
1.54881661891246e+006	(1.66777977519048e+001dB,7.30309051839615e+001°)
1.58489319246109e+006	(1.64431011268594e+001dB,7.30451228889066e+001°)
1.62181009735890e+006	(1.62093120756739e+001dB,7.30575951601642e+001°)
1.65958690743753e+006	(1.59764188096539e+001dB,7.30680505067798e+001°)
1.69824365246172e+006	(1.57444083481455e+001dB,7.30762208477564e+001°)
1.73780082874935e+006	(1.55132665800186e+001dB,7.30818419210930e+001°)
1.77827941003889e+006	(1.52829783275805e+001dB,7.30846536400595e+001°)
1.81970085860995e+006	(1.50535274121663e+001dB,7.30844003979169e+001°)
1.86208713666284e+006	(1.48248967206998e+001dB,7.30808313226651e+001°)
1.90546071796322e+006	(1.45970682725701e+001dB,7.30737004837160e+001°)
1.94984459975801e+006	(1.43700232862262e+001dB,7.30627670526631e+001°)
1.99526231496885e+006	(1.41437422449435e+001dB,7.30477954205432e+001°)
2.04173794466950e+006	(1.39182049612747e+001dB,7.30285552741679e+001°)
2.08929613085400e+006	(1.36933906397524e+001dB,7.30048216342366e+001°)
2.13796208950220e+006	(1.34692779374641e+001dB,7.29763748580446e+001°)
2.18776162394952e+006	(1.32458450221738e+001dB,7.29430006096555e+001°)
2.23872113856830e+006	(1.30230696277161e+001dB,7.29044898004399e+001°)
2.29086765276773e+006	(1.28009291064343e+001dB,7.28606385028728e+001°)
2.34422881531988e+006	(1.25794004784820e+001dB,7.28112478404569e+001°)
2.39883291901945e+006	(1.23584604778495e+001dB,7.27561238565843e+001°)
2.45470891568499e+006	(1.21380855950140e+001dB,7.26950773650746e+001°)
2.51188643150954e+006	(1.19182521161506e+001dB,7.26279237850406e+001°)
2.57039578276882e+006	(1.16989361588728e+001dB,7.25544829626271e+001°)
2.63026799189534e+006	(1.14801137045012e+001dB,7.24745789820594e+001°)
2.69153480392687e+006	(1.12617606268846e+001dB,7.23880399683107e+001°)
2.75422870333812e+006	(1.10438527178217e+001dB,7.22946978835797e+001°)
2.81838293126441e+006	(1.08263657091514e+001dB,7.21943883196338e+001°)
2.88403150312656e+006	(1.06092752915988e+001dB,7.20869502879477e+001°)
2.95120922666634e+006	(1.03925571304754e+001dB,7.19722260094353e+001°)
3.01995172040196e+006	(1.01761868783497e+001dB,7.18500607054502e+001°)
3.09029543251354e+006	(9.96014018480933e+000dB,7.17203023915999e+001°)
3.16227766016832e+006	(9.74439270345054e+000dB,7.15828016758082e+001°)
3.23593656929623e+006	(9.52892009623069e+000dB,7.14374115619398e+001°)
3.31131121482585e+006	(9.31369803533105e+000dB,7.12839872601974e+001°)
3.38844156139197e+006	(9.09870220267717e+000dB,7.11223860054011e+001°)
3.46736850452526e+006	(8.88390828726812e+000dB,7.09524668841621e+001°)
3.54813389233569e+006	(8.66929198046797e+000dB,7.07740906718782e+001°)
3.63078054770095e+006	(8.45482896941368e+000dB,7.05871196803983e+001°)
3.71535229097166e+006	(8.24049492869411e+000dB,7.03914176171260e+001°)
3.80189396320555e+006	(8.02626551045488e+000dB,7.01868494562691e+001°)
3.89045144994274e+006	(7.81211633308380e+000dB,6.99732813228780e+001°)
3.98107170553490e+006	(7.59802296863096e+000dB,6.97505803902627e+001°)
4.07380277804106e+006	(7.38396092911699e+000dB,6.95186147913270e+001°)
4.16869383470328e+006	(7.16990565188313e+000dB,6.92772535443163e+001°)
4.26579518801585e+006	(6.95583248413577e+000dB,6.90263664934320e+001°)
4.36515832240158e+006	(6.74171666683862e+000dB,6.87658242647339e+001°)
4.46683592150955e+006	(6.52753331810553e+000dB,6.84954982377153e+001°)
4.57088189614867e+006	(6.31325741624798e+000dB,6.82152605329074e+001°)
4.67735141287190e+006	(6.09886378263171e+000dB,6.79249840158427e+001°)
4.78630092322630e+006	(5.88432706449875e+000dB,6.76245423176784e+001°)
4.89778819368437e+006	(5.66962171791294e+000dB,6.73138098727570e+001°)
5.01187233627263e+006	(5.45472199098899e+000dB,6.69926619733553e+001°)
5.12861383991356e+006	(5.23960190756831e+000dB,6.66609748418462e+001°)
5.24807460249763e+006	(5.02423525150769e+000dB,6.63186257204726e+001°)
5.37031796370243e+006	(4.80859555175067e+000dB,6.59654929788987e+001°)
5.49540873857615e+006	(4.59265606835561e+000dB,6.56014562396782e+001°)
5.62341325190339e+006	(4.37638977965821e+000dB,6.52263965217388e+001°)
5.75439937337146e+006	(4.15976937075158e+000dB,6.48401964019442e+001°)
5.88843655355578e+006	(3.94276722347124e+000dB,6.44427401947527e+001°)
6.02559586074347e+006	(3.72535540807743e+000dB,6.40339141499413e+001°)
6.16595001861471e+006	(3.50750567683209e+000dB,6.36136066683074e+001°)
6.30957344480182e+006	(3.28918945967279e+000dB,6.31817085352035e+001°)
6.45654229034644e+006	(3.07037786219018e+000dB,6.27381131716879e+001°)
6.60693448007584e+006	(2.85104166611988e+000dB,6.22827169030019e+001°)
6.76082975391969e+006	(2.63115133256359e+000dB,6.18154192440009e+001°)
6.91830970918924e+006	(2.41067700815676e+000dB,6.13361232010757e+001°)
7.07945784384125e+006	(2.18958853440248e+000dB,6.08447355900035e+001°)
7.24435960074977e+006	(1.96785546039236e+000dB,6.03411673690600e+001°)
7.41310241300904e+006	(1.74544705913440e+000dB,5.98253339866113e+001°)
7.58577575029170e+006	(1.52233234770656e+000dB,5.92971557422836e+001°)
7.76247116628677e+006	(1.29848011145076e+000dB,5.87565581606779e+001°)
7.94328234724267e+006	(1.07385893241677e+000dB,5.82034723764645e+001°)
8.12830516164084e+006	(8.48437222257529e-001dB,5.76378355295487e+001°)
8.31763771102655e+006	(6.22183259767292e-001dB,5.70595911688570e+001°)
8.51138038202361e+006	(3.95065233241263e-001dB,5.64686896631420e+001°)
8.70963589956064e+006	(1.67051287819586e-001dB,5.58650886170549e+001°)
8.91250938133729e+006	(-6.18904220403639e-002dB,5.52487532905848e+001°)
9.12010839355893e+006	(-2.91791674841278e-001dB,5.46196570198128e+001°)
9.33254300796974e+006	(-5.22684118976265e-001dB,5.39777816367880e+001°)
9.54992586021418e+006	(-7.54599204244781e-001dB,5.33231178861921e+001°)
9.77237220955792e+006	(-9.87568107919127e-001dB,5.26556658363296e+001°)
9.99999999999981e+006	(-1.22162165536276e+000dB,5.19754352818677e+001°)
1.02329299228073e+007	(-1.45679023524154e+000dB,5.12824461356434e+001°)
1.04712854805088e+007	(-1.69310370941231e+000dB,5.05767288067757e+001°)
1.07151930523759e+007	(-1.93059131761978e+000dB,4.98583245622539e+001°)
1.09647819614316e+007	(-2.16928157718258e+000dB,4.91272858691406e+001°)
1.12201845430194e+007	(-2.40920217790201e+000dB,4.83836767145110e+001°)
1.14815362149686e+007	(-2.65037987248167e+000dB,4.76275729002739e+001°)
1.17489755493951e+007	(-2.89284036280337e+000dB,4.68590623100719e+001°)
1.20226443461739e+007	(-3.13660818246290e+000dB,4.60782451455450e+001°)
1.23026877081236e+007	(-3.38170657602819e+000dB,4.52852341293685e+001°)
1.25892541179414e+007	(-3.62815737554143e+000dB,4.44801546726418e+001°)
1.28824955169311e+007	(-3.87598087484515e+000dB,4.36631450044062e+001°)
1.31825673855638e+007	(-4.12519570236847e+000dB,4.28343562613177e+001°)
1.34896288259163e+007	(-4.37581869306442e+000dB,4.19939525357811e+001°)
1.38038426460286e+007	(-4.62786476023944e+000dB,4.11421108811775e+001°)
1.41253754462273e+007	(-4.88134676806295e+000dB,4.02790212731715e+001°)
1.44543977074590e+007	(-5.13627540558555e+000dB,3.94048865264772e+001°)
1.47910838816818e+007	(-5.39265906312986e+000dB,3.85199221668809e+001°)
1.51356124843618e+007	(-5.65050371194517e+000dB,3.76243562587586e+001°)
1.54881661891245e+007	(-5.90981278803782e+000dB,3.67184291887914e+001°)
1.58489319246108e+007	(-6.17058708110025e+000dB,3.58023934070488e+001°)
1.62181009735890e+007	(-6.43282462946441e+000dB,3.48765131270864e+001°)
1.65958690743753e+007	(-6.69652062199779e+000dB,3.39410639871785e+001°)
1.69824365246171e+007	(-6.96166730784379e+000dB,3.29963326752582e+001°)
1.73780082874934e+007	(-7.22825391488072e+000dB,3.20426165205812e+001°)
1.77827941003889e+007	(-7.49626657773729e+000dB,3.10802230555324e+001°)
1.81970085860995e+007	(-7.76568827615534e+000dB,3.01094695513639e+001°)
1.86208713666283e+007	(-8.03649878443484e+000dB,2.91306825319763e+001°)
1.90546071796321e+007	(-8.30867463263119e+000dB,2.81441972701221e+001°)
1.94984459975801e+007	(-8.58218908010182e+000dB,2.71503572706146e+001°)
1.99526231496884e+007	(-8.85701210191896e+000dB,2.61495137452700e+001°)
2.04173794466949e+007	(-9.13311038857880e+000dB,2.51420250843716e+001°)
2.08929613085400e+007	(-9.41044735934537e+000dB,2.41282563294436e+001°)
2.13796208950219e+007	(-9.68898318947204e+000dB,2.31085786520344e+001°)
2.18776162394951e+007	(-9.96867485144448e+000dB,2.20833688430474e+001°)
2.23872113856830e+007	(-1.02494761702886e+001dB,2.10530088169210e+001°)
2.29086765276773e+007	(-1.05313378928867e+001dB,2.00178851346465e+001°)
2.34422881531988e+007	(-1.08142077711443e+001dB,1.89783885492314e+001°)
2.39883291901944e+007	(-1.10980306587525e+001dB,1.79349135767749e+001°)
2.45470891568498e+007	(-1.13827486211953e+001dB,1.68878580958170e+001°)
2.51188643150953e+007	(-1.16683010585597e+001dB,1.58376229770817e+001°)
2.57039578276881e+007	(-1.19546248406183e+001dB,1.47846117451439e+001°)
2.63026799189533e+007	(-1.22416544535744e+001dB,1.37292302729398e+001°)
2.69153480392686e+007	(-1.25293221577815e+001dB,1.26718865094110e+001°)
2.75422870333811e+007	(-1.28175581556793e+001dB,1.16129902399367e+001°)
2.81838293126440e+007	(-1.31062907691257e+001dB,1.05529528785837e+001°)
2.88403150312655e+007	(-1.33954466252446e+001dB,9.49218729059126e+000°)
2.95120922666633e+007	(-1.36849508498624e+001dB,8.43110764293203e+000°)
3.01995172040196e+007	(-1.39747272675566e+001dB,7.37012928024780e+000°)
3.09029543251353e+007	(-1.42646986073075e+001dB,6.30966862297298e+000°)
3.16227766016832e+007	(-1.45547867127084e+001dB,5.25014308402748e+000°)
3.23593656929622e+007	(-1.48449127556653e+001dB,4.19197100009969e+000°)
3.31131121482584e+007	(-1.51349974524994e+001dB,3.13557157325301e+000°)
3.38844156139196e+007	(-1.54249612813487e+001dB,2.08136481838041e+000°)
3.46736850452525e+007	(-1.57147246997596e+001dB,1.02977151190685e+000°)
3.54813389233568e+007	(-1.60042083613557e+001dB,-1.87868628995098e-002°)
3.63078054770094e+007	(-1.62933333304749e+001dB,-1.06388817860097e+000°)
3.71535229097165e+007	(-1.65820212936736e+001dB,-2.10510973870919e+000°)
3.80189396320554e+007	(-1.68701947670131e+001dB,-3.14202836949654e+000°)
3.89045144994273e+007	(-1.71577772980617e+001dB,-4.17422053245297e+000°)
3.98107170553489e+007	(-1.74446936615746e+001dB,-5.20126246097715e+000°)
4.07380277804104e+007	(-1.77308700478446e+001dB,-6.22273032445682e+000°)
4.16869383470327e+007	(-1.80162342427551e+001dB,-7.23820042240629e+000°)
4.26579518801584e+007	(-1.83007157986156e+001dB,-8.24724941078763e+000°)
4.36515832240157e+007	(-1.85842461949071e+001dB,-9.24945456207010e+000°)
4.46683592150954e+007	(-1.88667589881266e+001dB,-1.02443940599733e+001°)
4.57088189614866e+007	(-1.91481899499839e+001dB,-1.12316473292260e+001°)
4.67735141287189e+007	(-1.94284771932764e+001dB,-1.22107954000414e+001°)
4.78630092322629e+007	(-1.97075612848411e+001dB,-1.31814213064005e+001°)
4.89778819368436e+007	(-1.99853853450728e+001dB,-1.41431105166289e+001°)
5.01187233627262e+007	(-2.02618951335795e+001dB,-1.50954513941918e+001°)
5.12861383991354e+007	(-2.05370391206427e+001dB,-1.60380356860973e+001°)
5.24807460249762e+007	(-2.08107685442450e+001dB,-1.69704590358227e+001°)
5.37031796370242e+007	(-2.10830374525278e+001dB,-1.78923215172553e+001°)
5.49540873857613e+007	(-2.13538027316425e+001dB,-1.88032281857839e+001°)
5.62341325190337e+007	(-2.16230241190595e+001dB,-1.97027896423875e+001°)
5.75439937337145e+007	(-2.18906642025024e+001dB,-2.05906226063595e+001°)
5.88843655355577e+007	(-2.21566884047722e+001dB,-2.14663504921653e+001°)
6.02559586074345e+007	(-2.24210649548252e+001dB,-2.23296039858768e+001°)
6.16595001861469e+007	(-2.26837648455576e+001dB,-2.31800216166425e+001°)
6.30957344480180e+007	(-2.29447617788416e+001dB,-2.40172503187474e+001°)
6.45654229034642e+007	(-2.32040320984336e+001dB,-2.48409459799784e+001°)
6.60693448007582e+007	(-2.34615547114537e+001dB,-2.56507739722419e+001°)
6.76082975391968e+007	(-2.37173109991987e+001dB,-2.64464096606690e+001°)
6.91830970918922e+007	(-2.39712847181075e+001dB,-2.72275388877845e+001°)
7.07945784384123e+007	(-2.42234618917495e+001dB,-2.79938584297026e+001°)
7.24435960074975e+007	(-2.44738306947389e+001dB,-2.87450764217354e+001°)
7.41310241300902e+007	(-2.47223813295138e+001dB,-2.94809127512476e+001°)
7.58577575029168e+007	(-2.49691058969305e+001dB,-3.02010994160625e+001°)
7.76247116628675e+007	(-2.52139982616397e+001dB,-3.09053808471986e+001°)
7.94328234724265e+007	(-2.54570539132077e+001dB,-3.15935141951991e+001°)
8.12830516164082e+007	(-2.56982698239377e+001dB,-3.22652695797877e+001°)
8.31763771102654e+007	(-2.59376443043326e+001dB,-3.29204303030386e+001°)
8.51138038202359e+007	(-2.61751768571144e+001dB,-3.35587930266944e+001°)
8.70963589956062e+007	(-2.64108680306864e+001dB,-3.41801679146654e+001°)
8.91250938133727e+007	(-2.66447192728885e+001dB,-3.47843787421283e+001°)
9.12010839355890e+007	(-2.68767327858554e+001dB,-3.53712629729814e+001°)
9.33254300796971e+007	(-2.71069113827435e+001dB,-3.59406718077133e+001°)
9.54992586021416e+007	(-2.73352583470428e+001dB,-3.64924702040036e+001°)
9.77237220955790e+007	(-2.75617772951452e+001dB,-3.70265368725870e+001°)
9.99999999999979e+007	(-2.77864720427847e+001dB,-3.75427642510822e+001°)
1.02329299228073e+008	(-2.80093464759184e+001dB,-3.80410584586139e+001°)
1.04712854805088e+008	(-2.82304044265646e+001dB,-3.85213392341374e+001°)
1.07151930523758e+008	(-2.84496495540645e+001dB,-3.89835398614077e+001°)
1.09647819614316e+008	(-2.86670852321873e+001dB,-3.94276070835408e+001°)
1.12201845430194e+008	(-2.88827144424517e+001dB,-3.98535010100621e+001°)
1.14815362149686e+008	(-2.90965396739929e+001dB,-4.02611950192605e+001°)
1.17489755493950e+008	(-2.93085628302635e+001dB,-4.06506756585546e+001°)
1.20226443461739e+008	(-2.95187851428198e+001dB,-4.10219425454221e+001°)
1.23026877081236e+008	(-2.97272070924075e+001dB,-4.13750082712777e+001°)
1.25892541179414e+008	(-2.99338283375320e+001dB,-4.17098983104723e+001°)
1.28824955169311e+008	(-3.01386476506655e+001dB,-4.20266509363718e+001°)
1.31825673855638e+008	(-3.03416628622204e+001dB,-4.23253171462164e+001°)
