x-axis,1,2
second,Volt,Volt
-76.200E-06,-898.281155E-03,-1.220234399E+00
-71.200E-06,-843.593655E-03,-1.231953149E+00
-66.200E-06,-785.937405E-03,-1.225859399E+00
-61.200E-06,-727.343655E-03,-1.234921899E+00
-56.200E-06,-671.718655E-03,-1.222343774E+00
-51.200E-06,-617.031155E-03,-1.218671899E+00
-46.200E-06,-559.374905E-03,-1.231015649E+00
-41.200E-06,-497.812405E-03,-1.219921899E+00
-36.200E-06,-441.249905E-03,-1.218203149E+00
-31.200E-06,-386.562405E-03,-1.213203149E+00
-26.200E-06,-325.937405E-03,-1.223203149E+00
-21.200E-06,-263.437405E-03,-1.215078149E+00
-16.200E-06,-200.937405E-03,-1.215781274E+00
-11.200E-06,-138.437405E-03,-1.209765649E+00
-6.200E-06,-81.874905E-03,-1.201484399E+00
-1.200E-06,-24.218655E-03,-1.205546899E+00
+3.800E-06,+34.375095E-03,-1.204453149E+00
+8.800E-06,+90.000095E-03,-1.206484399E+00
+13.800E-06,+147.656345E-03,-1.194062524E+00
+18.800E-06,+206.250095E-03,-1.210625024E+00
+23.800E-06,+267.812595E-03,-1.203828149E+00
+28.800E-06,+330.312595E-03,-1.202578149E+00
+33.800E-06,+389.843845E-03,-1.206484399E+00
+38.800E-06,+448.437595E-03,-1.204453149E+00
+43.800E-06,+507.031345E-03,-1.210937524E+00
+48.800E-06,+568.593845E-03,-1.214765649E+00
+53.800E-06,+631.093845E-03,-1.219687524E+00
+58.800E-06,+693.593845E-03,-1.206250024E+00
+63.800E-06,+753.125095E-03,-1.225312524E+00
+68.800E-06,+811.718845E-03,-1.220937524E+00
+73.800E-06,+867.343845E-03,-1.221640649E+00
+78.800E-06,+925.000095E-03,-1.217109399E+00
+83.800E-06,+983.593845E-03,-1.218203149E+00
+88.800E-06,+1.042187595E+00,-1.229531274E+00
+93.800E-06,+1.097812595E+00,-1.225390649E+00
+98.800E-06,+1.155468845E+00,-1.224531274E+00
+103.800E-06,+1.211093845E+00,-1.222031274E+00
+108.800E-06,+1.262812595E+00,-1.231484399E+00
+113.800E-06,+1.319531345E+00,-1.225859399E+00
+118.800E-06,+1.378125095E+00,-1.233437524E+00
+123.800E-06,+1.436718845E+00,-1.227812524E+00
+128.800E-06,+1.495312595E+00,-1.225000024E+00
+133.800E-06,+1.556875095E+00,-1.238359399E+00
+138.800E-06,+1.616406345E+00,-1.241093774E+00
+143.800E-06,+1.675000095E+00,-1.231718774E+00
+148.800E-06,+1.730625095E+00,-1.231875024E+00
