time	V(vin)	V(vout)
9.795968749676812e-003	6.405442e-002	-1.479102e-004
9.991281249676812e-003	2.739073e-003	5.983124e-003
1.008893749967681e-002	-2.800875e-002	9.057653e-003
1.018659374967681e-002	-5.865836e-002	1.212237e-002
1.028424999967681e-002	-8.920977e-002	1.517729e-002
1.038190624967681e-002	-1.196630e-001	1.822239e-002
1.047956249967681e-002	-1.500180e-001	2.125768e-002
1.057721874967681e-002	-1.802748e-001	2.428317e-002
1.067487499967681e-002	-2.104334e-001	2.729884e-002
1.088413839253395e-002	-2.748509e-001	3.374030e-002
1.109340178539109e-002	-3.374286e-001	3.999782e-002
1.130266517824824e-002	-3.981663e-001	4.607141e-002
1.151192857110538e-002	-4.570642e-001	5.196107e-002
1.172119196396252e-002	-5.141222e-001	5.766681e-002
1.193045535681966e-002	-5.693404e-001	6.318861e-002
1.213971874967680e-002	-6.227186e-001	6.852648e-002
1.247454017824823e-002	-7.030034e-001	7.655512e-002
1.280936160681966e-002	-7.738667e-001	8.364177e-002
1.314418303539109e-002	-8.353087e-001	8.978642e-002
1.347900446396251e-002	-8.873292e-001	9.498908e-002
1.381382589253394e-002	-9.299284e-001	9.924975e-002
1.414864732110537e-002	-9.631062e-001	1.025684e-001
1.448346874967680e-002	-9.868626e-001	1.049451e-001
1.490199553539109e-002	-9.982023e-001	1.060805e-001
1.532052232110537e-002	-9.933465e-001	1.055965e-001
1.573904910681966e-002	-9.722950e-001	1.034929e-001
1.615757589253395e-002	-9.350479e-001	9.976988e-002
1.657610267824824e-002	-8.816052e-001	9.442737e-002
1.699462946396253e-002	-8.119670e-001	8.746538e-002
1.741315624967682e-002	-7.261330e-001	7.888391e-002
1.763637053539111e-002	-6.754641e-001	7.381795e-002
1.785958482110539e-002	-6.221680e-001	6.848926e-002
1.808279910681968e-002	-5.662449e-001	6.289785e-002
1.830601339253397e-002	-5.076946e-001	5.704371e-002
1.852922767824826e-002	-4.465173e-001	5.092685e-002
1.875244196396255e-002	-3.827129e-001	4.454726e-002
1.897565624967684e-002	-3.162814e-001	3.790495e-002
1.910121428539113e-002	-2.784746e-001	3.412469e-002
1.922677232110541e-002	-2.403841e-001	3.031604e-002
1.935233035681970e-002	-2.020097e-001	2.647900e-002
1.947788839253399e-002	-1.633516e-001	2.261356e-002
1.960344642824828e-002	-1.244098e-001	1.871973e-002
1.972900446396256e-002	-8.518409e-002	1.479751e-002
1.985456249967685e-002	-4.567464e-002	1.084690e-002
2.014753124967686e-002	4.633172e-002	1.647068e-003
2.044049999967686e-002	1.379459e-001	-7.513801e-003
2.060791071396258e-002	1.901687e-001	-1.273575e-002
2.077532142824829e-002	2.415178e-001	-1.787037e-002
2.094273214253401e-002	2.919932e-001	-2.291765e-002
2.111014285681973e-002	3.415947e-001	-2.787761e-002
2.127755357110544e-002	3.903225e-001	-3.275023e-002
2.144496428539116e-002	4.381766e-001	-3.753552e-002
2.161237499967688e-002	4.851569e-001	-4.223348e-002
2.189139285681974e-002	5.610416e-001	-4.982187e-002
2.217041071396260e-002	6.313934e-001	-5.685708e-002
2.244942857110546e-002	6.962124e-001	-6.333911e-002
2.272844642824832e-002	7.554984e-001	-6.926796e-002
2.300746428539118e-002	8.092516e-001	-7.464364e-002
2.328648214253404e-002	8.574718e-001	-7.946613e-002
2.356549999967690e-002	9.001592e-001	-8.373544e-002
2.408168303539120e-002	9.582184e-001	-8.954274e-002
2.459786607110549e-002	9.909525e-001	-9.281769e-002
2.511404910681979e-002	9.983614e-001	-9.356028e-002
2.563023214253408e-002	9.804451e-001	-9.177053e-002
2.614641517824837e-002	9.372037e-001	-8.744842e-002
2.666259821396266e-002	8.686370e-001	-8.059396e-002
2.717878124967696e-002	7.747452e-001	-7.120715e-002
2.741594642824839e-002	7.247164e-001	-6.620531e-002
2.765311160681982e-002	6.714580e-001	-6.088050e-002
2.789027678539125e-002	6.149702e-001	-5.523271e-002
2.812744196396268e-002	5.552528e-001	-4.926195e-002
2.836460714253412e-002	4.923060e-001	-4.296821e-002
2.860177232110555e-002	4.261296e-001	-3.635149e-002
2.883893749967698e-002	3.567237e-001	-2.941179e-002
2.896449553539127e-002	3.194570e-001	-2.568556e-002
2.909005357110555e-002	2.818412e-001	-2.192440e-002
2.921561160681984e-002	2.438763e-001	-1.812832e-002
2.934116964253413e-002	2.055623e-001	-1.429732e-002
2.946672767824842e-002	1.668993e-001	-1.043140e-002
2.959228571396270e-002	1.278872e-001	-6.530553e-003
2.971784374967699e-002	8.852597e-002	-2.594785e-003
2.991315624967699e-002	2.727938e-002	3.529349e-003
3.020612499967700e-002	-6.471083e-002	1.272762e-002
3.035958482110557e-002	-1.130001e-001	1.755622e-002
3.051304464253414e-002	-1.607531e-001	2.233123e-002
3.066650446396272e-002	-2.079698e-001	2.705263e-002
3.081996428539129e-002	-2.546501e-001	3.172042e-002
3.097342410681987e-002	-3.007941e-001	3.633462e-002
3.112688392824844e-002	-3.464017e-001	4.089521e-002
3.128034374967701e-002	-3.914731e-001	4.540220e-002
3.154541071396273e-002	-4.677925e-001	5.303395e-002
3.181047767824845e-002	-5.397140e-001	6.022600e-002
3.207554464253416e-002	-6.072375e-001	6.697835e-002
3.234061160681988e-002	-6.703630e-001	7.329100e-002
3.260567857110560e-002	-7.290906e-001	7.916395e-002
3.287074553539132e-002	-7.834203e-001	8.459720e-002
3.313581249967704e-002	-8.333520e-001	8.959075e-002
3.372174999967705e-002	-9.208231e-001	9.833921e-002
3.430768749967705e-002	-9.757860e-001	1.038371e-001
3.489362499967706e-002	-9.982406e-001	1.060843e-001
3.547956249967707e-002	-9.881869e-001	1.050810e-001
3.606549999967708e-002	-9.456248e-001	1.008271e-001
3.665143749967709e-002	-8.705545e-001	9.332251e-002
3.723737499967710e-002	-7.629759e-001	8.256737e-002
3.747454017824853e-002	-7.119147e-001	7.746229e-002
3.771170535681996e-002	-6.577068e-001	7.204252e-002
3.794887053539139e-002	-6.003523e-001	6.630805e-002
3.818603571396282e-002	-5.398511e-001	6.025890e-002
3.842320089253425e-002	-4.762032e-001	5.389505e-002
3.866036607110569e-002	-4.094087e-001	4.721650e-002
3.889753124967712e-002	-3.394676e-001	4.022327e-002
3.903704017824855e-002	-2.977239e-001	3.604939e-002
3.917654910681998e-002	-2.556128e-001	3.183874e-002
3.931605803539141e-002	-2.131341e-001	2.759132e-002
3.945556696396284e-002	-1.702880e-001	2.330713e-002
3.959507589253427e-002	-1.270743e-001	1.898618e-002
3.973458482110570e-002	-8.349304e-002	1.462846e-002
3.987409374967713e-002	-3.954430e-002	1.023397e-002
4.016706249967714e-002	5.246014e-002	1.034220e-003
4.029262053539143e-002	9.195098e-002	-2.914582e-003
4.041817857110571e-002	1.311477e-001	-6.833988e-003
4.054373660682000e-002	1.700502e-001	-1.072400e-002
4.066929464253428e-002	2.086586e-001	-1.458462e-002
4.079485267824858e-002	2.469729e-001	-1.841584e-002
4.092041071396286e-002	2.849930e-001	-2.221767e-002
4.104596874967715e-002	3.227190e-001	-2.599010e-002
4.128313392824858e-002	3.931539e-001	-3.303335e-002
4.152029910682002e-002	4.605230e-001	-3.977010e-002
4.175746428539145e-002	5.248264e-001	-4.620035e-002
4.199462946396287e-002	5.860640e-001	-5.232409e-002
4.223179464253431e-002	6.442358e-001	-5.814134e-002
4.246895982110574e-002	6.993419e-001	-6.365209e-002
4.270612499967717e-002	7.513822e-001	-6.885634e-002
4.315255357110575e-002	8.382084e-001	-7.753961e-002
4.359898214253433e-002	9.063174e-001	-8.435137e-002
4.404541071396291e-002	9.557093e-001	-8.929161e-002
4.449183928539149e-002	9.863840e-001	-9.236033e-002
4.493826785682006e-002	9.983415e-001	-9.355754e-002
4.538469642824864e-002	9.915819e-001	-9.288323e-002
4.583112499967722e-002	9.661052e-001	-9.033740e-002
4.613804464253436e-002	9.355929e-001	-8.728749e-002
4.644496428539151e-002	8.974830e-001	-8.347780e-002
4.675188392824866e-002	8.517753e-001	-7.890834e-002
4.705880357110581e-002	7.984699e-001	-7.357912e-002
4.736572321396296e-002	7.375668e-001	-6.749012e-002
4.767264285682010e-002	6.690660e-001	-6.064135e-002
4.797956249967725e-002	5.929675e-001	-5.303282e-002
4.817487499967725e-002	5.419555e-001	-4.793242e-002
4.837018749967725e-002	4.894151e-001	-4.267915e-002
4.856549999967726e-002	4.353463e-001	-3.727301e-002
4.876081249967726e-002	3.797491e-001	-3.171401e-002
4.895612499967726e-002	3.226234e-001	-2.600215e-002
4.915143749967726e-002	2.639694e-001	-2.013741e-002
4.934674999967727e-002	2.037870e-001	-1.411982e-002
4.943045535682013e-002	1.779294e-001	-1.153432e-002
4.951416071396298e-002	1.519939e-001	-8.941010e-003
4.959786607110584e-002	1.259802e-001	-6.339892e-003
4.968157142824870e-002	9.988854e-002	-3.730964e-003
4.976527678539156e-002	7.371882e-002	-1.114226e-003
4.984898214253442e-002	4.747107e-002	1.510321e-003
4.993268749967728e-002	2.114527e-002	4.142678e-003
5.022565624967728e-002	-7.083264e-002	1.333978e-002
5.037911607110585e-002	-1.190944e-001	1.816563e-002
5.053257589253443e-002	-1.668061e-001	2.293650e-002
5.068603571396300e-002	-2.139675e-001	2.765237e-002
5.083949553539158e-002	-2.605789e-001	3.231327e-002
5.099295535682015e-002	-3.066400e-001	3.691917e-002
5.114641517824872e-002	-3.521510e-001	4.147009e-002
5.129987499967730e-002	-3.971119e-001	4.596603e-002
5.156494196396301e-002	-4.732051e-001	5.357518e-002
5.183000892824873e-002	-5.448681e-001	6.074139e-002
5.209507589253445e-002	-6.121007e-001	6.746467e-002
5.236014285682017e-002	-6.749030e-001	7.374501e-002
5.262520982110588e-002	-7.332749e-001	7.958241e-002
5.289027678539161e-002	-7.872165e-001	8.497687e-002
5.315534374967732e-002	-8.367279e-001	8.992840e-002
5.372733035682019e-002	-9.215827e-001	9.841518e-002
5.429931696396305e-002	-9.753851e-001	1.037969e-001
5.487130357110592e-002	-9.981350e-001	1.060737e-001
5.544329017824878e-002	-9.898325e-001	1.052454e-001
5.601527678539165e-002	-9.504775e-001	1.013121e-001
5.658726339253451e-002	-8.800701e-001	9.427381e-002
5.715924999967738e-002	-7.786102e-001	8.413048e-002
5.739641517824881e-002	-7.289293e-001	7.916343e-002
5.763358035682024e-002	-6.759915e-001	7.387066e-002
5.787074553539168e-002	-6.197968e-001	6.825219e-002
5.810791071396310e-002	-5.603452e-001	6.230800e-002
5.834507589253454e-002	-4.976368e-001	5.603809e-002
5.858224107110597e-002	-4.316714e-001	4.944247e-002
5.881940624967740e-002	-3.624492e-001	4.252115e-002
5.895891517824883e-002	-3.210621e-001	3.838293e-002
5.909842410682027e-002	-2.792614e-001	3.420334e-002
5.923793303539170e-002	-2.370472e-001	2.998237e-002
5.937744196396312e-002	-1.944194e-001	2.572003e-002
5.951695089253455e-002	-1.513780e-001	2.141632e-002
5.965645982110598e-002	-1.079230e-001	1.707123e-002
5.979596874967742e-002	-6.405442e-002	1.268477e-002
6.008893749967742e-002	2.793690e-002	3.486372e-003
6.038190624967742e-002	1.196917e-001	-5.688459e-003
6.054931696396314e-002	1.720664e-001	-1.092560e-002
6.071672767824886e-002	2.236156e-001	-1.608023e-002
6.088413839253457e-002	2.743393e-001	-2.115235e-002
6.105154910682029e-002	3.242375e-001	-2.614196e-002
6.121895982110601e-002	3.733103e-001	-3.104906e-002
6.138637053539173e-002	4.215575e-001	-3.587364e-002
6.155378124967744e-002	4.689793e-001	-4.061572e-002
6.183279910682029e-002	5.457163e-001	-4.828933e-002
6.211181696396314e-002	6.170176e-001	-5.541948e-002
6.239083482110599e-002	6.828833e-001	-6.200617e-002
6.266985267824884e-002	7.433133e-001	-6.804940e-002
6.294887053539169e-002	7.983076e-001	-7.354916e-002
6.322788839253454e-002	8.478663e-001	-7.850547e-002
6.350690624967739e-002	8.919894e-001	-8.291831e-002
6.402308928539165e-002	9.530110e-001	-8.902181e-002
6.453927232110590e-002	9.886569e-001	-9.258792e-002
6.505545535682016e-002	9.989272e-001	-9.361664e-002
6.557163839253442e-002	9.838218e-001	-9.210797e-002
6.608782142824868e-002	9.433409e-001	-8.806191e-002
6.660400446396293e-002	8.774843e-001	-8.147845e-002
6.712018749967719e-002	7.862520e-001	-7.235761e-002
6.735735267824861e-002	7.372725e-001	-6.746070e-002
6.759451785682001e-002	6.849818e-001	-6.223264e-002
6.783168303539143e-002	6.293798e-001	-5.667343e-002
6.806884821396285e-002	5.704665e-001	-5.078307e-002
6.830601339253427e-002	5.082419e-001	-4.456156e-002
6.854317857110567e-002	4.427061e-001	-3.800890e-002
6.878034374967709e-002	3.738590e-001	-3.112509e-002
6.891985267824852e-002	3.326596e-001	-2.700564e-002
6.905936160681993e-002	2.910236e-001	-2.284252e-002
6.919887053539135e-002	2.489511e-001	-1.863574e-002
6.933837946396278e-002	2.064420e-001	-1.438529e-002
6.947788839253420e-002	1.634965e-001	-1.009117e-002
6.961739732110561e-002	1.201145e-001	-5.753374e-003
6.975690624967704e-002	7.629594e-002	-1.371914e-003
6.995221874967703e-002	1.501036e-002	4.756128e-003
7.024518749967701e-002	-7.695178e-002	1.395165e-002
7.039864732110557e-002	-1.251842e-001	1.877457e-002
7.055210714253414e-002	-1.728527e-001	2.354112e-002
7.070556696396270e-002	-2.199572e-001	2.825131e-002
7.085902678539126e-002	-2.664978e-001	3.290514e-002
7.101248660681982e-002	-3.124744e-001	3.750259e-002
7.116594642824839e-002	-3.578870e-001	4.204368e-002
7.131940624967695e-002	-4.027357e-001	4.652841e-002
7.158447321396265e-002	-4.785999e-001	5.411466e-002
7.184954017824835e-002	-5.500016e-001	6.125476e-002
7.211460714253405e-002	-6.169408e-001	6.794869e-002
7.237967410681974e-002	-6.794175e-001	7.419647e-002
7.264474107110544e-002	-7.374316e-001	7.999809e-002
7.290980803539114e-002	-7.909832e-001	8.535356e-002
7.317487499967684e-002	-8.400723e-001	9.026286e-002
7.374686160681966e-002	-9.238672e-001	9.864366e-002
7.431884821396249e-002	-9.766196e-001	1.039204e-001
7.489083482110531e-002	-9.983296e-001	1.060932e-001
7.546282142824815e-002	-9.889972e-001	1.051620e-001
7.603480803539096e-002	-9.486223e-001	1.011267e-001
7.660679464253380e-002	-8.772050e-001	9.398739e-002
7.717878124967662e-002	-7.747452e-001	8.374407e-002
7.741594642824803e-002	-7.247164e-001	7.874223e-002
7.765311160681944e-002	-6.714580e-001	7.341741e-002
7.789027678539086e-002	-6.149702e-001	6.776961e-002
7.812744196396228e-002	-5.552528e-001	6.179884e-002
7.836460714253370e-002	-4.923060e-001	5.550509e-002
7.860177232110510e-002	-4.261296e-001	4.888836e-002
7.883893749967652e-002	-3.567237e-001	4.194866e-002
7.897844642824795e-002	-3.152451e-001	3.780130e-002
7.911795535681936e-002	-2.733645e-001	3.361371e-002
7.925746428539078e-002	-2.310817e-001	2.938589e-002
7.939697321396221e-002	-1.883969e-001	2.511785e-002
7.953648214253363e-002	-1.453100e-001	2.080958e-002
7.967599107110504e-002	-1.018210e-001	1.646109e-002
7.981549999967647e-002	-5.792993e-002	1.207237e-002
8.010846874967645e-002	3.406987e-002	2.873126e-003
8.040143749967643e-002	1.257813e-001	-6.297375e-003
8.056884821396214e-002	1.781073e-001	-1.152966e-002
8.073625892824785e-002	2.295917e-001	-1.667782e-002
8.090366964253355e-002	2.802346e-001	-2.174185e-002
8.107108035681925e-002	3.300358e-001	-2.672176e-002
8.123849107110495e-002	3.789954e-001	-3.161755e-002
8.140590178539066e-002	4.271134e-001	-3.642921e-002
8.157331249967637e-002	4.743898e-001	-4.115675e-002
8.185233035681920e-002	5.508455e-001	-4.880225e-002
8.213134821396205e-002	6.218330e-001	-5.590103e-002
8.241036607110489e-002	6.873523e-001	-6.245308e-002
8.268938392824773e-002	7.474032e-001	-6.845841e-002
8.296840178539057e-002	8.019859e-001	-7.391701e-002
8.324741964253342e-002	8.511003e-001	-7.882889e-002
8.352643749967625e-002	8.947464e-001	-8.319405e-002
8.404262053539051e-002	9.547828e-001	-8.919904e-002
8.455880357110476e-002	9.894594e-001	-9.266823e-002
8.507498660681902e-002	9.987762e-001	-9.360162e-002
8.559116964253329e-002	9.827332e-001	-9.199919e-002
8.610735267824754e-002	9.413305e-001	-8.786096e-002
8.662353571396179e-002	8.745681e-001	-8.118692e-002
8.713971874967605e-002	7.824458e-001	-7.197707e-002
8.737688392824747e-002	7.331147e-001	-6.704500e-002
8.761404910681887e-002	6.804994e-001	-6.178449e-002
8.785121428539029e-002	6.246000e-001	-5.619554e-002
8.808837946396171e-002	5.654165e-001	-5.027815e-002
8.832554464253313e-002	5.029488e-001	-4.403232e-002
8.856270982110454e-002	4.371970e-001	-3.745806e-002
8.879987499967595e-002	3.681611e-001	-3.055536e-002
8.893938392824738e-002	3.268670e-001	-2.642645e-002
8.907889285681879e-002	2.851479e-001	-2.225502e-002
8.921840178539021e-002	2.430037e-001	-1.804107e-002
8.935791071396164e-002	2.004345e-001	-1.378459e-002
8.949741964253306e-002	1.574402e-001	-9.485592e-003
8.963692857110447e-002	1.140209e-001	-5.144070e-003
8.977643749967590e-002	7.017650e-002	-7.600252e-004
8.997174999967589e-002	8.874883e-003	5.369626e-003
9.005545535681873e-002	-1.746625e-002	8.003533e-003
9.013916071396159e-002	-4.374999e-002	1.063171e-002
9.022286607110444e-002	-6.997634e-002	1.325415e-002
9.030657142824730e-002	-9.614528e-002	1.587087e-002
9.039027678539015e-002	-1.222568e-001	1.848185e-002
9.047398214253301e-002	-1.483110e-001	2.108710e-002
9.055768749967585e-002	-1.743077e-001	2.368662e-002
9.075299999967584e-002	-2.349001e-001	2.974552e-002
9.094831249967583e-002	-2.940674e-001	3.566197e-002
9.114362499967582e-002	-3.518098e-001	4.143598e-002
9.133893749967581e-002	-4.081272e-001	4.706754e-002
9.153424999967580e-002	-4.630196e-001	5.255665e-002
9.172956249967579e-002	-5.164871e-001	5.790332e-002
9.192487499967578e-002	-5.685295e-001	6.310754e-002
9.224574553539004e-002	-6.499855e-001	7.125322e-002
9.256661607110431e-002	-7.232298e-001	7.857786e-002
9.288748660681857e-002	-7.882623e-001	8.508145e-002
9.320835714253285e-002	-8.450830e-001	9.076400e-002
9.352922767824712e-002	-8.936920e-001	9.562550e-002
9.385009821396138e-002	-9.340893e-001	9.966595e-002
9.417096874967565e-002	-9.662747e-001	1.028854e-001
9.461739732110419e-002	-9.916566e-001	1.054250e-001
9.506382589253275e-002	-9.983242e-001	1.060933e-001
9.551025446396129e-002	-9.862775e-001	1.048903e-001
9.595668303538983e-002	-9.555166e-001	1.018159e-001
9.640311160681839e-002	-9.060413e-001	9.687022e-002
9.684954017824693e-002	-8.378518e-001	9.005320e-002
9.729596874967547e-002	-7.509480e-001	8.136486e-002
9.742152678538975e-002	-7.242082e-001	7.869143e-002
9.754708482110402e-002	-6.964544e-001	7.591658e-002
9.767264285681830e-002	-6.676865e-001	7.304033e-002
9.779820089253259e-002	-6.379046e-001	7.006267e-002
9.792375892824687e-002	-6.071086e-001	6.698359e-002
9.804931696396114e-002	-5.752986e-001	6.380310e-002
9.817487499967542e-002	-5.424745e-001	6.052120e-002
9.827253124967542e-002	-5.164502e-001	5.791916e-002
9.845389285681826e-002	-4.664185e-001	5.291671e-002
9.863525446396111e-002	-4.152983e-001	4.780537e-002
9.881661607110395e-002	-3.630896e-001	4.258517e-002
9.899797767824681e-002	-3.097923e-001	3.725608e-002
9.917933928538965e-002	-2.554066e-001	3.181812e-002
9.936070089253250e-002	-1.999323e-001	2.627128e-002
9.954206249967534e-002	-1.433696e-001	2.061556e-002
9.993268749967532e-002	-2.114527e-002	8.394209e-003
1.000000000000000e-001	2.328067e-015	6.279849e-003
