Freq.	V(vin)/-I(R3)
Step Information: Run=1  (Run: 1/18)
4.07380277804110e+003	(5457910.810934932dB,-85.787414792003°)
4.16869383470332e+003	(5334005.485288815dB,-85.790697059571°)
4.26579518801589e+003	(5212912.3861152dB,-85.7917555355421°)
4.36515832240162e+003	(5094568.368990377dB,-85.7905907627089°)
4.46683592150960e+003	(4978911.676477295dB,-85.7872021435508°)
4.57088189614871e+003	(4865881.910060796dB,-85.7815879394066°)
4.67735141287194e+003	(4755420.002502461dB,-85.7737452701841°)
4.78630092322634e+003	(4647468.190604318dB,-85.7636701131298°)
4.89778819368442e+003	(4541969.988398272dB,-85.7513573013577°)
5.01187233627268e+003	(4438870.160756211dB,-85.7368005219433°)
5.12861383991361e+003	(4338114.6974299485dB,-85.7199923135928°)
5.24807460249768e+003	(4239650.78751647dB,-85.7009240639524°)
5.37031796370248e+003	(4143426.7943576165dB,-85.6795860063704°)
5.49540873857620e+003	(4049392.230863666dB,-85.6559672162483°)
5.62341325190344e+003	(3957497.7352736485dB,-85.6300556074412°)
5.75439937337152e+003	(3867695.0473376806dB,-85.6018379275011°)
5.88843655355584e+003	(3779936.984930185dB,-85.5712997530475°)
6.02559586074353e+003	(3694177.4210888147dB,-85.538425484906°)
6.16595001861477e+003	(3610371.261471172dB,-85.5031983422613°)
6.30957344480188e+003	(3528474.42223667dB,-85.4656003570512°)
6.45654229034650e+003	(3448443.8083415637dB,-85.425612367634°)
6.60693448007590e+003	(3370237.292247454dB,-85.3832140123558°)
6.76082975391976e+003	(3293813.693037636dB,-85.3383837226971°)
6.91830970918931e+003	(3219132.7559407023dB,-85.2910987160167°)
7.07945784384132e+003	(3146155.132250447dB,-85.2413349881842°)
7.24435960074984e+003	(3074842.3596427273dB,-85.1890673057839°)
7.41310241300911e+003	(3005156.8428854924dB,-85.1342691982058°)
7.58577575029177e+003	(2937061.83493004dB,-85.0769129493533°)
7.76247116628685e+003	(2870521.418384628dB,-85.0169695891972°)
7.94328234724275e+003	(2805500.4873633394dB,-84.9544088851094°)
8.12830516164092e+003	(2741964.7297058087dB,-84.8891993332173°)
8.31763771102664e+003	(2679880.609557478dB,-84.8213081492213°)
8.51138038202369e+003	(2619215.3503114996dB,-84.750701259526°)
8.70963589956073e+003	(2559936.917903715dB,-84.677343292031°)
8.91250938133738e+003	(2502014.004452946dB,-84.6011975669193°)
9.12010839355902e+003	(2445416.012245025dB,-84.522226087541°)
9.33254300796983e+003	(2390113.0380509924dB,-84.4403895312708°)
9.54992586021428e+003	(2336075.8577768276dB,-84.3556472403256°)
9.77237220955802e+003	(2283275.9114370854dB,-84.2679572129452°)
9.99999999999991e+003	(2231685.2884471538dB,-84.1772760945423°)
1.02329299228075e+004	(2181276.713228039dB,-84.0835591691689°)
1.04712854805089e+004	(2132023.5311204763dB,-83.9867603512453°)
1.07151930523760e+004	(2083899.6945974005dB,-83.886832177648°)
1.09647819614318e+004	(2036879.7497752537dB,-83.7837258002142°)
1.12201845430195e+004	(1990938.8232137267dB,-83.6773909786375°)
1.14815362149687e+004	(1946052.609001666dB,-83.5677760741127°)
1.17489755493952e+004	(1902197.356121323dB,-83.4548280434142°)
1.20226443461740e+004	(1859349.8560858576dB,-83.3384924337973°)
1.23026877081237e+004	(1817487.4308469004dB,-83.2187133787534°)
1.25892541179416e+004	(1776587.9209625758dB,-83.0954335945121°)
1.28824955169312e+004	(1736629.6740260692dB,-82.9685943778383°)
1.31825673855640e+004	(1697591.5333427968dB,-82.8381356046151°)
1.34896288259164e+004	(1659452.8268584553dB,-82.7039957299991°)
1.38038426460287e+004	(1622193.3563266196dB,-82.566111789688°)
1.41253754462274e+004	(1585793.386712886dB,-82.424419402855°)
1.44543977074591e+004	(1550233.6358333896dB,-82.2788527767151°)
1.47910838816819e+004	(1515495.2642165143dB,-82.1293447127005°)
1.51356124843619e+004	(1481559.8651897365dB,-81.9758266149188°)
1.54881661891247e+004	(1448409.4551817186dB,-81.8182285004302°)
1.58489319246110e+004	(1416026.4642363964dB,-81.6564790119672°)
1.62181009735891e+004	(1384393.7267363227dB,-81.4905054331396°)
1.65958690743755e+004	(1353494.4723269134dB,-81.3202337062966°)
1.69824365246173e+004	(1323312.3170402737dB,-81.1455884532605°)
1.73780082874936e+004	(1293831.2546115508dB,-80.9664929991976°)
1.77827941003891e+004	(1265035.6479858942dB,-80.7828693998376°)
1.81970085860997e+004	(1236910.2210086721dB,-80.5946384722544°)
1.86208713666285e+004	(1209440.050297406dB,-80.4017198294855°)
1.90546071796323e+004	(1182610.5572886644dB,-80.2040319192028°)
1.94984459975803e+004	(1156407.5004571434dB,-80.0014920668354°)
1.99526231496886e+004	(1130816.9677028388dB,-79.7940165233127°)
2.04173794466951e+004	(1105825.368900933dB,-79.5815205177007°)
2.08929613085402e+004	(1081419.4286113642dB,-79.3639183152174°)
2.13796208950221e+004	(1057586.178943509dB,-79.141123280678°)
2.18776162394953e+004	(1034312.952572182dB,-78.9130479480491°)
2.23872113856832e+004	(1011587.3759012873dB,-78.6796040960286°)
2.29086765276775e+004	(989397.3623700216dB,-78.4407028304132°)
2.34422881531990e+004	(967731.1058998988dB,-78.1962546733472°)
2.39883291901947e+004	(946577.0744764938dB,-77.9461696598577°)
2.45470891568501e+004	(925924.0038635631dB,-77.690357442106°)
2.51188643150956e+004	(905760.8914454732dB,-77.428727401751°)
2.57039578276884e+004	(886076.9901946135dB,-77.1611887707086°)
2.63026799189536e+004	(866861.8027591952dB,-76.8876507606687°)
2.69153480392689e+004	(848105.0756691988dB,-76.6080227019636°)
2.75422870333814e+004	(829796.793655601dB,-76.3222141918162°)
2.81838293126443e+004	(811927.174081139dB,-76.0301352526275°)
2.88403150312658e+004	(794486.6614773233dB,-75.7316965005174°)
2.95120922666636e+004	(777465.9221857124dB,-75.4268093244443°)
3.01995172040199e+004	(760855.8390996382dB,-75.1153860762902°)
3.09029543251356e+004	(744647.5065035016dB,-74.7973402721684°)
3.16227766016835e+004	(728832.2250058935dB,-74.4725868051841°)
3.23593656929625e+004	(713401.4965638776dB,-74.1410421699687°)
3.31131121482588e+004	(698347.019596253dB,-73.8026246991158°)
3.38844156139199e+004	(683660.6841808738dB,-73.4572548116558°)
3.46736850452528e+004	(669334.5673353964dB,-73.1048552737408°)
3.54813389233572e+004	(655360.9283772773dB,-72.7453514714708°)
3.63078054770098e+004	(641732.2043609836dB,-72.3786716959293°)
3.71535229097169e+004	(628441.0055902057dB,-72.0047474402732°)
3.80189396320557e+004	(615480.1112018821dB,-71.623513708655°)
3.89045144994277e+004	(602842.4648206993dB,-71.2349093367854°)
3.98107170553493e+004	(590521.1702813766dB,-70.8388773236885°)
4.07380277804108e+004	(578509.4874171584dB,-70.4353651741738°)
4.16869383470331e+004	(566800.8279122842dB,-70.0243252514342°)
4.26579518801588e+004	(555388.7512175157dB,-69.6057151390226°)
4.36515832240161e+004	(544266.9605267931dB,-69.1794980113869°)
4.46683592150958e+004	(533429.2988141618dB,-68.7456430118556°)
4.57088189614870e+004	(522869.744929376dB,-68.3041256370872°)
4.67735141287193e+004	(512582.40975251555dB,-67.8549281264618°)
4.78630092322633e+004	(502561.5324057847dB,-67.3980398551546°)
4.89778819368441e+004	(492801.47652327886dB,-66.9334577291061°)
5.01187233627267e+004	(483296.7265781156dB,-66.4611865801619°)
5.12861383991359e+004	(474041.88426742476dB,-65.9812395593944°)
5.24807460249767e+004	(465031.6649553294dB,-65.4936385264762°)
5.37031796370247e+004	(456260.89417532913dB,-64.9984144327806°)
5.49540873857619e+004	(447724.5041927711dB,-64.4956076957893°)
5.62341325190343e+004	(439417.53062833066dB,-63.985268562169°)
5.75439937337151e+004	(431335.1091452595dB,-63.4674574567676°)
5.88843655355583e+004	(423472.47220126924dB,-62.9422453147006°)
6.02559586074351e+004	(415824.94586745463dB,-62.4097138934538°)
6.16595001861475e+004	(408387.94671708386dB,-61.8699560620559°)
6.30957344480186e+004	(401156.9787866486dB,-61.3230760640734°)
6.45654229034648e+004	(394127.6306118086dB,-60.7691897513288°)
6.60693448007589e+004	(387295.5723416001dB,-60.2084247851574°)
6.76082975391974e+004	(380656.55293459696dB,-59.6409208020464°)
6.91830970918929e+004	(374206.3974389715dB,-59.0668295405447°)
7.07945784384130e+004	(367941.00436184695dB,-58.4863149265358°)
7.24435960074982e+004	(361856.34312996425dB,-57.8995531139765°)
7.41310241300909e+004	(355948.4516459278dB,-57.3067324784608°)
7.58577575029175e+004	(350213.4339432864dB,-56.7080535612128°)
7.76247116628683e+004	(344647.457944138dB,-56.1037289613445°)
7.94328234724272e+004	(339246.75332243275dB,-55.493983174534°)
8.12830516164090e+004	(334007.60947571386dB,-54.8790523766773°)
8.31763771102661e+004	(328926.37360881636dB,-54.2591841513839°)
8.51138038202367e+004	(323999.44893156464dB,-53.6346371607417°)
8.70963589956071e+004	(319223.292972813dB,-53.0056807590887°)
8.91250938133735e+004	(314594.41601237084dB,-52.3725945501419°)
9.12010839355899e+004	(310109.3796325373dB,-51.7356678883041°)
9.33254300796980e+004	(305764.7953895773dB,-51.0951993254496°)
9.54992586021425e+004	(301557.3236053742dB,-50.4514960051118°)
9.77237220955799e+004	(297483.67227940477dB,-49.8048730064674°)
9.99999999999988e+004	(293540.5961189879dB,-49.1556526410099°)
1.02329299228074e+005	(289724.89568720665dB,-48.5041637054191°)
1.04712854805089e+005	(286033.4166655746dB,-47.850740694491°)
1.07151930523759e+005	(282463.0492282521dB,-47.1957229784926°)
1.09647819614317e+005	(279010.7275249096dB,-46.5394539497742°)
1.12201845430195e+005	(275673.42926707154dB,-45.8822801436734°)
1.14815362149687e+005	(272448.17541352066dB,-45.2245503392066°)
1.17489755493952e+005	(269332.0299490591dB,-44.5666146451981°)
1.20226443461740e+005	(266322.0997506724dB,-43.9088235776488°)
1.23026877081237e+005	(263415.5345340949dB,-43.2515271343403°)
1.25892541179415e+005	(260609.52687436595dB,-42.5950738726235°)
1.28824955169312e+005	(257901.3122926252dB,-41.9398099963227°)
1.31825673855639e+005	(255288.16940135421dB,-41.2860784575942°)
1.34896288259164e+005	(252767.42010050223dB,-40.6342180793989°)
1.38038426460287e+005	(250336.4298160371dB,-39.984562703974°)
1.41253754462274e+005	(247992.60777311306dB,-39.337440372428°)
1.44543977074591e+005	(245733.40729561928dB,-38.6931725401832°)
1.47910838816819e+005	(243556.32612379192dB,-38.0520733326091°)
1.51356124843619e+005	(241458.9067425399dB,-37.4144488447391°)
1.54881661891246e+005	(239438.73671246247dB,-36.7805964884549°)
