Freq.	V(vout)/V(vin)
Step Information: Run=1  (Run: 1/18)
2.95120922666637e+003	(3.88798323706239e+001dB,-1.68846532307782e+000°)
3.01995172040200e+003	(3.88803362216127e+001dB,-1.72789830105141e+000°)
3.09029543251358e+003	(3.88808638277030e+001dB,-1.76825721001727e+000°)
3.16227766016836e+003	(3.88814163093341e+001dB,-1.80956414971860e+000°)
3.23593656929627e+003	(3.88819948398358e+001dB,-1.85184177289441e+000°)
3.31131121482590e+003	(3.88826006479293e+001dB,-1.89511330091977e+000°)
3.38844156139201e+003	(3.88832350203462e+001dB,-1.93940253999979e+000°)
3.46736850452530e+003	(3.88838993045728e+001dB,-1.98473389796911e+000°)
3.54813389233574e+003	(3.88845949117236e+001dB,-2.03113240169579e+000°)
3.63078054770100e+003	(3.88853233195521e+001dB,-2.07862371515954e+000°)
3.71535229097171e+003	(3.88860860756037e+001dB,-2.12723415819001e+000°)
3.80189396320559e+003	(3.88868848005197e+001dB,-2.17699072594899e+000°)
3.89045144994279e+003	(3.88877211914969e+001dB,-2.22792110915917e+000°)
3.98107170553495e+003	(3.88885970259125e+001dB,-2.28005371513192e+000°)
4.07380277804111e+003	(3.88895141651213e+001dB,-2.33341768964713e+000°)
4.16869383470333e+003	(3.88904745584335e+001dB,-2.38804293970488e+000°)
4.26579518801591e+003	(3.88914802472819e+001dB,-2.44396015722641e+000°)
4.36515832240164e+003	(3.88925333695872e+001dB,-2.50120084374226e+000°)
4.46683592150961e+003	(3.88936361643319e+001dB,-2.55979733611190e+000°)
4.57088189614873e+003	(3.88947909763519e+001dB,-2.61978283335759e+000°)
4.67735141287196e+003	(3.88960002613559e+001dB,-2.68119142466377e+000°)
4.78630092322636e+003	(3.88972665911856e+001dB,-2.74405811859771e+000°)
4.89778819368444e+003	(3.88985926593258e+001dB,-2.80841887365392e+000°)
5.01187233627270e+003	(3.88999812866782e+001dB,-2.87431063016031e+000°)
5.12861383991362e+003	(3.89014354276108e+001dB,-2.94177134366560e+000°)
5.24807460249770e+003	(3.89029581762967e+001dB,-3.01084001987182e+000°)
5.37031796370250e+003	(3.89045527733556e+001dB,-3.08155675121700e+000°)
5.49540873857622e+003	(3.89062226128139e+001dB,-3.15396275520180e+000°)
5.62341325190346e+003	(3.89079712493974e+001dB,-3.22810041458859e+000°)
5.75439937337154e+003	(3.89098024061736e+001dB,-3.30401331954962e+000°)
5.88843655355586e+003	(3.89117199825601e+001dB,-3.38174631194028e+000°)
6.02559586074354e+003	(3.89137280627179e+001dB,-3.46134553179225e+000°)
6.16595001861479e+003	(3.89158309243468e+001dB,-3.54285846617889e+000°)
6.30957344480190e+003	(3.89180330479031e+001dB,-3.62633400062516e+000°)
6.45654229034652e+003	(3.89203391262613e+001dB,-3.71182247320557e+000°)
6.60693448007592e+003	(3.89227540748389e+001dB,-3.79937573151994e+000°)
6.76082975391978e+003	(3.89252830422096e+001dB,-3.88904719274303e+000°)
6.91830970918932e+003	(3.89279314212271e+001dB,-3.98089190694100e+000°)
7.07945784384134e+003	(3.89307048606843e+001dB,-4.07496662388994e+000°)
7.24435960074986e+003	(3.89336092775353e+001dB,-4.17132986362933e+000°)
7.41310241300913e+003	(3.89366508697066e+001dB,-4.27004199101219e+000°)
7.58577575029179e+003	(3.89398361295264e+001dB,-4.37116529452925e+000°)
7.76247116628687e+003	(3.89431718578027e+001dB,-4.47476406970218e+000°)
7.94328234724277e+003	(3.89466651785815e+001dB,-4.58090470737867e+000°)
8.12830516164094e+003	(3.89503235546184e+001dB,-4.68965578727524e+000°)
8.31763771102666e+003	(3.89541548035984e+001dB,-4.80108817713988e+000°)
8.51138038202371e+003	(3.89581671151407e+001dB,-4.91527513795428e+000°)
8.70963589956075e+003	(3.89623690686261e+001dB,-5.03229243560800e+000°)
8.91250938133740e+003	(3.89667696518874e+001dB,-5.15221845952342e+000°)
9.12010839355904e+003	(3.89713782808057e+001dB,-5.27513434875589e+000°)
9.33254300796985e+003	(3.89762048198544e+001dB,-5.40112412611948e+000°)
9.54992586021430e+003	(3.89812596036385e+001dB,-5.53027484095373e+000°)
9.77237220955804e+003	(3.89865534594771e+001dB,-5.66267672118315e+000°)
9.99999999999993e+003	(3.89920977310779e+001dB,-5.79842333539403e+000°)
1.02329299228075e+004	(3.89979043033579e+001dB,-5.93761176568937e+000°)
1.04712854805089e+004	(3.90039856284629e+001dB,-6.08034279218091e+000°)
1.07151930523760e+004	(3.90103547530441e+001dB,-6.22672109002900e+000°)
1.09647819614318e+004	(3.90170253468497e+001dB,-6.37685544001862e+000°)
1.12201845430196e+004	(3.90240117326939e+001dB,-6.53085895377653e+000°)
1.14815362149688e+004	(3.90313289178653e+001dB,-6.68884931479444e+000°)
1.17489755493952e+004	(3.90389926270423e+001dB,-6.85094903655652e+000°)
1.20226443461740e+004	(3.90470193367812e+001dB,-7.01728573917959e+000°)
1.23026877081237e+004	(3.90554263116478e+001dB,-7.18799244609845e+000°)
1.25892541179416e+004	(3.90642316420646e+001dB,-7.36320790247309e+000°)
1.28824955169313e+004	(3.90734542839437e+001dB,-7.54307691715990e+000°)
1.31825673855640e+004	(3.90831141001832e+001dB,-7.72775073024827e+000°)
1.34896288259164e+004	(3.90932319040982e+001dB,-7.91738740836573e+000°)
1.38038426460288e+004	(3.91038295048630e+001dB,-8.11215227015804e+000°)
1.41253754462274e+004	(3.91149297550389e+001dB,-8.31221834459319e+000°)
1.44543977074592e+004	(3.91265566002592e+001dB,-8.51776686498461e+000°)
1.47910838816820e+004	(3.91387351311417e+001dB,-8.72898780192664e+000°)
1.51356124843620e+004	(3.91514916374965e+001dB,-8.94608043864461e+000°)
1.54881661891247e+004	(3.91648536648883e+001dB,-9.16925399261884e+000°)
1.58489319246110e+004	(3.91788500736066e+001dB,-9.39872828772769e+000°)
1.62181009735892e+004	(3.91935111000894e+001dB,-9.63473448159744e+000°)
1.65958690743755e+004	(3.92088684208283e+001dB,-9.87751585331690e+000°)
1.69824365246173e+004	(3.92249552187712e+001dB,-1.01273286572324e+001°)
1.73780082874936e+004	(3.92418062522169e+001dB,-1.03844430491112e+001°)
1.77827941003891e+004	(3.92594579261675e+001dB,-1.06491440916596e+001°)
1.81970085860997e+004	(3.92779483660767e+001dB,-1.09217328470996e+001°)
1.86208713666285e+004	(3.92973174938894e+001dB,-1.12025275653574e+001°)
1.90546071796323e+004	(3.93176071062208e+001dB,-1.14918649773375e+001°)
1.94984459975803e+004	(3.93388609544622e+001dB,-1.17901017037948e+001°)
1.99526231496887e+004	(3.93611248265301e+001dB,-1.20976157914782e+001°)
2.04173794466951e+004	(3.93844466298840e+001dB,-1.24148083895076e+001°)
2.08929613085402e+004	(3.94088764753312e+001dB,-1.27421055804099e+001°)
2.13796208950222e+004	(3.94344667610065e+001dB,-1.30799603818384e+001°)
2.18776162394954e+004	(3.94612722557530e+001dB,-1.34288549368341e+001°)
2.23872113856832e+004	(3.94893501809409e+001dB,-1.37893029124920e+001°)
2.29086765276776e+004	(3.95187602895227e+001dB,-1.41618521291705e+001°)
2.34422881531990e+004	(3.95495649408440e+001dB,-1.45470874448976e+001°)
2.39883291901947e+004	(3.95818291693844e+001dB,-1.49456339224451e+001°)
2.45470891568501e+004	(3.96156207451879e+001dB,-1.53581603096712e+001°)
2.51188643150956e+004	(3.96510102232392e+001dB,-1.57853828672114e+001°)
2.57039578276884e+004	(3.96880709784384e+001dB,-1.62280695814483e+001°)
2.63026799189536e+004	(3.97268792220831e+001dB,-1.66870448049423e+001°)
2.69153480392689e+004	(3.97675139948828e+001dB,-1.71631943711761e+001°)
2.75422870333814e+004	(3.98100571304456e+001dB,-1.76574712355666e+001°)
2.81838293126443e+004	(3.98545931818714e+001dB,-1.81709017002254e+001°)
2.88403150312658e+004	(3.99012093024987e+001dB,-1.87045922858784e+001°)
2.95120922666636e+004	(3.99499950699323e+001dB,-1.92597373206276e+001°)
3.01995172040199e+004	(4.00010422401492e+001dB,-1.98376273217651e+001°)
3.09029543251357e+004	(4.00544444156566e+001dB,-2.04396582534267e+001°)
3.16227766016835e+004	(4.01102966082595e+001dB,-2.10673417492908e+001°)
3.23593656929626e+004	(4.01686946728506e+001dB,-2.17223163953462e+001°)
3.31131121482588e+004	(4.02297345836285e+001dB,-2.24063601724353e+001°)
3.38844156139200e+004	(4.02935115180953e+001dB,-2.31214041610004e+001°)
3.46736850452529e+004	(4.03601187068856e+001dB,-2.38695476100631e+001°)
3.54813389233573e+004	(4.04296459986928e+001dB,-2.46530744673632e+001°)
3.63078054770098e+004	(4.05021780790308e+001dB,-2.54744714555355e+001°)
3.71535229097169e+004	(4.05777922689975e+001dB,-2.63364477571842e+001°)
3.80189396320558e+004	(4.06565558152938e+001dB,-2.72419563355853e+001°)
3.89045144994277e+004	(4.07385225652029e+001dB,-2.81942168619327e+001°)
3.98107170553494e+004	(4.08237288998005e+001dB,-2.91967401371096e+001°)
4.07380277804109e+004	(4.09121887752233e+001dB,-3.02533537760454e+001°)
4.16869383470332e+004	(4.10038876954714e+001dB,-3.13682287529590e+001°)
4.26579518801589e+004	(4.10987754114477e+001dB,-3.25459061695941e+001°)
4.36515832240162e+004	(4.11967571108972e+001dB,-3.37913232849823e+001°)
4.46683592150959e+004	(4.12976828347619e+001dB,-3.51098374085185e+001°)
4.57088189614871e+004	(4.14013348309367e+001dB,-3.65072456775468e+001°)
4.67735141287194e+004	(4.15074125425247e+001dB,-3.79897979817408e+001°)
4.78630092322634e+004	(4.16155149337266e+001dB,-3.95641993238851e+001°)
4.89778819368442e+004	(4.17251198962320e+001dB,-4.12375966899839e+001°)
5.01187233627268e+004	(4.18355605720174e+001dB,-4.30175440271944e+001°)
5.12861383991360e+004	(4.19459986015015e+001dB,-4.49119372178214e+001°)
5.24807460249768e+004	(4.20553945934815e+001dB,-4.69289090790844e+001°)
5.37031796370248e+004	(4.21624765561830e+001dB,-4.90766726083606e+001°)
5.49540873857620e+004	(4.22657076702061e+001dB,-5.13632992953867e+001°)
5.62341325190344e+004	(4.23632556588577e+001dB,-5.37964189311109e+001°)
5.75439937337152e+004	(4.24529671261656e+001dB,-5.63828288372654e+001°)
5.88843655355584e+004	(4.25323515356789e+001dB,-5.91280049886803e+001°)
6.02559586074352e+004	(4.25985808408864e+001dB,-6.20355164412184e+001°)
6.16595001861477e+004	(4.26485118515302e+001dB,-6.51063589984189e+001°)
6.30957344480187e+004	(4.26787387573566e+001dB,-6.83382445670517e+001°)
6.45654229034650e+004	(4.26856822168724e+001dB,-7.17249079109561e+001°)
6.60693448007590e+004	(4.26657184294216e+001dB,-7.52555186076852e+001°)
6.76082975391975e+004	(4.26153462810500e+001dB,-7.89143058659340e+001°)
6.91830970918930e+004	(4.25313832567600e+001dB,-8.26805079740676e+001°)
7.07945784384131e+004	(4.24111725664563e+001dB,-8.65287373262231e+001°)
7.24435960074983e+004	(4.22527770313434e+001dB,-9.04298018685546e+001°)
7.41310241300911e+004	(4.20551323552596e+001dB,-9.43519495779751e+001°)
7.58577575029177e+004	(4.18181354791959e+001dB,-9.82624205672012e+001°)
7.76247116628685e+004	(4.15426530368539e+001dB,-1.02129125231707e+002°)
7.94328234724274e+004	(4.12304484410206e+001dB,-1.05922238325052e+002°)
8.12830516164092e+004	(4.08840400663630e+001dB,-1.09615517965211e+002°)
8.31763771102663e+004	(4.05065134060296e+001dB,-1.13187218601570e+002°)
8.51138038202369e+004	(4.01013144781446e+001dB,-1.16620547778771e+002°)
8.70963589956073e+004	(3.96720499356007e+001dB,-1.19903694008488e+002°)
8.91250938133737e+004	(3.92223130305638e+001dB,-1.23029508863746e+002°)
9.12010839355901e+004	(3.87555464098174e+001dB,-1.25994953093393e+002°)
9.33254300796982e+004	(3.82749450132701e+001dB,-1.28800416856607e+002°)
9.54992586021427e+004	(3.77833965494543e+001dB,-1.31449006714679e+002°)
9.77237220955802e+004	(3.72834535710889e+001dB,-1.33945866518222e+002°)
9.99999999999991e+004	(3.67773298045872e+001dB,-1.36297573480788e+002°)
1.02329299228074e+005	(3.62669135024926e+001dB,-1.38511629072784e+002°)
1.04712854805089e+005	(3.57537915552588e+001dB,-1.40596048622505e+002°)
1.07151930523760e+005	(3.52392794124266e+001dB,-1.42559043516564e+002°)
1.09647819614317e+005	(3.47244531897024e+001dB,-1.44408784559644e+002°)
1.12201845430195e+005	(3.42101814983717e+001dB,-1.46153233040395e+002°)
1.14815362149687e+005	(3.36971554578976e+001dB,-1.47800026139249e+002°)
1.17489755493952e+005	(3.31859160392420e+001dB,-1.49356404564058e+002°)
1.20226443461740e+005	(3.26768783663560e+001dB,-1.50829172061680e+002°)
1.23026877081237e+005	(3.21703529189226e+001dB,-1.52224678322735e+002°)
1.25892541179416e+005	(3.16665637727429e+001dB,-1.53548818547080e+002°)
1.28824955169312e+005	(3.11656641210764e+001dB,-1.54807044463457e+002°)
1.31825673855639e+005	(3.06677493690287e+001dB,-1.56004382865555e+002°)
1.34896288259164e+005	(3.01728681046989e+001dB,-1.57145458747035e+002°)
1.38038426460287e+005	(2.96810312400880e+001dB,-1.58234520917627e+002°)
1.41253754462274e+005	(2.91922195918403e+001dB,-1.59275468596481e+002°)
1.44543977074591e+005	(2.87063901433157e+001dB,-1.60271877942316e+002°)
1.47910838816819e+005	(2.82234811994255e+001dB,-1.61227027824325e+002°)
1.51356124843619e+005	(2.77434166165176e+001dB,-1.62143924389910e+002°)
1.54881661891247e+005	(2.72661092627011e+001dB,-1.63025324167178e+002°)
1.58489319246110e+005	(2.67914638399533e+001dB,-1.63873755569051e+002°)
1.62181009735891e+005	(2.63193791783173e+001dB,-1.64691538755457e+002°)
1.65958690743754e+005	(2.58497500943818e+001dB,-1.65480803870752e+002°)
1.69824365246173e+005	(2.53824688908180e+001dB,-1.66243507713222e+002°)
1.73780082874936e+005	(2.49174265607298e+001dB,-1.66981448918030e+002°)
1.77827941003890e+005	(2.44545137496579e+001dB,-1.67696281748874e+002°)
1.81970085860996e+005	(2.39936215189692e+001dB,-1.68389528599935e+002°)
1.86208713666285e+005	(2.35346419467829e+001dB,-1.69062591311024e+002°)
1.90546071796323e+005	(2.30774685963024e+001dB,-1.69716761396651e+002°)
1.94984459975802e+005	(2.26219968762187e+001dB,-1.70353229285518e+002°)
1.99526231496886e+005	(2.21681243135501e+001dB,-1.70973092661328e+002°)
2.04173794466951e+005	(2.17157507557298e+001dB,-1.71577363989584e+002°)
2.08929613085402e+005	(2.12647785158226e+001dB,-1.72166977308582e+002°)
2.13796208950221e+005	(2.08151124723277e+001dB,-1.72742794356341e+002°)
2.18776162394953e+005	(2.03666601330308e+001dB,-1.73305610098995e+002°)
2.23872113856832e+005	(1.99193316707136e+001dB,-1.73856157720271e+002°)
2.29086765276775e+005	(1.94730399371707e+001dB,-1.74395113126230e+002°)
2.34422881531990e+005	(1.90277004608520e+001dB,-1.74923099014325e+002°)
2.39883291901946e+005	(1.85832314325168e+001dB,-1.75440688551269e+002°)
2.45470891568500e+005	(1.81395536825127e+001dB,-1.75948408699967e+002°)
2.51188643150955e+005	(1.76965906526464e+001dB,-1.76446743231999e+002°)
2.57039578276884e+005	(1.72542683650790e+001dB,-1.76936135458728e+002°)
2.63026799189535e+005	(1.68125153902318e+001dB,-1.77416990711039e+002°)
2.69153480392689e+005	(1.63712628153088e+001dB,-1.77889678594998e+002°)
2.75422870333814e+005	(1.59304442147295e+001dB,-1.78354535048273e+002°)
2.81838293126442e+005	(1.54899956234931e+001dB,-1.78811864219956e+002°)
2.88403150312657e+005	(1.50498555142685e+001dB,-1.79261940194522e+002°)
2.95120922666635e+005	(1.46099647788040e+001dB,-1.79705008578862e+002°)
3.01995172040198e+005	(1.41702667140791e+001dB,1.79858712030186e+002°)
3.09029543251356e+005	(1.37307070134711e+001dB,1.79429028681808e+002°)
3.16227766016834e+005	(1.32912337630715e+001dB,1.79005772795974e+002°)
3.23593656929625e+005	(1.28517974431695e+001dB,1.78588798963387e+002°)
3.31131121482587e+005	(1.24123509348063e+001dB,1.78177983808124e+002°)
3.38844156139199e+005	(1.19728495312080e+001dB,1.77773224901417e+002°)
3.46736850452528e+005	(1.15332509538054e+001dB,1.77374439715957e+002°)
3.54813389233571e+005	(1.10935153724675e+001dB,1.76981564610962e+002°)
