Freq.	V(vin)/-I(R3)
3.16227766016836e+003	(1.44447195350058e+002dB,-9.49398755935918e+001°)
3.23593656929627e+003	(1.44242935432579e+002dB,-9.51104010556871e+001°)
3.31131121482590e+003	(1.44038469580654e+002dB,-9.52834094326577e+001°)
3.38844156139201e+003	(1.43833788809513e+002dB,-9.54589765092197e+001°)
3.46736850452530e+003	(1.43628883724301e+002dB,-9.56371783384030e+001°)
3.54813389233574e+003	(1.43423744504376e+002dB,-9.58180912088445e+001°)
3.63078054770100e+003	(1.43218360887077e+002dB,-9.60017916075887e+001°)
3.71535229097171e+003	(1.43012722150973e+002dB,-9.61883561781673e+001°)
3.80189396320559e+003	(1.42806817098582e+002dB,-9.63778616736498e+001°)
3.89045144994279e+003	(1.42600634038576e+002dB,-9.65703849043452e+001°)
3.98107170553495e+003	(1.42394160767457e+002dB,-9.67660026798560e+001°)
4.07380277804111e+003	(1.42187384550727e+002dB,-9.69647917451176e+001°)
4.16869383470333e+003	(1.41980292103546e+002dB,-9.71668287101329e+001°)
4.26579518801591e+003	(1.41772869570902e+002dB,-9.73721899729503e+001°)
4.36515832240164e+003	(1.41565102507292e+002dB,-9.75809516356016e+001°)
4.46683592150961e+003	(1.41356975855946e+002dB,-9.77931894125382e+001°)
4.57088189614873e+003	(1.41148473927597e+002dB,-9.80089785312183e+001°)
4.67735141287196e+003	(1.40939580378839e+002dB,-9.82283936243954e+001°)
4.78630092322636e+003	(1.40730278190079e+002dB,-9.84515086136914e+001°)
4.89778819368444e+003	(1.40520549643137e+002dB,-9.86783965840438e+001°)
5.01187233627270e+003	(1.40310376298515e+002dB,-9.89091296485423e+001°)
5.12861383991362e+003	(1.40099738972379e+002dB,-9.91437788032490e+001°)
5.24807460249770e+003	(1.39888617713300e+002dB,-9.93824137715142e+001°)
5.37031796370250e+003	(1.39676991778816e+002dB,-9.96251028373414e+001°)
5.49540873857622e+003	(1.39464839611852e+002dB,-9.98719126673313e+001°)
5.62341325190346e+003	(1.39252138817077e+002dB,-1.00122908120781e+002°)
5.75439937337154e+003	(1.39038866137270e+002dB,-1.00378152047418e+002°)
5.88843655355586e+003	(1.38824997429749e+002dB,-1.00637705072390e+002°)
6.02559586074354e+003	(1.38610507642979e+002dB,-1.00901625368022e+002°)
6.16595001861479e+003	(1.38395370793419e+002dB,-1.01169968411956e+002°)
6.30957344480190e+003	(1.38179559942725e+002dB,-1.01442786731235e+002°)
6.45654229034652e+003	(1.37963047175401e+002dB,-1.01720129631981e+002°)
6.60693448007592e+003	(1.37745803577021e+002dB,-1.02002042914305e+002°)
6.76082975391978e+003	(1.37527799213133e+002dB,-1.02288568572133e+002°)
6.91830970918932e+003	(1.37309003108968e+002dB,-1.02579744477654e+002°)
7.07945784384134e+003	(1.37089383230107e+002dB,-1.02875604050207e+002°)
7.24435960074986e+003	(1.36868906464220e+002dB,-1.03176175909359e+002°)
7.41310241300913e+003	(1.36647538604038e+002dB,-1.03481483512120e+002°)
7.58577575029179e+003	(1.36425244331715e+002dB,-1.03791544774193e+002°)
7.76247116628687e+003	(1.36201987204727e+002dB,-1.04106371675297e+002°)
7.94328234724277e+003	(1.35977729643467e+002dB,-1.04425969848650e+002°)
8.12830516164094e+003	(1.35752432920717e+002dB,-1.04750338154807e+002°)
8.31763771102666e+003	(1.35526057153153e+002dB,-1.05079468240095e+002°)
8.51138038202371e+003	(1.35298561295043e+002dB,-1.05413344080057e+002°)
8.70963589956075e+003	(1.35069903134327e+002dB,-1.05751941508341e+002°)
8.91250938133740e+003	(1.34840039291224e+002dB,-1.06095227731646e+002°)
9.12010839355904e+003	(1.34608925219531e+002dB,-1.06443160831392e+002°)
9.33254300796985e+003	(1.34376515210773e+002dB,-1.06795689252954e+002°)
9.54992586021430e+003	(1.34142762401341e+002dB,-1.07152751283363e+002°)
9.77237220955804e+003	(1.33907618782752e+002dB,-1.07514274518533e+002°)
9.99999999999993e+003	(1.33671035215152e+002dB,-1.07880175321153e+002°)
1.02329299228075e+004	(1.33432961444152e+002dB,-1.08250358270542e+002°)
1.04712854805089e+004	(1.33193346121087e+002dB,-1.08624715605794e+002°)
1.07151930523760e+004	(1.32952136826748e+002dB,-1.09003126663728e+002°)
1.09647819614318e+004	(1.32709280098609e+002dB,-1.09385457313139e+002°)
1.12201845430196e+004	(1.32464721461553e+002dB,-1.09771559386994e+002°)
1.14815362149688e+004	(1.32218405462054e+002dB,-1.10161270114218e+002°)
1.17489755493952e+004	(1.31970275705738e+002dB,-1.10554411552732e+002°)
1.20226443461740e+004	(1.31720274898211e+002dB,-1.10950790025429e+002°)
1.23026877081237e+004	(1.31468344888981e+002dB,-1.11350195560711e+002°)
1.25892541179416e+004	(1.31214426718274e+002dB,-1.11752401339141e+002°)
1.28824955169313e+004	(1.30958460666481e+002dB,-1.12157163147632e+002°)
1.31825673855640e+004	(1.30700386305925e+002dB,-1.12564218842465e+002°)
1.34896288259164e+004	(1.30440142554580e+002dB,-1.12973287822179e+002°)
1.38038426460288e+004	(1.30177667731334e+002dB,-1.13384070511108e+002°)
1.41253754462274e+004	(1.29912899612302e+002dB,-1.13796247854025e+002°)
1.44543977074592e+004	(1.29645775487681e+002dB,-1.14209480821949e+002°)
1.47910838816820e+004	(1.29376232218560e+002dB,-1.14623409928684e+002°)
1.51356124843620e+004	(1.29104206293048e+002dB,-1.15037654757153e+002°)
1.54881661891247e+004	(1.28829633881050e+002dB,-1.15451813493938e+002°)
1.58489319246110e+004	(1.28552450886976e+002dB,-1.15865462469768e+002°)
1.62181009735892e+004	(1.28272592999623e+002dB,-1.16278155702895e+002°)
1.65958690743755e+004	(1.27989995738448e+002dB,-1.16689424441449e+002°)
1.69824365246173e+004	(1.27704594495444e+002dB,-1.17098776699876e+002°)
1.73780082874936e+004	(1.27416324571791e+002dB,-1.17505696783571e+002°)
1.77827941003891e+004	(1.27125121208492e+002dB,-1.17909644794603e+002°)
1.81970085860997e+004	(1.26830919610190e+002dB,-1.18310056110271e+002°)
1.86208713666285e+004	(1.26533654961421e+002dB,-1.18706340824832e+002°)
1.90546071796323e+004	(1.26233262434574e+002dB,-1.19097883143349e+002°)
1.94984459975803e+004	(1.25929677188927e+002dB,-1.19484040715035e+002°)
1.99526231496887e+004	(1.25622834360190e+002dB,-1.19864143891826e+002°)
2.04173794466951e+004	(1.25312669040102e+002dB,-1.20237494896164e+002°)
2.08929613085402e+004	(1.24999116245783e+002dB,-1.20603366880009e+002°)
2.13796208950222e+004	(1.24682110878659e+002dB,-1.20961002855141e+002°)
2.18776162394954e+004	(1.24361587673028e+002dB,-1.21309614472550e+002°)
2.23872113856832e+004	(1.24037481134518e+002dB,-1.21648380626385e+002°)
2.29086765276776e+004	(1.23709725468985e+002dB,-1.21976445855372e+002°)
2.34422881531990e+004	(1.23378254502712e+002dB,-1.22292918511834e+002°)
2.39883291901947e+004	(1.23043001595136e+002dB,-1.22596868665458e+002°)
2.45470891568501e+004	(1.22703899545781e+002dB,-1.22887325705629e+002°)
2.51188643150956e+004	(1.22360880497574e+002dB,-1.23163275602583e+002°)
2.57039578276884e+004	(1.22013875839352e+002dB,-1.23423657783683e+002°)
2.63026799189536e+004	(1.21662816111056e+002dB,-1.23667361576754e+002°)
2.69153480392689e+004	(1.21307630915995e+002dB,-1.23893222167666e+002°)
2.75422870333814e+004	(1.20948248845545e+002dB,-1.24100016014098e+002°)
2.81838293126443e+004	(1.20584597422901e+002dB,-1.24286455651637e+002°)
2.88403150312658e+004	(1.20216603073908e+002dB,-1.24451183822110e+002°)
2.95120922666636e+004	(1.19844191134821e+002dB,-1.24592766847178e+002°)
3.01995172040199e+004	(1.19467285908881e+002dB,-1.24709687162892e+002°)
3.09029543251357e+004	(1.19085810786246e+002dB,-1.24800334923122e+002°)
3.16227766016835e+004	(1.18699688444851e+002dB,-1.24862998571626e+002°)
3.23593656929626e+004	(1.18308841153607e+002dB,-1.24895854274381e+002°)
3.31131121482588e+004	(1.17913191203914e+002dB,-1.24896954095856e+002°)
3.38844156139200e+004	(1.17512661501061e+002dB,-1.24864212795845e+002°)
3.46736850452529e+004	(1.17107176353883e+002dB,-1.24795393118109e+002°)
3.54813389233573e+004	(1.16696662509296e+002dB,-1.24688089439543e+002°)
3.63078054770098e+004	(1.16281050488357e+002dB,-1.24539709650683e+002°)
3.71535229097169e+004	(1.15860276292598e+002dB,-1.24347455147506e+002°)
3.80189396320558e+004	(1.15434283564000e+002dB,-1.24108298834020e+002°)
3.89045144994277e+004	(1.15003026299475e+002dB,-1.23818961069846e+002°)
3.98107170553494e+004	(1.14566472241580e+002dB,-1.23475883553264e+002°)
4.07380277804109e+004	(1.14124607091792e+002dB,-1.23075201216800e+002°)
4.16869383470332e+004	(1.13677439721282e+002dB,-1.22612712341163e+002°)
4.26579518801589e+004	(1.13225008586893e+002dB,-1.22083847279851e+002°)
4.36515832240162e+004	(1.12767389596494e+002dB,-1.21483636451564e+002°)
4.46683592150959e+004	(1.12304705706993e+002dB,-1.20806678627182e+002°)
4.57088189614871e+004	(1.11837138577757e+002dB,-1.20047111045722e+002°)
4.67735141287194e+004	(1.11364942637706e+002dB,-1.19198583579897e+002°)
4.78630092322634e+004	(1.10888461948917e+002dB,-1.18254240083717e+002°)
4.89778819368442e+004	(1.10408150251814e+002dB,-1.17206711242177e+002°)
5.01187233627268e+004	(1.09924594539720e+002dB,-1.16048124753124e+002°)
5.12861383991360e+004	(1.09438542408514e+002dB,-1.14770140531900e+002°)
5.24807460249768e+004	(1.08950933225292e+002dB,-1.13364020825281e+002°)
5.37031796370248e+004	(1.08462932811846e+002dB,-1.11820747552796e+002°)
5.49540873857620e+004	(1.07975970788036e+002dB,-1.10131201615406e+002°)
5.62341325190344e+004	(1.07491778905502e+002dB,-1.08286420849144e+002°)
5.75439937337152e+004	(1.07012427572503e+002dB,-1.06277953953793e+002°)
5.88843655355584e+004	(1.06540356312474e+002dB,-1.04098325882063e+002°)
6.02559586074352e+004	(1.06078392181886e+002dB,-1.01741624199221e+002°)
6.16595001861477e+004	(1.05629748413563e+002dB,-9.92042039295806e+001°)
6.30957344480187e+004	(1.05197994179893e+002dB,-9.64854887464749e+001°)
6.45654229034650e+004	(1.04786986068165e+002dB,-9.35888185743544e+001°)
6.60693448007590e+004	(1.04400753506469e+002dB,-9.05222598620415e+001°)
6.76082975391975e+004	(1.04043334825789e+002dB,-8.72992610682536e+001°)
6.91830970918930e+004	(1.03718568284563e+002dB,-8.39390129712309e+001°)
7.07945784384131e+004	(1.03429852584296e+002dB,-8.04663749448221e+001°)
7.24435960074983e+004	(1.03179902094367e+002dB,-7.69112662202764e+001°)
7.41310241300911e+004	(1.02970529820952e+002dB,-7.33074983058276e+001°)
7.58577575029177e+004	(1.02802492493090e+002dB,-6.96911289543871e+001°)
7.76247116628685e+004	(1.02675424869003e+002dB,-6.60985218462262e+001°)
7.94328234724274e+004	(1.02587875353985e+002dB,-6.25643655895136e+001°)
8.12830516164092e+004	(1.02537436331632e+002dB,-5.91199155501344e+001°)
8.31763771102663e+004	(1.02520945943467e+002dB,-5.57916686722760e+001°)
8.51138038202369e+004	(1.02534728200260e+002dB,-5.26005845371665e+001°)
8.70963589956073e+004	(1.02574837162284e+002dB,-4.95618583819372e+001°)
8.91250938133737e+004	(1.02637277139056e+002dB,-4.66851644357749e+001°)
9.12010839355901e+004	(1.02718181076484e+002dB,-4.39752379245328e+001°)
9.33254300796982e+004	(1.02813939935811e+002dB,-4.14326526054488e+001°)
9.54992586021427e+004	(1.02921284408692e+002dB,-3.90546677326455e+001°)
9.77237220955802e+004	(1.03037325716340e+002dB,-3.68360501405153e+001°)
9.99999999999991e+004	(1.03159564651799e+002dB,-3.47698117693190e+001°)
1.02329299228074e+005	(1.03285878211702e+002dB,-3.28478329389260e+001°)
1.04712854805089e+005	(1.03414492031411e+002dB,-3.10613638238632e+001°)
1.07151930523760e+005	(1.03543945138216e+002dB,-2.94014107437111e+001°)
1.09647819614317e+005	(1.03673051776266e+002dB,-2.78590214703317e+001°)
1.12201845430195e+005	(1.03800863508062e+002dB,-2.64254866533045e+001°)
1.14815362149687e+005	(1.03926633567373e+002dB,-2.50924744169272e+001°)
1.17489755493952e+005	(1.04049784533373e+002dB,-2.38521135297677e+001°)
1.20226443461740e+005	(1.04169879771855e+002dB,-2.26970382087228e+001°)
1.23026877081237e+005	(1.04286598686697e+002dB,-2.16204051562621e+001°)
1.25892541179416e+005	(1.04399715584228e+002dB,-2.06158911467858e+001°)
1.28824955169312e+005	(1.04509081825319e+002dB,-1.96776775118858e+001°)
1.31825673855639e+005	(1.04614610886321e+002dB,-1.88004262602438e+001°)
1.34896288259164e+005	(1.04716265942498e+002dB,-1.79792512875297e+001°)
1.38038426460287e+005	(1.04814049606918e+002dB,-1.72096871421004e+001°)
1.41253754462274e+005	(1.04907995490957e+002dB,-1.64876570633630e+001°)
1.44543977074591e+005	(1.04998161291441e+002dB,-1.58094414528908e+001°)
1.47910838816819e+005	(1.05084623149065e+002dB,-1.51716475311449e+001°)
1.51356124843619e+005	(1.05167471060189e+002dB,-1.45711806395183e+001°)
1.54881661891247e+005	(1.05246805158112e+002dB,-1.40052174399404e+001°)
1.58489319246110e+005	(1.05322732709863e+002dB,-1.34711811202590e+001°)
1.62181009735891e+005	(1.05395365700362e+002dB,-1.29667186160244e+001°)
1.65958690743754e+005	(1.05464818897824e+002dB,-1.24896797952767e+001°)
1.69824365246173e+005	(1.05531208312754e+002dB,-1.20380985129046e+001°)
1.73780082874936e+005	(1.05594649978388e+002dB,-1.16101754180149e+001°)
1.77827941003890e+005	(1.05655258993258e+002dB,-1.12042623863480e+001°)
1.81970085860996e+005	(1.05713148777209e+002dB,-1.08188484463498e+001°)
1.86208713666285e+005	(1.05768430500951e+002dB,-1.04525470693537e+001°)
1.90546071796323e+005	(1.05821212656451e+002dB,-1.01040846995299e+001°)
1.94984459975802e+005	(1.05871600741379e+002dB,-9.77229040646315e+000°)
1.99526231496886e+005	(1.05919697035706e+002dB,-9.45608655148796e+000°)
2.04173794466951e+005	(1.05965600452506e+002dB,-9.15448036760642e+000°)
2.08929613085402e+005	(1.06009406448316e+002dB,-8.86655636150431e+000°)
2.13796208950221e+005	(1.06051206981040e+002dB,-8.59146945459681e+000°)
2.18776162394953e+005	(1.06091090505630e+002dB,-8.32843878800478e+000°)
2.23872113856832e+005	(1.06129141999517e+002dB,-8.07674212379437e+000°)
2.29086765276775e+005	(1.06165443011281e+002dB,-7.83571078166146e+000°)
2.34422881531990e+005	(1.06200071727230e+002dB,-7.60472505650190e+000°)
2.39883291901946e+005	(1.06233103051577e+002dB,-7.38321006798987e+000°)
2.45470891568500e+005	(1.06264608696665e+002dB,-7.17063199841877e+000°)
2.51188643150955e+005	(1.06294657280425e+002dB,-6.96649467967615e+000°)
2.57039578276884e+005	(1.06323314428729e+002dB,-6.77033649436620e+000°)
2.63026799189535e+005	(1.06350642880809e+002dB,-6.58172755980005e+000°)
2.69153480392689e+005	(1.06376702596221e+002dB,-6.40026716688639e+000°)
2.75422870333814e+005	(1.06401550862196e+002dB,-6.22558144890997e+000°)
2.81838293126442e+005	(1.06425242400415e+002dB,-6.05732125782027e+000°)
2.88403150312657e+005	(1.06447829472468e+002dB,-5.89516022800004e+000°)
2.95120922666635e+005	(1.06469361983428e+002dB,-5.73879300957365e+000°)
3.01995172040198e+005	(1.06489887583102e+002dB,-5.58793365517661e+000°)
3.09029543251356e+005	(1.06509451764607e+002dB,-5.44231414576473e+000°)
3.16227766016834e+005	(1.06528097960050e+002dB,-5.30168304251714e+000°)
3.23593656929625e+005	(1.06545867633125e+002dB,-5.16580425320103e+000°)
3.31131121482587e+005	(1.06562800368525e+002dB,-5.03445590253690e+000°)
3.38844156139199e+005	(1.06578933958091e+002dB,-4.90742929714562e+000°)
3.46736850452528e+005	(1.06594304483676e+002dB,-4.78452797658840e+000°)
3.54813389233571e+005	(1.06608946396723e+002dB,-4.66556684283944e+000°)
3.63078054770097e+005	(1.06622892594579e+002dB,-4.55037136127058e+000°)
