Freq.	V(vout)/V(vin)
Step Information: Run=1  (Run: 1/18)
1.23026877081238e+002	(3.86555072932237e+001dB,-6.12377889517875e-002°)
1.25892541179416e+002	(3.86555070631832e+001dB,-6.26641991997796e-002°)
1.28824955169313e+002	(3.86555068223012e+001dB,-6.41238347321856e-002°)
1.31825673855640e+002	(3.86555065700668e+001dB,-6.56174694596859e-002°)
1.34896288259165e+002	(3.86555063059450e+001dB,-6.71458953192551e-002°)
1.38038426460288e+002	(3.86555060293755e+001dB,-6.87099226940192e-002°)
1.41253754462275e+002	(3.86555057397718e+001dB,-7.03103808428914e-002°)
1.44543977074592e+002	(3.86555054365194e+001dB,-7.19481183402126e-002°)
1.47910838816820e+002	(3.86555051189752e+001dB,-7.36240035256299e-002°)
1.51356124843620e+002	(3.86555047864657e+001dB,-7.53389249644521e-002°)
1.54881661891248e+002	(3.86555044382855e+001dB,-7.70937919187252e-002°)
1.58489319246111e+002	(3.86555040736961e+001dB,-7.88895348292782e-002°)
1.62181009735892e+002	(3.86555036919241e+001dB,-8.07271058089934e-002°)
1.65958690743755e+002	(3.86555032921598e+001dB,-8.26074791475637e-002°)
1.69824365246174e+002	(3.86555028735553e+001dB,-8.45316518280030e-002°)
1.73780082874937e+002	(3.86555024352226e+001dB,-8.65006440551851e-002°)
1.77827941003892e+002	(3.86555019762319e+001dB,-8.85154997966881e-002°)
1.81970085860998e+002	(3.86555014956097e+001dB,-9.05772873362335e-002°)
1.86208713666286e+002	(3.86555009923366e+001dB,-9.26870998400115e-002°)
1.90546071796324e+002	(3.86555004653450e+001dB,-9.48460559361924e-002°)
1.94984459975804e+002	(3.86554999135171e+001dB,-9.70553003079317e-002°)
1.99526231496887e+002	(3.86554993356825e+001dB,-9.93160043001815e-002°)
2.04173794466952e+002	(3.86554987306154e+001dB,-1.01629366540632e-001°)
2.08929613085403e+002	(3.86554980970324e+001dB,-1.03996613575105e-001°)
2.13796208950222e+002	(3.86554974335898e+001dB,-1.06419000517749e-001°)
2.18776162394954e+002	(3.86554967388801e+001dB,-1.08897811716364e-001°)
2.23872113856833e+002	(3.86554960114299e+001dB,-1.11434361433218e-001°)
2.29086765276776e+002	(3.86554952496962e+001dB,-1.14029994541712e-001°)
2.34422881531991e+002	(3.86554944520632e+001dB,-1.16686087239269e-001°)
2.39883291901948e+002	(3.86554936168391e+001dB,-1.19404047776809e-001°)
2.45470891568502e+002	(3.86554927422522e+001dB,-1.22185317205212e-001°)
2.51188643150957e+002	(3.86554918264475e+001dB,-1.25031370139151e-001°)
2.57039578276885e+002	(3.86554908674825e+001dB,-1.27943715538713e-001°)
2.63026799189537e+002	(3.86554898633231e+001dB,-1.30923897509202e-001°)
2.69153480392690e+002	(3.86554888118394e+001dB,-1.33973496119568e-001°)
2.75422870333816e+002	(3.86554877108010e+001dB,-1.37094128239877e-001°)
2.81838293126444e+002	(3.86554865578726e+001dB,-1.40287448398279e-001°)
2.88403150312659e+002	(3.86554853506087e+001dB,-1.43555149657908e-001°)
2.95120922666637e+002	(3.86554840864485e+001dB,-1.46898964514204e-001°)
3.01995172040200e+002	(3.86554827627107e+001dB,-1.50320665813105e-001°)
3.09029543251358e+002	(3.86554813765875e+001dB,-1.53822067690610e-001°)
3.16227766016837e+002	(3.86554799251388e+001dB,-1.57405026534203e-001°)
3.23593656929627e+002	(3.86554784052860e+001dB,-1.61071441966645e-001°)
3.31131121482590e+002	(3.86554768138052e+001dB,-1.64823257852658e-001°)
3.38844156139201e+002	(3.86554751473209e+001dB,-1.68662463329029e-001°)
3.46736850452530e+002	(3.86554734022983e+001dB,-1.72591093858675e-001°)
3.54813389233574e+002	(3.86554715750361e+001dB,-1.76611232309230e-001°)
3.63078054770100e+002	(3.86554696616585e+001dB,-1.80725010056721e-001°)
3.71535229097171e+002	(3.86554676581071e+001dB,-1.84934608114915e-001°)
3.80189396320559e+002	(3.86554655601322e+001dB,-1.89242258290927e-001°)
3.89045144994279e+002	(3.86554633632839e+001dB,-1.93650244367711e-001°)
3.98107170553495e+002	(3.86554610629025e+001dB,-1.98160903314039e-001°)
4.07380277804111e+002	(3.86554586541087e+001dB,-2.02776626522625e-001°)
4.16869383470333e+002	(3.86554561317935e+001dB,-2.07499861077029e-001°)
4.26579518801591e+002	(3.86554534906067e+001dB,-2.12333111048014e-001°)
4.36515832240164e+002	(3.86554507249464e+001dB,-2.17278938820042e-001°)
4.46683592150961e+002	(3.86554478289465e+001dB,-2.22339966448606e-001°)
4.57088189614873e+002	(3.86554447964643e+001dB,-2.27518877049098e-001°)
4.67735141287196e+002	(3.86554416210679e+001dB,-2.32818416217962e-001°)
4.78630092322636e+002	(3.86554382960221e+001dB,-2.38241393486871e-001°)
4.89778819368444e+002	(3.86554348142746e+001dB,-2.43790683810684e-001°)
5.01187233627270e+002	(3.86554311684403e+001dB,-2.49469229089977e-001°)
5.12861383991362e+002	(3.86554273507864e+001dB,-2.55280039728933e-001°)
5.24807460249770e+002	(3.86554233532156e+001dB,-2.61226196229422e-001°)
5.37031796370250e+002	(3.86554191672490e+001dB,-2.67310850822092e-001°)
5.49540873857622e+002	(3.86554147840083e+001dB,-2.73537229135340e-001°)
5.62341325190346e+002	(3.86554101941965e+001dB,-2.79908631903022e-001°)
5.75439937337154e+002	(3.86554053880788e+001dB,-2.86428436711803e-001°)
5.88843655355586e+002	(3.86554003554614e+001dB,-2.93100099789066e-001°)
6.02559586074355e+002	(3.86553950856703e+001dB,-2.99927157832294e-001°)
6.16595001861479e+002	(3.86553895675284e+001dB,-3.06913229880910e-001°)
6.30957344480190e+002	(3.86553837893321e+001dB,-3.14062019231519e-001°)
6.45654229034652e+002	(3.86553777388259e+001dB,-3.21377315397577e-001°)
6.60693448007592e+002	(3.86553714031773e+001dB,-3.28862996114490e-001°)
6.76082975391978e+002	(3.86553647689486e+001dB,-3.36523029391197e-001°)
6.91830970918933e+002	(3.86553578220693e+001dB,-3.44361475609294e-001°)
7.07945784384134e+002	(3.86553505478055e+001dB,-3.52382489670802e-001°)
7.24435960074986e+002	(3.86553429307292e+001dB,-3.60590323195678e-001°)
7.41310241300914e+002	(3.86553349546856e+001dB,-3.68989326770225e-001°)
7.58577575029180e+002	(3.86553266027582e+001dB,-3.77583952247543e-001°)
7.76247116628688e+002	(3.86553178572339e+001dB,-3.86378755101242e-001°)
7.94328234724277e+002	(3.86553086995646e+001dB,-3.95378396833598e-001°)
8.12830516164095e+002	(3.86552991103284e+001dB,-4.04587647439421e-001°)
8.31763771102666e+002	(3.86552890691880e+001dB,-4.14011387926893e-001°)
8.51138038202372e+002	(3.86552785548481e+001dB,-4.23654612896670e-001°)
8.70963589956076e+002	(3.86552675450100e+001dB,-4.33522433180591e-001°)
8.91250938133741e+002	(3.86552560163241e+001dB,-4.43620078541315e-001°)
9.12010839355905e+002	(3.86552439443407e+001dB,-4.53952900434310e-001°)
9.33254300796986e+002	(3.86552313034583e+001dB,-4.64526374833566e-001°)
9.54992586021431e+002	(3.86552180668689e+001dB,-4.75346105122511e-001°)
9.77237220955805e+002	(3.86552042065014e+001dB,-4.86417825051572e-001°)
9.99999999999994e+002	(3.86551896929624e+001dB,-4.97747401763903e-001°)
1.02329299228075e+003	(3.86551744954733e+001dB,-5.09340838890815e-001°)
1.04712854805089e+003	(3.86551585818057e+001dB,-5.21204279718470e-001°)
1.07151930523760e+003	(3.86551419182124e+001dB,-5.33344010427438e-001°)
1.09647819614318e+003	(3.86551244693567e+001dB,-5.45766463406758e-001°)
1.12201845430196e+003	(3.86551061982370e+001dB,-5.58478220644165e-001°)
1.14815362149688e+003	(3.86550870661082e+001dB,-5.71486017194182e-001°)
1.17489755493952e+003	(3.86550670324003e+001dB,-5.84796744725817e-001°)
1.20226443461741e+003	(3.86550460546319e+001dB,-5.98417455151632e-001°)
1.23026877081237e+003	(3.86550240883203e+001dB,-6.12355364339985e-001°)
1.25892541179416e+003	(3.86550010868875e+001dB,-6.26617855912296e-001°)
1.28824955169313e+003	(3.86549770015610e+001dB,-6.41212485127203e-001°)
1.31825673855640e+003	(3.86549517812712e+001dB,-6.56146982853530e-001°)
1.34896288259165e+003	(3.86549253725427e+001dB,-6.71429259634008e-001°)
1.38038426460288e+003	(3.86548977193813e+001dB,-6.87067409841737e-001°)
1.41253754462275e+003	(3.86548687631552e+001dB,-7.03069715931428e-001°)
1.44543977074592e+003	(3.86548384424712e+001dB,-7.19444652787455e-001°)
1.47910838816820e+003	(3.86548066930441e+001dB,-7.36200892170852e-001°)
1.51356124843620e+003	(3.86547734475615e+001dB,-7.53347307267360e-001°)
1.54881661891247e+003	(3.86547386355402e+001dB,-7.70892977338718e-001°)
1.58489319246110e+003	(3.86547021831779e+001dB,-7.88847192479399e-001°)
1.62181009735892e+003	(3.86546640131966e+001dB,-8.07219458481051e-001°)
1.65958690743755e+003	(3.86546240446791e+001dB,-8.26019501806921e-001°)
1.69824365246173e+003	(3.86545821928975e+001dB,-8.45257274678586e-001°)
1.73780082874936e+003	(3.86545383691344e+001dB,-8.64942960277365e-001°)
1.77827941003891e+003	(3.86544924804949e+001dB,-8.85086978062798e-001°)
1.81970085860997e+003	(3.86544444297101e+001dB,-9.05699989210636e-001°)
1.86208713666286e+003	(3.86543941149313e+001dB,-9.26792902172808e-001°)
1.90546071796323e+003	(3.86543414295147e+001dB,-9.48376878361874e-001°)
1.94984459975803e+003	(3.86542862617958e+001dB,-9.70463337962505e-001°)
1.99526231496887e+003	(3.86542284948534e+001dB,-9.93063965872576e-001°)
2.04173794466952e+003	(3.86541680062624e+001dB,-1.01619071777645e+000°)
2.08929613085403e+003	(3.86541046678347e+001dB,-1.03985582635313e+000°)
2.13796208950222e+003	(3.86540383453488e+001dB,-1.06407180762192e+000°)
2.18776162394954e+003	(3.86539688982659e+001dB,-1.08885146742830e+000°)
2.23872113856832e+003	(3.86538961794328e+001dB,-1.11420790807276e+000°)
2.29086765276776e+003	(3.86538200347715e+001dB,-1.14015453508531e+000°)
2.34422881531991e+003	(3.86537403029536e+001dB,-1.16670506414843e+000°)
2.39883291901947e+003	(3.86536568150596e+001dB,-1.19387352817138e+000°)
2.45470891568501e+003	(3.86535693942223e+001dB,-1.22167428451842e+000°)
2.51188643150956e+003	(3.86534778552536e+001dB,-1.25012202239406e+000°)
2.57039578276885e+003	(3.86533820042538e+001dB,-1.27923177038798e+000°)
2.63026799189536e+003	(3.86532816382027e+001dB,-1.30901890418255e+000°)
2.69153480392690e+003	(3.86531765445309e+001dB,-1.33949915442574e+000°)
2.75422870333815e+003	(3.86530665006722e+001dB,-1.37068861477238e+000°)
2.81838293126443e+003	(3.86529512735944e+001dB,-1.40260375009645e+000°)
2.88403150312659e+003	(3.86528306193079e+001dB,-1.43526140487741e+000°)
2.95120922666636e+003	(3.86527042823521e+001dB,-1.46867881176328e+000°)
3.01995172040199e+003	(3.86525719952574e+001dB,-1.50287360031324e+000°)
3.09029543251357e+003	(3.86524334779821e+001dB,-1.53786380592269e+000°)
3.16227766016836e+003	(3.86522884373232e+001dB,-1.57366787893330e+000°)
3.23593656929626e+003	(3.86521365662995e+001dB,-1.61030469393084e+000°)
3.31131121482589e+003	(3.86519775435061e+001dB,-1.64779355923347e+000°)
3.38844156139200e+003	(3.86518110324393e+001dB,-1.68615422657297e+000°)
3.46736850452529e+003	(3.86516366807890e+001dB,-1.72540690097149e+000°)
3.54813389233573e+003	(3.86514541196993e+001dB,-1.76557225081623e+000°)
3.63078054770099e+003	(3.86512629629943e+001dB,-1.80667141813437e+000°)
3.71535229097170e+003	(3.86510628063677e+001dB,-1.84872602907046e+000°)
3.80189396320558e+003	(3.86508532265353e+001dB,-1.89175820456841e+000°)
3.89045144994278e+003	(3.86506337803477e+001dB,-1.93579057126008e+000°)
3.98107170553494e+003	(3.86504040038623e+001dB,-1.98084627256221e+000°)
4.07380277804110e+003	(3.86501634113723e+001dB,-2.02694897998339e+000°)
4.16869383470332e+003	(3.86499114943903e+001dB,-2.07412290464253e+000°)
4.26579518801589e+003	(3.86496477205856e+001dB,-2.12239280900014e+000°)
4.36515832240162e+003	(3.86493715326720e+001dB,-2.17178401880335e+000°)
4.46683592150960e+003	(3.86490823472446e+001dB,-2.22232243524561e+000°)
4.57088189614871e+003	(3.86487795535624e+001dB,-2.27403454734136e+000°)
4.67735141287194e+003	(3.86484625122758e+001dB,-2.32694744451615e+000°)
4.78630092322634e+003	(3.86481305540948e+001dB,-2.38108882941185e+000°)
4.89778819368442e+003	(3.86477829783964e+001dB,-2.43648703090659e+000°)
5.01187233627268e+003	(3.86474190517683e+001dB,-2.49317101734861e+000°)
5.12861383991361e+003	(3.86470380064851e+001dB,-2.55117041000253e+000°)
5.24807460249768e+003	(3.86466390389159e+001dB,-2.61051549670644e+000°)
5.37031796370248e+003	(3.86462213078586e+001dB,-2.67123724573753e+000°)
5.49540873857620e+003	(3.86457839327981e+001dB,-2.73336731988334e+000°)
5.62341325190344e+003	(3.86453259920852e+001dB,-2.79693809071522e+000°)
5.75439937337152e+003	(3.86448465210335e+001dB,-2.86198265306009e+000°)
5.88843655355584e+003	(3.86443445099289e+001dB,-2.92853483966555e+000°)
6.02559586074353e+003	(3.86438189019492e+001dB,-2.99662923605291e+000°)
6.16595001861477e+003	(3.86432685909906e+001dB,-3.06630119555184e+000°)
6.30957344480188e+003	(3.86426924193947e+001dB,-3.13758685450936e+000°)
6.45654229034650e+003	(3.86420891755742e+001dB,-3.21052314766506e+000°)
6.60693448007590e+003	(3.86414575915317e+001dB,-3.28514782368337e+000°)
6.76082975391976e+003	(3.86407963402672e+001dB,-3.36149946083256e+000°)
6.91830970918931e+003	(3.86401040330697e+001dB,-3.43961748279911e+000°)
7.07945784384132e+003	(3.86393792166886e+001dB,-3.51954217462461e+000°)
7.24435960074984e+003	(3.86386203703783e+001dB,-3.60131469875112e+000°)
7.41310241300911e+003	(3.86378259028129e+001dB,-3.68497711115956e+000°)
7.58577575029177e+003	(3.86369941488641e+001dB,-3.77057237758377e+000°)
7.76247116628685e+003	(3.86361233662369e+001dB,-3.85814438978160e+000°)
7.94328234724275e+003	(3.86352117319579e+001dB,-3.94773798184246e+000°)
8.12830516164092e+003	(3.86342573387099e+001dB,-4.03939894650850e+000°)
8.31763771102664e+003	(3.86332581910071e+001dB,-4.13317405148512e+000°)
8.51138038202369e+003	(3.86322122012034e+001dB,-4.22911105571386e+000°)
8.70963589956073e+003	(3.86311171853292e+001dB,-4.32725872557837e+000°)
8.91250938133738e+003	(3.86299708587481e+001dB,-4.42766685101200e+000°)
9.12010839355902e+003	(3.86287708316280e+001dB,-4.53038626147237e+000°)
9.33254300796983e+003	(3.86275146042193e+001dB,-4.63546884174585e+000°)
9.54992586021428e+003	(3.86261995619320e+001dB,-4.74296754754156e+000°)
9.77237220955802e+003	(3.86248229702063e+001dB,-4.85293642083130e+000°)
9.99999999999991e+003	(3.86233819691671e+001dB,-4.96543060488848e+000°)
1.02329299228075e+004	(3.86218735680559e+001dB,-5.08050635897530e+000°)
1.04712854805089e+004	(3.86202946394326e+001dB,-5.19822107262358e+000°)
1.07151930523760e+004	(3.86186419131379e+001dB,-5.31863327945060e+000°)
1.09647819614318e+004	(3.86169119700099e+001dB,-5.44180267044663e+000°)
1.12201845430195e+004	(3.86151012353456e+001dB,-5.56779010666664e+000°)
1.14815362149687e+004	(3.86132059720997e+001dB,-5.69665763125325e+000°)
1.17489755493952e+004	(3.86112222738118e+001dB,-5.82846848071312e+000°)
1.20226443461740e+004	(3.86091460572555e+001dB,-5.96328709536342e+000°)
1.23026877081237e+004	(3.86069730547986e+001dB,-6.10117912885910e+000°)
1.25892541179416e+004	(3.86046988064681e+001dB,-6.24221145670560e+000°)
1.28824955169312e+004	(3.86023186517119e+001dB,-6.38645218365543e+000°)
1.31825673855640e+004	(3.85998277208478e+001dB,-6.53397064987982e+000°)
1.34896288259164e+004	(3.85972209261941e+001dB,-6.68483743580015e+000°)
1.38038426460287e+004	(3.85944929528719e+001dB,-6.83912436545569e+000°)
1.41253754462274e+004	(3.85916382492743e+001dB,-6.99690450827714e+000°)
1.44543977074591e+004	(3.85886510171939e+001dB,-7.15825217912674e+000°)
1.47910838816819e+004	(3.85855252016026e+001dB,-7.32324293645744e+000°)
1.51356124843619e+004	(3.85822544800789e+001dB,-7.49195357843475e+000°)
1.54881661891247e+004	(3.85788322518751e+001dB,-7.66446213685579e+000°)
1.58489319246110e+004	(3.85752516266226e+001dB,-7.84084786869027e+000°)
1.62181009735891e+004	(3.85715054126687e+001dB,-8.02119124505834e+000°)
1.65958690743755e+004	(3.85675861050452e+001dB,-8.20557393745040e+000°)
1.69824365246173e+004	(3.85634858730634e+001dB,-8.39407880098288e+000°)
1.73780082874936e+004	(3.85591965475385e+001dB,-8.58678985447367e+000°)
1.77827941003891e+004	(3.85547096076413e+001dB,-8.78379225710981e+000°)
1.81970085860997e+004	(3.85500161673810e+001dB,-8.98517228146879e+000°)
1.86208713666285e+004	(3.85451069617225e+001dB,-9.19101728264341e+000°)
1.90546071796323e+004	(3.85399723323443e+001dB,-9.40141566320885e+000°)
1.94984459975803e+004	(3.85346022130441e+001dB,-9.61645683375904e+000°)
1.99526231496886e+004	(3.85289861148026e+001dB,-9.83623116872774e+000°)
2.04173794466951e+004	(3.85231131105186e+001dB,-1.00608299571989e+001°)
2.08929613085402e+004	(3.85169718194290e+001dB,-1.02903453483989e+001°)
2.13796208950221e+004	(3.85105503912344e+001dB,-1.05248702915540e+001°)
2.18776162394953e+004	(3.85038364899488e+001dB,-1.07644984697830e+001°)
2.23872113856832e+004	(3.84968172775007e+001dB,-1.10093242276899e+001°)
2.29086765276775e+004	(3.84894793971140e+001dB,-1.12594424923065e+001°)
2.34422881531990e+004	(3.84818089564995e+001dB,-1.15149486870328e+001°)
2.39883291901947e+004	(3.84737915108974e+001dB,-1.17759386382109e+001°)
2.45470891568501e+004	(3.84654120460104e+001dB,-1.20425084739649e+001°)
2.51188643150956e+004	(3.84566549608755e+001dB,-1.23147545149356e+001°)
2.57039578276884e+004	(3.84475040507264e+001dB,-1.25927731565339e+001°)
2.63026799189536e+004	(3.84379424899054e+001dB,-1.28766607423386e+001°)
2.69153480392689e+004	(3.84279528148887e+001dB,-1.31665134282656e+001°)
2.75422870333814e+004	(3.84175169074953e+001dB,-1.34624270371391e+001°)
2.81838293126443e+004	(3.84066159783581e+001dB,-1.37644969033050e+001°)
2.88403150312658e+004	(3.83952305507406e+001dB,-1.40728177069355e+001°)
2.95120922666636e+004	(3.83833404447914e+001dB,-1.43874832976896e+001°)
3.01995172040199e+004	(3.83709247623371e+001dB,-1.47085865074139e+001°)
3.09029543251356e+004	(3.83579618723189e+001dB,-1.50362189515884e+001°)
3.16227766016835e+004	(3.83444293969906e+001dB,-1.53704708192550e+001°)
3.23593656929625e+004	(3.83303041990008e+001dB,-1.57114306511941e+001°)
3.31131121482588e+004	(3.83155623694909e+001dB,-1.60591851061603e+001°)
3.38844156139199e+004	(3.83001792173519e+001dB,-1.64138187150282e+001°)
3.46736850452528e+004	(3.82841292597856e+001dB,-1.67754136227566e+001°)
3.54813389233572e+004	(3.82673862143317e+001dB,-1.71440493181352e+001°)
