Freq.	V(vin)/-I(R3)
Step Information: Run=1  (Run: 1/18)
2.13796208950223e+002	(1.67014650005747e+002dB,-7.24285822781177e+001°)
2.18776162394955e+002	(1.66833312425684e+002dB,-7.28222183503716e+001°)
2.23872113856834e+002	(1.66651208372981e+002dB,-7.32089258404665e+001°)
2.29086765276777e+002	(1.66468366197200e+002dB,-7.35887794028895e+001°)
2.34422881531992e+002	(1.66284813433550e+002dB,-7.39618572750279e+001°)
2.39883291901949e+002	(1.66100576806124e+002dB,-7.43282409772824e+001°)
2.45470891568503e+002	(1.65915682233054e+002dB,-7.46880150251960e+001°)
2.51188643150958e+002	(1.65730154833386e+002dB,-7.50412666536568e+001°)
2.57039578276886e+002	(1.65544018935523e+002dB,-7.53880855536433e+001°)
2.63026799189538e+002	(1.65357298087063e+002dB,-7.57285636210983e+001°)
2.69153480392691e+002	(1.65170015065878e+002dB,-7.60627947182685e+001°)
2.75422870333816e+002	(1.64982191892288e+002dB,-7.63908744467496e+001°)
2.81838293126445e+002	(1.64793849842196e+002dB,-7.67128999330153e+001°)
2.88403150312660e+002	(1.64605009461045e+002dB,-7.70289696251636e+001°)
2.95120922666638e+002	(1.64415690578501e+002dB,-7.73391831017659e+001°)
3.01995172040201e+002	(1.64225912323707e+002dB,-7.76436408914569e+001°)
3.09029543251358e+002	(1.64035693141046e+002dB,-7.79424443035914e+001°)
3.16227766016837e+002	(1.63845050806295e+002dB,-7.82356952698700e+001°)
3.23593656929628e+002	(1.63654002443074e+002dB,-7.85234961955721e+001°)
3.31131121482590e+002	(1.63462564539529e+002dB,-7.88059498213612e+001°)
3.38844156139202e+002	(1.63270752965153e+002dB,-7.90831590942028e+001°)
3.46736850452531e+002	(1.63078582987695e+002dB,-7.93552270477473e+001°)
3.54813389233575e+002	(1.62886069290075e+002dB,-7.96222566913508e+001°)
3.63078054770101e+002	(1.62693225987267e+002dB,-7.98843509075881e+001°)
3.71535229097172e+002	(1.62500066643086e+002dB,-8.01416123579460e+001°)
3.80189396320560e+002	(1.62306604286840e+002dB,-8.03941433959484e+001°)
3.89045144994280e+002	(1.62112851429809e+002dB,-8.06420459879983e+001°)
3.98107170553496e+002	(1.61918820081500e+002dB,-8.08854216407723e+001°)
4.07380277804112e+002	(1.61724521765671e+002dB,-8.11243713356421e+001°)
4.16869383470335e+002	(1.61529967536067e+002dB,-8.13589954690466e+001°)
4.26579518801592e+002	(1.61335167991877e+002dB,-8.15893937990638e+001°)
4.36515832240165e+002	(1.61140133292852e+002dB,-8.18156653975363e+001°)
4.46683592150962e+002	(1.60944873174106e+002dB,-8.20379086073013e+001°)
4.57088189614874e+002	(1.60749396960554e+002dB,-8.22562210048623e+001°)
4.67735141287197e+002	(1.60553713580996e+002dB,-8.24706993674176e+001°)
4.78630092322637e+002	(1.60357831581820e+002dB,-8.26814396445046e+001°)
4.89778819368445e+002	(1.60161759140330e+002dB,-8.28885369337693e+001°)
5.01187233627271e+002	(1.59965504077687e+002dB,-8.30920854607514e+001°)
5.12861383991364e+002	(1.59769073871457e+002dB,-8.32921785622449e+001°)
5.24807460249771e+002	(1.59572475667766e+002dB,-8.34889086730911e+001°)
5.37031796370251e+002	(1.59375716293065e+002dB,-8.36823673164172e+001°)
5.49540873857623e+002	(1.59178802265494e+002dB,-8.38726450965838e+001°)
5.62341325190348e+002	(1.58981739805859e+002dB,-8.40598316951731e+001°)
5.75439937337155e+002	(1.58784534848212e+002dB,-8.42440158695414e+001°)
5.88843655355587e+002	(1.58587193050047e+002dB,-8.44252854537610e+001°)
6.02559586074356e+002	(1.58389719802111e+002dB,-8.46037273619534e+001°)
6.16595001861481e+002	(1.58192120237833e+002dB,-8.47794275936440e+001°)
6.30957344480192e+002	(1.57994399242376e+002dB,-8.49524712411184e+001°)
