Freq.	V(vin)/-I(R3)
Step Information: Run=1  (Run: 1/18)
3.01995172040200e+005	(205036.03378153057dB,-5.77396397902274°)
3.09029543251357e+005	(205477.408138228dB,-5.62447181622704°)
3.16227766016836e+005	(205899.01513945308dB,-5.48001738301277°)
3.23593656929626e+005	(206301.6598361479dB,-5.34036683621962°)
3.31131121482589e+005	(206686.11834245708dB,-5.20530019326629°)
3.38844156139200e+005	(207053.13853443082dB,-5.07461033650385°)
3.46736850452529e+005	(207403.44078366412dB,-4.94810209927487°)
3.54813389233573e+005	(207737.71871683706dB,-4.82559142652824°)
3.63078054770099e+005	(208056.63999332004dB,-4.70690460351571°)
3.71535229097170e+005	(208360.84709423088dB,-4.59187754670159°)
3.80189396320558e+005	(208650.95811675978dB,-4.48035515155853°)
3.89045144994278e+005	(208927.56756911447dB,-4.3721906924076°)
3.98107170553494e+005	(209191.24716139102dB,-4.26724526989575°)
4.07380277804110e+005	(209442.5465885156dB,-4.16538730209357°)
4.16869383470332e+005	(209681.99430248866dB,-4.06649205554647°)
4.26579518801589e+005	(209910.098270615dB,-3.97044121292729°)
4.36515832240163e+005	(210127.34671786727dB,-3.87712247422127°)
4.46683592150960e+005	(210334.20885121374dB,-3.78642918862996°)
4.57088189614872e+005	(210531.1355643613dB,-3.69826001461137°)
4.67735141287195e+005	(210718.5601218683dB,-3.61251860568263°)
4.78630092322635e+005	(210896.89882135077dB,-3.52911331980132°)
4.89778819368442e+005	(211066.55163334135dB,-3.44795695031442°)
5.01187233627268e+005	(211227.90281821796dB,-3.36896647662238°)
5.12861383991361e+005	(211381.32151984685dB,-3.29206283285054°)
5.24807460249768e+005	(211527.16233620286dB,-3.2171706929543°)
5.37031796370248e+005	(211665.76586664518dB,-3.14421827080824°)
5.49540873857620e+005	(211797.45923646484dB,-3.07313713394437°)
5.62341325190345e+005	(211922.55659904916dB,-3.00386202971245°)
5.75439937337152e+005	(212041.3596161382dB,-2.93633072273579°)
5.88843655355584e+005	(212154.15791682134dB,-2.87048384263046°)
6.02559586074353e+005	(212261.22953617095dB,-2.80626474104522°)
6.16595001861477e+005	(212362.84133410544dB,-2.74361935716337°)
6.30957344480188e+005	(212459.24939582488dB,-2.68249609088721°)
6.45654229034650e+005	(212550.6994140874dB,-2.62284568300084°)
6.60693448007591e+005	(212637.42705500466dB,-2.564621101678°)
6.76082975391976e+005	(212719.6583079504dB,-2.507777434768°)
6.91830970918931e+005	(212797.60982077406dB,-2.45227178735577°)
7.07945784384132e+005	(212871.48922111644dB,-2.39806318415034°)
7.24435960074984e+005	(212941.49542512055dB,-2.34511247631069°)
7.41310241300911e+005	(213007.81893439798dB,-2.29338225236812°)
7.58577575029177e+005	(213070.64212192394dB,-2.24283675295067°)
7.76247116628685e+005	(213130.1395081835dB,-2.19344178905708°)
7.94328234724275e+005	(213186.4780280235dB,-2.1451646636659°)
8.12830516164092e+005	(213239.81728918973dB,-2.09797409649884°)
8.31763771102664e+005	(213290.3098231697dB,-2.05184015178786°)
8.51138038202369e+005	(213338.10132902185dB,-2.00673416892067°)
8.70963589956073e+005	(213383.3309106031dB,-1.96262869586197°)
8.91250938133738e+005	(213426.13130790807dB,-1.91949742526582°)
9.12010839355902e+005	(213466.6291229705dB,-1.87731513320975°)
9.33254300796983e+005	(213504.9450402036dB,-1.83605762049304°)
9.54992586021428e+005	(213541.1940422492dB,-1.79570165645044°)
9.77237220955802e+005	(213575.48562082523dB,-1.75622492523898°)
1.00000000000000e+006	(213607.92398329492dB,-1.71760597455939°)
Step Information: Run=2  (Run: 2/18)
1.00000000000000e+003	(54320143.30724463dB,-88.0164056534937°)
1.02329299228075e+003	(53086697.69388901dB,-88.1526849690503°)
1.04712854805090e+003	(51880885.19861485dB,-88.2880024905958°)
1.07151930523761e+003	(50702100.62807088dB,-88.4224277726733°)
1.09647819614319e+003	(49549750.86812781dB,-88.5560299693526°)
1.12201845430196e+003	(48423254.71731175dB,-88.6888778609563°)
1.14815362149688e+003	(47322042.716967784dB,-88.8210398808803°)
1.17489755493953e+003	(46245556.978727326dB,-88.9525841425264°)
1.20226443461741e+003	(45193251.00969193dB,-89.0835784661521°)
1.23026877081238e+003	(44164589.53578787dB,-89.214090405842°)
1.25892541179417e+003	(43159048.32376717dB,-89.3441872763743°)
1.28824955169313e+003	(42176114.00213633dB,-89.4739361800578°)
1.31825673855641e+003	(41215283.881436035dB,-89.6034040335034°)
1.34896288259165e+003	(40276065.774171196dB,-89.7326575942659°)
1.38038426460288e+003	(39357977.8146647dB,-89.8617634873727°)
1.41253754462275e+003	(38460548.27913457dB,-89.9907882316954°)
1.44543977074593e+003	(37583315.40622878dB,-90.1197982661331°)
1.47910838816821e+003	(36725827.21823422dB,-90.2488599755577°)
1.51356124843621e+003	(35887641.3431864dB,-90.3780397165969°)
1.54881661891248e+003	(35068324.83804906dB,-90.5074038430343°)
1.58489319246111e+003	(34267454.013159394dB,-90.6370187310196°)
1.62181009735893e+003	(33484614.25804291dB,-90.7669508038694°)
1.65958690743756e+003	(32719399.86879871dB,-90.8972665565364°)
1.69824365246174e+003	(31971413.87714396dB,-91.0280325796867°)
1.73780082874937e+003	(31240267.8812284dB,-91.1593155832951°)
1.77827941003892e+003	(30525581.878336873dB,-91.29118241981°)
1.81970085860998e+003	(29826984.099579327dB,-91.4237001067831°)
1.86208713666287e+003	(29144110.846581426dB,-91.5569358489117°)
1.90546071796325e+003	(28476606.330356073dB,-91.6909570594829°)
1.94984459975804e+003	(27824122.51230858dB,-91.8258313811771°)
1.99526231496888e+003	(27186318.947500795dB,-91.9616267061003°)
2.04173794466953e+003	(26562862.630183764dB,-92.098411195096°)
2.08929613085404e+003	(25953427.841661196dB,-92.2362532961731°)
2.13796208950223e+003	(25357696.00049014dB,-92.37522176205°)
2.18776162394955e+003	(24775355.51507963dB,-92.5153856667183°)
2.23872113856834e+003	(24206101.638666317dB,-92.6568144209489°)
2.29086765276777e+003	(23649636.326721773dB,-92.7995777866647°)
2.34422881531992e+003	(23105668.096798003dB,-92.9437458901008°)
2.39883291901949e+003	(22573911.89079742dB,-93.0893892336323°)
2.45470891568503e+003	(22054088.93968059dB,-93.2365787062117°)
2.51188643150958e+003	(21545926.63064646dB,-93.3853855922545°)
2.57039578276886e+003	(21049158.37672969dB,-93.535881578947°)
2.63026799189538e+003	(20563523.488841664dB,-93.688138761735°)
2.69153480392691e+003	(20088767.050268166dB,-93.842229647995°)
2.75422870333816e+003	(19624639.793555763dB,-93.9982271586444°)
2.81838293126445e+003	(19170897.979841452dB,-94.1562046276293°)
2.88403150312660e+003	(18727303.28057034dB,-94.3162357990568°)
2.95120922666638e+003	(18293622.661614124dB,-94.4783948219013°)
3.01995172040201e+003	(17869628.26973855dB,-94.642756242018°)
3.09029543251359e+003	(17455097.32146857dB,-94.8093949913383°)
3.16227766016838e+003	(17049811.994252674dB,-94.978386374058°)
3.23593656929628e+003	(16653559.319980511dB,-95.1498060495672°)
3.31131121482591e+003	(16266131.080800325dB,-95.323730011944°)
3.38844156139202e+003	(15887323.707207512dB,-95.5002345657753°)
3.46736850452531e+003	(15516938.178425198dB,-95.6793962980571°)
3.54813389233575e+003	(15154779.92501412dB,-95.861292045928°)
3.63078054770101e+003	(14800658.733720237dB,-96.0459988599617°)
3.71535229097172e+003	(14454388.654529156dB,-96.2335939627548°)
3.80189396320561e+003	(14115787.909910858dB,-96.4241547024942°)
3.89045144994280e+003	(13784678.80623308dB,-96.617758501222°)
3.98107170553497e+003	(13460887.64732135dB,-96.814482797461°)
4.07380277804112e+003	(13144244.650152175dB,-97.0144049828763°)
4.16869383470335e+003	(12834583.862654662dB,-97.2176023326197°)
4.26579518801592e+003	(12531743.083599614dB,-97.4241519289914°)
4.36515832240165e+003	(12235563.784562262dB,-97.6341305780811°)
4.46683592150962e+003	(11945891.033929177dB,-97.847614718931°)
4.57088189614874e+003	(11662573.422938773dB,-98.0646803249016°)
4.67735141287197e+003	(11385462.993734755dB,-98.2854027967675°)
4.78630092322637e+003	(11114415.169398798dB,-98.5098568471521°)
4.89778819368445e+003	(10849288.685961086dB,-98.7381163758716°)
5.01187233627271e+003	(10589945.526352484dB,-98.9702543357274°)
5.12861383991364e+003	(10336250.856285337dB,-99.2063425883149°)
5.24807460249772e+003	(10088072.96203242dB,-99.4464517494043°)
5.37031796370252e+003	(9845283.19009227dB,-99.690651023413°)
5.49540873857624e+003	(9607755.888702828dB,-99.9390080265431°)
5.62341325190348e+003	(9375368.35118481dB,-100.191588598093°)
5.75439937337156e+003	(9148000.761087049dB,-100.448456599533°)
5.88843655355588e+003	(8925536.139105756dB,-100.709673700873°)
6.02559586074357e+003	(8707860.291739445dB,-100.975299153899°)
6.16595001861481e+003	(8494861.761652151dB,-101.245389551861°)
6.30957344480192e+003	(8286431.779704177dB,-101.519998575223°)
6.45654229034654e+003	(8082464.218616782dB,-101.799176723088°)
6.60693448007595e+003	(7882855.548218164dB,-102.08297102997°)
6.76082975391980e+003	(7687504.792230523dB,-102.37142476759°)
6.91830970918935e+003	(7496313.486548562dB,-102.664577131436°)
7.07945784384136e+003	(7309185.63894342dB,-102.962462911864°)
7.24435960074989e+003	(7126027.690144099dB,-103.265112149565°)
7.41310241300916e+003	(6946748.476227249dB,-103.572549775298°)
7.58577575029182e+003	(6771259.192230403dB,-103.884795233829°)
7.76247116628690e+003	(6599473.356939027dB,-104.201862092124°)
7.94328234724280e+003	(6431306.778729445dB,-104.523757631892°)
8.12830516164097e+003	(6266677.522410493dB,-104.850482426672°)
8.31763771102669e+003	(6105505.876940711dB,-105.18202990376°)
8.51138038202374e+003	(5947714.323931628dB,-105.518385891365°)
8.70963589956079e+003	(5793227.506826478dB,-105.859528151473°)
8.91250938133744e+003	(5641972.200623875dB,-106.205425899032°)
9.12010839355908e+003	(5493877.282036776dB,-106.556039308182°)
9.33254300796989e+003	(5348873.699947225dB,-106.911319006344°)
9.54992586021434e+003	(5206894.446014535dB,-107.271205557137°)
9.77237220955809e+003	(5067874.525305229dB,-107.635628933188°)
9.99999999999998e+003	(4931750.926782735dB,-108.004507980023°)
1.02329299228075e+004	(4798462.593508602dB,-108.37774987234°)
1.04712854805090e+004	(4667950.392399787dB,-108.755249564069°)
1.07151930523760e+004	(4540157.083373548dB,-109.136889233732°)
1.09647819614318e+004	(4415027.287727505dB,-109.522537726668°)
1.12201845430196e+004	(4292507.455586564dB,-109.912049995813°)
1.14815362149688e+004	(4172545.832262573dB,-110.30526654271°)
1.17489755493953e+004	(4055092.4233648195dB,-110.702012860494°)
1.20226443461741e+004	(3940098.9585210346dB,-111.102098880589°)
1.23026877081238e+004	(3827518.8535542446dB,-111.505318424796°)
1.25892541179416e+004	(3717307.1709993854dB,-111.911448664416°)
1.28824955169313e+004	(3609420.578826828dB,-112.320249587912°)
1.31825673855640e+004	(3503817.3072786597dB,-112.731463478472°)
1.34896288259165e+004	(3400457.1037318953dB,-113.144814402629°)
1.38038426460288e+004	(3299301.185517982dB,-113.560007710822°)
1.41253754462275e+004	(3200312.1906640194dB,-113.97672955047°)
1.44543977074592e+004	(3103454.1265331106dB,-114.394646391738°)
1.47910838816820e+004	(3008692.3163800025dB,-114.813404565724°)
1.51356124843620e+004	(2915993.34385702dB,-115.232629814275°)
1.54881661891248e+004	(2825324.9955450976dB,-115.651926850018°)
1.58489319246111e+004	(2736656.201614241dB,-116.070878924547°)
1.62181009735893e+004	(2649956.9747463963dB,-116.489047401909°)
1.65958690743756e+004	(2565198.34749517dB,-116.905971333711°)
